序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,香港,暗殺風暴,2023/08/25,華映國際文創股份有限公司,"銀都機構有限公司,新聯華娛樂集團有限公司,廣東昇格傳媒股份有限公司,上海淘票票影視文化有限公司,北京新益影視文化傳播有限公司,愛奇藝影業（北京）有限公司,怡俊有限公司,北京無限自在文化傳媒股份有限公司,北京暢想新影影業有限公司,廣東國奧影業有限公司,駿和影業務（北京）有限公司,南京博遠影視傳媒有限公司,河南典潤文化傳媒有限公司,上海源納影業有限公司,杭州銀酷文化傳媒有限公司,夢想沙龍娛樂文化投資有限公司,江蘇六喜文化傳媒有限公司,雲南金彩視界影業股份有限公司",47,913,-12.04%,"216,093","1,951","465,507"
2,英國,無情荒地有琴天,2023/08/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,12,166,118.42%,"33,185",242,"49,040"
3,南韓,絕對味覺情人,2023/08/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,52,"1,072",-17.85%,"248,648","2,377","535,165"
4,南韓,MAMAMOO：MY CON THE MOVIE,2023/08/25,可樂藝術文創股份有限公司,"kt alpha Co.,Ltd.",7,"4,380",11.45%,"2,047,425","8,310","4,013,525"
5,美國,爆復,2023/08/25,車庫娛樂股份有限公司,STUDIOCANAL,71,"16,301",-19.94%,"3,949,519","36,661","8,920,659"
6,西班牙,24小時賭命倒數,2023/08/25,采昌國際多媒體股份有限公司,Film Constellation SAS,25,413,-59.03%,"93,803","1,421","322,715"
7,義大利,絕美波麗露,2023/08/25,聯影企業股份有限公司,XAMXELA Sas di Massimo Fabbro & C,12,257,12.23%,"53,900",486,"101,456"
8,冰島,神選之地,2023/08/25,好威映象有限公司,New Europe Film Sales,12,536,46.45%,"117,985",902,"197,475"
9,瑞士,尋愛小說家：海史密斯,2023/08/25,目宿媒體股份有限公司,Autlook Filmsales GmbH,11,585,34.17%,"129,445","1,021","226,524"
10,日本,死亡解剖,2023/08/25,輝洪開發股份有限公司,NIKKATSU CORPORATION,6,56,-42.27%,"12,975",153,"36,035"
11,英國,喵的詐騙集團,2023/08/22,海鵬影業有限公司,Telepool GmbH,17,"2,217",-12.99%,"518,602","4,765","1,114,894"
12,日本,受監護的女人,2023/08/22,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,125,23.76%,"26,050",226,"46,660"
13,英國,無事生非,2023/08/22,威秀影城股份有限公司,The Royal National Theatre Live,1,17,-77.03%,"10,600",91,"58,280"
