序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,尋龍使者：拉雅,2021/03/05,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",95,"70,882",3.01%,"17,231,420","139,691","33,969,164"
2,英國,噪反,2021/03/05,英屬維京群島商高捷全球開發有限公司 台灣分公司,Lions Gate International(UK),75,"24,807",-20.35%,"5,956,219","55,951","13,486,991"
3,日本,淺田家！,2021/03/05,采昌國際多媒體股份有限公司,"Toho Co.,Ltd.",33,"8,007",38.03%,"1,883,784","13,808","3,250,676"
4,日本,Fate/Grand Order-神聖圓桌領域卡美洛-Wandering; Agateram,2021/03/05,曼迪傳播有限公司,Aniplex Inc.,33,"4,842",-32.53%,"1,203,119","12,019","2,989,000"
5,中華民國,東經北緯,2021/03/05,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"緒虎製作有限公司,金騰國際傳媒股份有限公司,墨爾有限公司,德安信股份有限公司,三皇生物科技股份有限公司",24,"4,950",55.42%,"1,182,046","8,135","1,947,389"
6,美國,鬼故事收藏館,2021/03/05,峻龍國際有限公司,"Fandom Holdings,LLC.",41,"4,903",-9.92%,"1,129,330","10,346","2,403,657"
7,丹麥,醉好的時光,2021/03/05,好威映象有限公司,TrustNordisk,27,"4,557",53.02%,"1,057,562","7,535","1,752,722"
8,美國,弒樂園,2021/03/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,32,"1,733",-19.17%,"407,743","3,877","927,566"
9,法國,女也,2021/03/05,捷傑有限公司,ELLE DRIVER,7,236,-10.61%,"54,361",500,"115,517"
10,芬蘭,女性日常,2021/03/05,佳映娛樂國際股份有限公司,TOTEM FILMS,4,88,-30.16%,"20,480",214,"51,370"
11,日本,撲殺援交妹,2021/03/05,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO.,LTD.",3,18,-18.18%,"3,245",40,"8,325"
12,英國,詐欺女王,2021/02/26,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,66,"12,361",-52.27%,"3,033,065","60,043","14,634,498"
13,日本,名偵探柯南：緋色的不在場證明,2021/02/26,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,55,"9,976",-62.72%,"2,410,025","70,345","17,145,198"
14,中華民國,複身犯,2021/02/26,犢影制作電影有限公司,犢影制作電影有限公司##樂到家國際娛樂股份有限公司##良人行影業有限公司##麻吉砥加電影有限公司,96,"7,667",-66.67%,"1,815,083","57,769","13,629,559"
15,日本,銀魂 THE FINAL,2021/02/26,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Tec Inc.,85,"5,572",-58.03%,"1,339,368","34,274","8,205,393"
16,日本,夏目友人帳 特別上映版:喚石與可疑訪客,2021/02/26,木棉花國際股份有限公司,ADK Emotions Inc,44,"4,312",-44.61%,"1,029,154","20,778","4,937,926"
17,中國大陸,刺殺小說家,2021/02/26,原創娛樂股份有限公司,"抖音文化（廈門）有限公司,東方嘉影電視院線傳媒股份公司,華策影業（天津）有限公司,深圳市一怡以藝文化傳媒有限公司,郭帆文化傳媒（北京）有限公司,天津十間影視傳媒有限公司,中青新影文化傳媒（北京）有限公司,天津貓眼微影文化傳媒有限公司,廣東優創合影文化傳播股份有限公司,之升（上海）影業有限公司,融創未來文化娛樂（北京）有限公司,霍爾果斯聚合影聯文化傳媒有限公司,上海阿里巴巴影業有限公司,北京自由酷鯨影業有限公司,上海尚世影業有限公司,優酷電影有限公司",36,"1,733",-71.49%,"412,505","15,133","3,642,304"
18,德國,100%小狼人,2021/02/26,華映娛樂股份有限公司,Studio 100 Film GmbH,61,"1,155",-86.32%,"269,098","21,784","5,027,728"
19,美國,末日終結戰,2021/02/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,46,939,-85.84%,"219,194","18,334","4,402,201"
20,德國,竊聽風暴,2021/02/26,海鵬影業有限公司,Beta Film GmbH,11,474,-66.62%,"105,490","3,133","686,964"
21,中華民國,伏魔殿,2021/02/26,車庫娛樂股份有限公司,王逸帆,7,528,-0.19%,"84,030","1,183","189,350"
22,日本,晨曦將至,2021/02/26,傳影互動股份有限公司,"KINOSHITA GROUP CO.,LTD",9,267,-65.86%,"55,935","2,015","427,367"
23,日本,澪之料理帖,2021/02/26,中影股份有限公司,"東映(TOEI COMPANY,LTD)",7,220,-64.46%,"43,850","1,395","281,735"
24,南韓,穿越時空遇見妳,2021/02/26,英屬維京群島商映畫聯合有限公司台灣分公司,STUDIO BONANZA INC.,2,6,-81.82%,"1,140",70,"15,390"
25,日本,Fancy  以情慾與詩為名,2021/02/26,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,1,4,-92.31%,805,124,"24,543"
26,美國,迴路追殺令,2021/02/19,采昌國際多媒體股份有限公司,Atrium Productions Kft.,42,596,-87.17%,"134,797","38,378","9,120,533"
27,中華民國,洞兩洞六,2021/02/19,車庫娛樂股份有限公司,王逸帆,5,379,-4.77%,"60,480","1,261","201,420"
28,美國,結婚計念日,2021/02/19,薩摩亞商雄讚股份有限公司台灣分公司,STUDIOCANAL (“SC”),1,16,-96.16%,"3,485","10,023","2,310,656"
29,中華民國,我沒有談的那場戀愛,2021/02/10,南人電影有限公司,"可米傳媒事業股份有限公司,海納百川娛樂有限公司,親愛的工作室有限公司,鏡文學股份有限公司,原點概念有限公司,華文創股份有限公司,南人電影有限公司",83,"4,892",-68.72%,"1,156,666","156,347","37,384,123"
30,日本,STAND BY ME 哆啦A夢2,2021/02/10,車庫娛樂股份有限公司,"TOHO CO.,LTD.",46,"3,214",-72.54%,"765,840","164,208","40,301,127"
31,美國,湯姆貓與傑利鼠,2021/02/10,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,56,795,-87.94%,"180,415","119,390","28,124,438"
