序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,小子,2024/2/8,延平影業有限公司,延平影業有限公司##良人行影業有限公司##大腕影業國際有限公司##阿榮影業股份有限公司##香港托特智能有限公司##中環國際娛樂事業股份有限公司##星泰國際娛樂股份有限公司,71,"6,061",29.40%,"1,554,191","11,727","3,007,166"
2,美國,飛鴨向前衝,2024/02/09,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,93,"35,635",66.50%,"8,915,956","57,258","14,350,328"
3,美國,可憐的東西,2024/02/08,博偉電影股份有限公司,BUENA VISTA INTERNATIONAL  INC.,79,"50,869",222.26%,"13,522,159","66,724","17,683,455"
4,日本,《少女與戰車 最終章》 第４話,2024/02/08,華藝娛樂股份有限公司,HAKUHODO DY MUSIC ## PICTURES,16,"2,007",-7.21%,"566,552","4,170","1,173,488"
5,中華民國,還錢,2024/02/08,華能國際娛樂股份有限公司,文化內容策進院##華能國際娛樂股份有限公司##有戲娛樂股份有限公司##樂到家國際娛樂股份有限公司##麗富開發股份有限公司##恒世資本股份有限公司,98,"69,756",79.38%,"17,936,127","113,932","29,130,767"
6,香港,臨時劫案,2024/02/08,華映國際文創股份有限公司,無限動力實業有限公司##愛奇藝影業（北京）有限公司##銀都機構有限公司##掌賞電影企業有限公司##北京人間指南影業有限公司##華文映象（北京）影業有限公司##之江電影集團有限公司##天馬電影出品（香港）有限公司,79,"23,434",45.95%,"5,823,087","41,219","10,174,999"
7,香港,七月返歸,2024/02/07,車庫娛樂股份有限公司,滿滿額創作香港有限公司##香港電影發展基金,52,"4,140",30.19%,"1,057,024","7,320","1,853,512"
8,南韓,外星+人2：回到未來,2024/02/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,73,"10,273",8.31%,"2,561,019","19,758","4,858,306"
9,日本,"Fukuyama Masaharu Live Film Kotodama no Sakiwau Natsu ""Boy Meets The Music"" @Nippon Budokan 2023",2024/02/06,威視股份有限公司,AMUSE INC.,16,143,-48.38%,"67,760",420,"203,603"
10,日本,鬼太郎誕生：咯咯咯之謎,2024/02/06,采昌國際多媒體股份有限公司,TOEI ANIMATION CO.  LTD.,74,"23,372",56.79%,"6,107,355","43,406","11,244,479"
11,美國,佩佩的電影派對,2024/02/03,威秀影城股份有限公司,Trafalgar Releasing Ltd.,19,"2,170",65.27%,"609,544","3,825","1,066,583"
12,法國,戰地琴人,2024/02/02,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,2,2,-98.75%,440,331,"78,067"
13,日本,不完美的愛情革命,2024/02/02,捷傑有限公司,TOHOKUSHINSHA FILM CORPORATION,3,17,-70.69%,"3,390",173,"35,117"
14,義大利,歡迎光臨黑手黨餐廳,2024/02/02,海鵬影業有限公司,Vision Distribution S.p.a.,10,355,-27.99%,"75,070","1,330","286,900"
