序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,暫時停止呼吸2,2021/08/20,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,88,"12,783",15.54%,"3,113,773","23,847","5,826,277"
2,南韓,咒術屍戰,2021/08/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,44,"4,779",-2.55%,"1,192,634","9,683","2,419,673"
3,日本,三島由紀夫vs東大全共鬪,2021/08/20,天馬行空數位有限公司,GAGA Corporation,11,"1,552",65.99%,"334,560","2,487","537,649"
4,日本,銀河騎士傳 織愛之星,2021/08/20,曼迪傳播有限公司,"KING RECORDS CO.,LTD.",17,640,-0.47%,"162,775","1,283","323,887"
5,法國,摯愛之路,2021/08/20,光年映畫有限公司,WILD BUNCH INTERNATIONAL,10,149,15.50%,"29,625",278,"55,435"
6,塞爾維亞,凝視瑪莉娜2,2021/08/20,聯影企業股份有限公司,TASKOVSKI FILM,8,126,26.00%,"25,340",226,"45,717"
7,瓜地馬拉,哭泣的憂羅娜,2021/08/20,原創娛樂股份有限公司,"Film Factory Entertainment,S.L.",5,50,-19.35%,"11,770",112,"26,424"
8,日本,人妻家庭教師,2021/08/20,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,5,-61.54%,990,18,"3,915"
9,中華民國,期末考,2021/08/20,海鵬影業有限公司,花千樹電影有限公司(A THOUSAND TREE FILMS)##高雄人##海鵬影業有限公司,21,"1,618",41.56%,"359,676","3,241","697,107"
10,美國,追憶人,2021/08/19,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,92,"6,716",-28.57%,"1,644,636","16,118","3,998,462"
11,日本,水星領航員ARIA The CREPUSCOLO,2021/08/13,木棉花國際股份有限公司,"Shochiku Co.,Ltd.",13,268,-59.94%,"64,470","1,822","435,429"
