序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
43,中華民國,咒,2022/03/18,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",92,"15,649",-13.87%,"3,247,493","702,525","167,754,508"
44,中華民國,少年吔,2022/03/18,星泰國際娛樂股份有限公司,原典國際影視製作有限公司,25,"2,111",52.64%,"374,332","135,258","31,898,074"
45,美國,壞蛋聯盟,2022/03/18,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,17,278,-52.23%,"63,461","72,739","17,327,959"
46,南韓,遊走塵市間,2022/03/18,中影股份有限公司,"FINECUT CO.,LTD.",1,91,-28.35%,"19,985","1,333","298,155"
47,美國,劫獄救援,2022/03/18,可樂藝術文創股份有限公司,Atrium Productions. Kft.,2,66,135.71%,"10,760","1,497","323,794"
48,日本,魔法水果籃 -前奏曲-,2022/03/18,曼迪傳播有限公司,TV TOKYO Corporation,1,24,-22.58%,"7,095","6,066","1,506,461"
49,美國,全面掃蕩,2022/03/18,天馬行空數位有限公司,Atrium Productions Kft.,2,53,0.00%,"6,110","1,278","291,355"
50,中華民國,願未央,2022/03/18,目宿媒體股份有限公司,目宿媒體股份有限公司,1,11,-91.97%,"2,670","2,911","624,473"
51,中華民國,該死的阿修羅,2022/03/11,內容物數位電影製作有限公司,"內容物數位電影製作有限公司,岸上影像有限公司,數位奇蹟科技股份有限公司",9,776,618.52%,"128,095","13,569","3,158,992"
52,美國,蝙蝠俠,2022/03/03,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,17,313,-60.83%,"79,287","523,481","137,258,324"
53,英國,時代革命,2022/02/25,影樂國際股份有限公司,Haven Productions Ltd.,8,277,-41.19%,"66,505","111,000","27,655,368"
54,美國,黑光行動,2022/02/25,威視股份有限公司,BL Production LLC,3,227,1235.29%,"13,745","36,189","8,449,240"
55,西班牙,瘋狂競賽片,2022/02/25,薩摩亞商雄讚股份有限公司台灣分公司,MEDIAPRODUCCION S.L.U.,2,36,-41.94%,"5,157","2,300","504,441"
56,美國,情聖西哈諾,2022/02/25,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,37,-51.95%,"1,915","1,195","251,272"
57,日本,劇場版 咒術迴戰 0,2022/02/24,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co.,Ltd.",55,"2,835",-0.87%,"685,168","889,315","231,167,152"
58,美國,完美的敵人,2022/02/18,峻龍國際有限公司,"Fandom Holdings,LLC.",2,66,29.41%,"10,480","1,705","399,169"
59,芬蘭,反恐行動：獨立日,2022/02/18,原創娛樂股份有限公司,REinvent Studios International Sales,1,41,310.00%,"4,887","1,950","431,447"
60,日本,垃圾頭,2022/02/18,捷傑有限公司,GAGA Corporation,1,17,0.00%,"2,890","1,379","325,459"
61,美國,娶我吧!,2022/02/11,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,127,-30.22%,"10,370","12,207","2,891,187"
62,美國,尼羅河謀殺案,2022/02/11,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",2,72,0.00%,"7,917","139,966","35,241,060"
63,美國,黑特冤家,2022/02/11,威視股份有限公司,Freeway Entertainment Kft.,4,68,-56.69%,"5,315","4,580","966,813"
64,美國,月球隕落,2022/02/03,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Accelerated Global Content,LLC",4,537,-0.37%,"33,054","201,327","51,028,890"
65,中華民國,我吃了那男孩一整年的早餐,2022/01/28,華映娛樂股份有限公司,"華映娛樂股份有限公司,天際娛樂股份有限公司,星空飛騰國際娛樂有限公司,中環國際娛樂事業股份有限公司,星泰國際娛樂股份有限公司,三皇生物科技股份有限公司,樂到家國際娛樂股份有限公司,得藝文創國際股份有限公司,艾迪昇傳播事業有限公司",33,"3,385",1845.40%,"519,164","304,131","73,150,223"
66,美國,夜路,2022/01/28,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",3,53,-39.08%,"7,740","41,772","10,416,483"
67,美國,歡樂好聲音 2,2022/01/28,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,113,-42.64%,"7,740","101,214","24,044,215"
68,中華民國,素還真,2022/01/28,威視股份有限公司,"品蓮觀真電影股份有限公司,霹靂國際多媒體股份有限公司",3,107,328.00%,"6,975","94,580","22,522,161"
69,南韓,亡命陷阱,2022/01/28,水元素文化傳媒有限公司,"kt alpha Co.,Ltd.",1,8,-75.76%,"1,280",839,"187,511"
70,日本,《屁屁偵探: 舒芙蕾島的秘密》,2022/01/21,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,4,93,-25.00%,"19,540","25,909","5,897,140"
71,中華民國,再說一次我願意,2022/01/19,皮諾丘電影事業有限公司,"皮諾丘電影事業有限公司,白色影像製作股份有限公司,主雅映象有限公司,沅珅科技有限公司",1,19,0.00%,"3,230","23,775","5,531,115"
72,德國,鄰危不亂,2022/01/07,本萃電影有限公司,Beta Cinema GmbH,1,19,-24.00%,"2,990","1,051","161,084"
73,挪威,世界上最爛的人,2021/12/31,好威映象有限公司,MK2,1,106,-29.80%,"25,970","25,351","6,111,077"
74,美國,金牌特務：金士曼起源,2021/12/30,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,307,-28.10%,"27,434","617,346","155,260,275"
75,義大利,非甜蜜生活,2021/12/28,東昊影業有限公司,The Match Factory,7,130,-66.06%,"27,925","1,054","220,954"
76,泰國,記憶,2021/12/26,傳影互動股份有限公司,Kick The Machine Films,1,35,0.00%,"7,340","1,416","326,396"
77,日本,在車上,2021/12/25,東昊影業有限公司,The Match Factory GmbH,4,184,-52.21%,"46,290","37,132","9,363,480"
78,中華民國,我記得,2021/12/24,目宿媒體股份有限公司,目宿媒體股份有限公司,1,13,-31.58%,"3,415","2,166","468,963"
79,中華民國,高山上的熱氣球,2021/12/22,飛爾創意有限公司,"飛爾創意有限公司,菲博瑞思文創娛樂有限公司",4,166,0.00%,"29,200","3,074","670,777"
80,美國,蜘蛛人：無家日,2021/12/15,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,7,557,-5.27%,"48,047","1,965,951","498,121,063"
81,美國,法蘭西特派週報,2021/12/10,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",1,7,-66.67%,"1,050","40,415","9,666,563"
82,日本,偶然與想像,2021/11/26,東昊影業有限公司,m-appeal,2,32,0.00%,"5,220","15,633","3,684,468"
83,中華民國,月老,2021/11/24,麻吉砥加電影有限公司,"麻吉砥加電影有限公司,禾豐九路娛樂有限公司,良人行影業有限公司,居爾一拳有限公司,樂到家國際娛樂股份有限公司,聚星文創娛樂事業股份有限公司,國賓影城股份有限公司,能率影業股份有限公司,HIVE FILMWORKS INC.",4,175,-47.60%,"10,787","1,091,177","264,303,804"
84,日本,嵐 5x20演唱會電影～回憶全記錄～,2021/11/05,大鴻藝術股份有限公司,J Storm,1,30,76.47%,"10,860","17,242","7,218,040"
85,日本,鬼滅之刃劇場版 無限列車篇,2020/10/30,木棉花國際股份有限公司,Aniplex Inc.,5,187,0.00%,"84,460","2,602,313","634,938,914"
86,中華民國,逆者,2020/08/07,藝英國際有限公司,藝英國際有限公司,9,891,55.77%,"143,770","3,216","672,724"
87,香港,胭脂扣,2019/05/25,香港商甲上娛樂有限公司台灣分公司,Fortune Star Media Limited,5,87,-59.15%,"19,685","4,813","1,103,627"
88,香港,春光乍洩,1997/06/07,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,春光電影發行有限公司,1,11,-69.44%,"2,450","12,403","3,124,752"
89,香港,墮落天使  4K數位修復版,1995/08/30,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Jet Tone Productions Ltd.,1,167,0.00%,"37,575","10,653","2,601,128"
90,香港,霸王別姬,1993/12/10,能率影業股份有限公司,湯臣(香港)電影有限公司,5,37,-67.83%,"8,679","2,075","487,314"
91,香港,阿飛正傳,1990/12/22,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,1,4,-81.82%,"1,000","8,064","1,866,213"
92,香港,英雄本色,1986/08/08,香港商甲上娛樂有限公司台灣分公司,FORTUNE STAR MEDIA LIMITED,6,47,-56.07%,"10,735","2,279","523,802"
