序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,南韓,窺鏡,2024/12/13,車庫娛樂股份有限公司,RELAY MOTION KFT.,70,"3,534",3.09%,"875,010","6,962","1,743,498"
2,泰國,404宿靈速速逃,2024/12/13,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,53,"1,574",-13.18%,"381,414","3,387","826,173"
3,美國,獵人克萊文,2024/12/13,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,96,"20,557",-14.26%,"5,349,327","44,532","11,956,771"
4,日本,風都偵探 假面騎士SKULL的肖象,2024/12/13,華映國際文創股份有限公司,東映株式會社,12,"1,186",-42.48%,"332,884","3,248","925,088"
5,南韓,旅人所嚮,2024/12/13,可樂藝術文創股份有限公司,FINECUT CO.  LTD.,10,204,70.00%,"45,470",324,"75,399"
6,蘇丹,再見了！茱莉亞,2024/12/13,海鵬影業有限公司,MAD SOLUTIONS,16,315,3.62%,"64,980",619,"128,418"
7,法國,艾曼紐2024,2024/12/13,薩摩亞商雄讚股份有限公司台灣分公司,GOODFELLAS SAS,54,"1,008",28.90%,"234,653","1,790","418,924"
8,日本,黑箱日記,2024/12/13,天馬行空數位有限公司,DOGWOOF LTD,22,"1,365",56.72%,"332,001","2,236","536,257"
9,愛爾蘭,這就是聖誕節,2024/12/13,輝洪開發股份有限公司,Autlook Filmsales GmbH as Sales Agent for Venom Ltd,7,90,63.64%,"20,620",145,"34,386"
10,南韓,邪體：鬼拼屠,2024/12/13,車庫娛樂股份有限公司,RELAY MOTION KFT.,62,"2,298",-15.14%,"582,832","5,006","1,277,675"
11,中華民國,優雅的相遇,2024/12/13,張作驥電影工作室有限公司,張作驥電影工作室有限公司,16,"1,846",89.14%,"409,729","2,822","621,989"
12,日本,我獨自升級：二次覺醒,2024/12/11,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Aniplex  Inc.,15,"8,968",2.87%,"2,470,783","17,686","4,900,934"
13,南韓,NCT DREAM Mystery Lab: DREAMSCAPE in Cinemas,2024/12/11,美麗華娛樂股份有限公司,TRAFALGAR RELEASING LIMITED,1,0,-100.00%,0,"2,895","1,769,870"
14,日本,赤羽骨子的秘密保鑣,2024/12/08,天馬行空數位有限公司,PONY CANYON INC.,19,773,0.00%,"191,384","1,053","285,234"
15,日本,消失的豪門妻,2024/12/06,采昌國際多媒體股份有限公司,PONY CANYON INC.,32,600,-64.07%,"142,291","4,365","1,051,014"
16,香港,從今以後,2024/12/06,前景娛樂有限公司,Mise en Scene Film Production Ltd,7,65,-79.69%,"14,255",747,"170,066"
17,南韓,聽說,2024/12/06,車庫娛樂股份有限公司,RELAY MOTION KFT.,77,"1,096",-72.98%,"274,418","10,573","2,800,318"
18,中華民國,台灣超人,2024/12/06,牽猴子股份有限公司,美力台灣3D協會,68,"6,146",-30.51%,"1,397,443","35,305","8,255,050"
19,中華民國,鳳姐,2024/12/06,威視股份有限公司,草字頭娛樂有限公司##光速火箭股份有限公司##文化內容策進院##后花園數位影像製作有限公司,60,"3,100",-55.85%,"763,727","17,440","4,390,760"
20,日本,沙奈：詛咒之歌,2024/12/06,車庫娛樂股份有限公司,RELAY MOTION KFT.,38,196,-86.54%,"49,739","3,680","918,804"
21,美國,艾諾拉,2024/12/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,21,"1,355",-53.94%,"327,229","6,306","1,558,342"
22,美國,全力揮擊,2024/12/06,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,5,-73.68%,"1,110",38,"8,260"
23,中華民國,傷痕-老兵的故事,2024/12/06,全國眷村文化保存聯盟,全國眷村文化保存聯盟,2,16,-80.95%,"3,280",204,"41,795"
24,西班牙,風流西班牙: 摩洛哥情事,2024/12/06,聯影企業股份有限公司,TELECINCO CINEMA S.A.U,3,43,-76.24%,"8,480",404,"82,595"
25,南韓,"RM:Right People, Wrong Place",2024/12/05,秀泰國際娛樂有限公司,CJ 4DPLEX CO. LTD,49,451,-71.97%,"245,535","4,169","2,278,960"
26,中華民國,由島至島,2024/11/30,蜂鳥影像有限公司,蜂鳥影像有限公司##財團法人公共電視事業文化基金會,1,99,0.00%,"49,250",99,"49,250"
27,奧地利,富豪遊戲,2024/11/29,仲業股份有限公司,Magnolia Pictures LLC,2,0,-100.00%,0,383,"88,603"
28,西班牙,地下終劫站,2024/11/29,原創娛樂股份有限公司,FILM FACTORY ENTERTAINMENT## S.L.,3,7,-88.89%,"1,725",802,"188,153"
29,美國,隔壁的房間,2024/11/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,40,"2,326",-48.65%,"567,721","20,074","5,020,695"
30,南韓,Baekhyun: Lonsdaleite [dot] in Cinemas,2024/11/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,16,164,-60.77%,"75,070","4,780","2,307,670"
31,美國,異教詭屋,2024/11/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,39,613,-73.08%,"151,704","15,451","3,898,714"
32,法國,絕命樂透彩,2024/11/29,佳映娛樂國際股份有限公司,CHARADES S.A.S,1,3,-88.89%,720,595,"143,106"
33,伊朗,我最喜歡的蛋糕,2024/11/29,海鵬影業有限公司,TOTEM FILMS SAS,6,49,-75.00%,"11,369","1,302","278,731"
34,法國,艾曼紐1974 4K修復版導演版,2024/11/29,薩摩亞商雄讚股份有限公司台灣分公司,STUDIOCANAL S.A.S.,4,33,-87.16%,"9,070","2,465","560,589"
35,美國,海洋奇緣2,2024/11/28,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,95,"42,866",-40.76%,"11,256,197","353,258","94,348,710"
36,日本,偶像大師 劇場版: 前往光輝的另一端 經典10週年,2024/11/22,水元素文化傳媒有限公司,aniplex Inc,2,2,-97.30%,520,"1,971","521,464"
37,泰國,鬼碟仙,2024/11/22,采昌國際多媒體股份有限公司,THONGKHAM FILMS,11,164,-64.27%,"39,660","5,961","1,549,297"
38,南韓,心葬,2024/11/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,46,-81.15%,"11,050","10,121","2,484,470"
39,印度,殺,2024/11/22,車庫娛樂股份有限公司,DHARMA PRODUCTIONS,2,9,-82.00%,"2,040","4,744","1,135,291"
40,美國,來自地獄的邪靈,2024/11/22,靖洋傳媒科技股份有限公司,PREMIERE ENTERTAINMENT GROUP LLC,1,48,41.18%,"11,040",701,"168,190"
41,日本,空海 【經典數位修復】,2024/11/22,輝洪開發股份有限公司,TOEI COMPANY  LTD.,1,2,-94.29%,340,425,"110,220"
42,南韓,FIGHTING！女孩們,2024/11/22,華映國際文創股份有限公司,FINECUT CO.  LTD.,1,2,-80.00%,440,"2,267","511,992"
43,中華民國,女兒的女兒,2024/11/22,三樂電影製作有限公司,文化內容策進院##天翼映創股份有限公司##三樂電影製作有限公司,19,626,-57.62%,"151,695","15,518","3,756,049"
44,中華民國,春行,2024/11/22,今日影像藝術有限公司,王品文##彭紫惠,15,616,-55.59%,"140,668","11,552","2,734,187"
45,美國,魔法壞女巫,2024/11/21,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,93,"18,432",-32.72%,"5,397,223","158,139","48,001,729"
46,香港,破·地獄,2024/11/19,華映國際文創股份有限公司,英皇影業有限公司##阿里巴巴影業娛樂傳媒有限公司##尚乘數字媒體有限公司,77,"14,125",-24.71%,"3,642,441","48,471","12,573,252"
47,南韓,"HIGHLIGHT “LIGHTS GO ON, AGAIN” IN CINEMA",2024/11/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,37,-65.74%,"13,950","5,890","2,734,386"
48,美國,驚爆封鎖線,2024/11/15,采昌國際多媒體股份有限公司,Film ## TV House Limited,1,9,-90.82%,"1,980","3,589","846,805"
49,中華民國,餘燼,2024/11/15,本地風光電影股份有限公司,本地風光電影股份有限公司##鏡文學股份有限公司##潤泰興股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##三皇生物科技股份有限公司##大雲文創股份有限公司##文化內容策進院,14,450,-35.25%,"103,235","22,544","5,882,475"
50,美國,神鬼戰士 2,2024/11/14,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,87,"6,059",-58.35%,"1,622,820","214,100","58,929,578"
51,香港,我談的那場戀愛,2024/11/11,華映國際文創股份有限公司,總公司電影有限公司,19,219,-73.99%,"53,502","6,410","1,592,732"
52,日本,成為星星的少女,2024/11/08,薩摩亞商雄讚股份有限公司台灣分公司,Aniplex,2,2,-96.72%,410,"9,008","2,394,280"
53,日本,五等分的新娘*,2024/11/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,22,-77.08%,"5,295","8,819","2,209,744"
54,荷蘭,靠近維梅爾,2024/11/08,燕翼企業有限公司,Deckert Distribution GmbH,2,26,-33.33%,"5,585","2,819","615,969"
55,美國,幕前幕後：范克萊本鋼琴大賽,2024/11/08,造次文化有限公司,cliburn media LLC,6,76,-77.58%,"20,274","5,318","1,306,430"
56,泰國,荊棘天堂,2024/11/08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,1,2,0.00%,560,"2,693","676,051"
57,日本,來生再見未名的我們,2024/11/08,希望影視行銷股份有限公司,Beijing Monar Films Co.  Ltd.,1,3,-40.00%,930,"1,020","239,299"
58,南韓,在熙的男，朋友,2024/11/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,24,-72.73%,"5,120","6,000","1,505,480"
59,香港,焚城,2024/11/08,華映國際文創股份有限公司,上海阿里巴巴影業有限公司##安樂影片有限公司##北京阿里巴巴影業文化有限公司##安樂（北京）電影發行有限公司##中國電影股份有限公司##北京復星影業有限公司,28,307,-74.09%,"80,160","71,809","18,395,090"
60,美國,紅色一號,2024/11/07,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,70,"3,397",-53.21%,"876,510","181,683","48,577,760"
61,愛爾蘭,罪惡對決,2024/11/02,可樂藝術文創股份有限公司,Bleiberg Entertainment  LLC,1,32,0.00%,"7,360",462,"102,280"
62,日本,劇場版 OVERLORD - 聖王國篇,2024/11/01,薩摩亞商羚邦(亞洲)有限公司台灣分公司,KADOKAWA CORPORATION,11,637,70.32%,"338,730","56,799","15,887,063"
63,中華民國,愛子歸來,2024/11/01,春暉映像有限公司,麵包情人電影有限公司,4,485,-35.76%,"104,565","20,272","4,568,598"
64,中華民國,鬼們之蝴蝶大廈,2024/11/01,松露文化創意有限公司,松露文化創意有限公司##東森電視事業股份有限公司##雲諾運動文教股份有限公司##文化內容策進院,4,150,-56.27%,"35,090","45,822","11,513,469"
65,泰國,鬼聲泣2,2024/10/31,車庫娛樂股份有限公司,RELAY MOTION KFT.,11,263,-60.98%,"65,391","51,663","13,300,915"
66,日本,巡演轉學生,2024/10/25,中影股份有限公司,Nippon Television Network Corporation,2,107,52.86%,"24,660","1,090","261,970"
67,日本,鋼之鍊金術師BROTHERHOOD 15週年特別版,2024/10/25,水元素文化傳媒有限公司,aniplex Inc.,6,321,-42.58%,"82,500","9,993","2,662,165"
68,中華民國,乒乓男孩,2024/10/25,嘉揚電影有限公司,嘉揚電影有限公司##文化內容策進院##華映國際文創股份有限公司##緯來電視網股份有限公司##中環國際娛樂事業股份有限公司##鴻聯國際開發股份有限公司##轅年視覺創意股份有限公司##雪巴影視股份有限公司##台灣大哥大股份有限公司##梁維倫##台亞半導體股份有限公司##財團法人台亞醫療公益基金會,10,505,17.44%,"120,649","65,780","16,112,239"
69,不丹,十字路口的豬,2024/10/25,誠品股份有限公司,NORLING STUDIOS,2,135,513.64%,"33,702","1,553","329,037"
70,美國,猛毒最終章：最後一舞,2024/10/23,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,41,"1,161",-62.62%,"315,422","447,232","123,886,981"
71,美國,樂一通大戰外星人：粉紅末日,2024/10/19,原創娛樂股份有限公司,GFM Animation,2,1,-90.91%,220,"2,270","538,690"
72,美國,懼裂,2024/10/18,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,MUBI INC.,10,165,-57.36%,"44,676","85,478","22,968,506"
73,美國,荒野機器人,2024/10/10,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,29,"1,008",-50.44%,"255,870","205,442","53,654,595"
74,中華民國,小雁與吳愛麗,2024/10/10,台灣白令電影有限公司,無事股份有限公司##高雄人##老斑鳩影視文化有限公司##和寬攝影器材有限公司##墨緹影業 Motif Pictures PTE. LTD.##台灣白令電影有限公司,4,140,-40.93%,"32,635","19,463","4,887,787"
75,中國大陸,危機航線,2024/10/09,華映娛樂股份有限公司,寰宇娛樂有限公司##天津貓眼微影文化傳媒有限公司##上海淘票票影視文化有限公司##華文映象（北京）影業有限公司##寰宇縱橫世紀電影發行（北京）有限公司##寰宇影片發行有限公司##映藝娛樂有限公司##青島明英影業有限公司##上海貓眼影業有限公司##北京微夢創科網絡技術有限公司##廣州市英明文化傳播有限公司,1,196,0.00%,"10,780","78,992","20,138,004"
76,南韓,再見，福寶,2024/10/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,150,"2,900.00%","34,500","109,512","28,451,179"
77,美國,小丑：雙重瘋狂,2024/10/02,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,292,27.51%,"20,200","274,473","78,529,735"
78,香港,武替道,2024/09/30,華映國際文創股份有限公司,武替道電影製作有限公司,1,30,-60.53%,"1,650","4,103","965,873"
79,美國,台北追緝令,2024/09/25,采昌國際多媒體股份有限公司,EuropaCorp,1,219,0.00%,"54,750","169,851","45,014,156"
80,中華民國,種土,2024/09/20,牽猴子股份有限公司,無米樂影像工作室##財團法人公共電視文化事業基金會,3,228,356.00%,"50,240","18,761","4,196,973"
81,日本,我心裡的太陽,2024/09/20,光年映畫有限公司,CHARADES,2,238,271.88%,"50,625","4,014","929,405"
82,日本,你的名字。,2024/09/13,車庫娛樂股份有限公司,TOHO CO.  LTD.,1,1,0.00%,150,"68,703","18,085,047"
