序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,STAND BY ME 哆啦A夢2,2021/02/10,車庫娛樂股份有限公司,"TOHO CO.,LTD.",58,"71,853",25.40%,"17,617,173","129,152","31,744,459"
2,中華民國,我沒有談的那場戀愛,2021/02/10,南人電影有限公司,"可米傳媒事業股份有限公司,海納百川娛樂有限公司,親愛的工作室有限公司,鏡文學股份有限公司,原點概念有限公司,華文創股份有限公司,南人電影有限公司",102,"64,620",60.88%,"15,443,040","106,751","25,571,969"
3,美國,湯姆貓與傑利鼠,2021/02/10,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,94,"51,330",7.96%,"12,053,926","98,877","23,322,305"
4,中華民國,跟你老婆去旅行,2021/02/10,好好看文創有限公司,"滿滿額娛樂股份有限公司,好好看文創有限公司,上環國際多媒體娛樂股份有限公司,崴森管理顧問股份有限公司,羚邦控股有限公司,華納集團,中天星辰(香港)影業有限公司",99,"25,538",51.34%,"6,045,120","42,947","10,155,632"
5,匈牙利,銀龍出任務,2021/02/10,木棉花國際股份有限公司,FREEWAY ENTERAINMENT KFT.,63,"7,359",-1.04%,"1,679,393","15,408","3,574,228"
6,新加坡,男兒王,2021/02/10,光年映畫有限公司,滿滿額娛樂股份有限公司,40,"5,611",4.27%,"1,297,713","12,055","2,779,251"
7,瑞典,鬼鄰居,2021/02/10,海樂影業股份有限公司,REinvent Studios International Sales,40,"5,699",0.51%,"1,296,451","11,369","2,590,685"
8,英國,偷天行動,2021/02/10,天馬行空數位有限公司,Arclight Films International Pty Ltd.,22,"3,164",-33.88%,"742,451","7,949","1,896,294"
9,中華民國,金不厭詐,2021/02/10,春暉映像有限公司,壹捌玖伍電影有限公司,18,"2,017",-9.06%,"448,690","4,747","1,062,494"
10,泰國,鬼影,2021/02/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,17,913,-3.59%,"219,467","1,860","442,670"
11,美國,溫蒂,2021/02/10,聯影企業股份有限公司,Celluloid Dreams SARL,10,395,-13.00%,"84,123",849,"182,448"
12,中華民國,角頭－浪流連,2021/02/05,威視股份有限公司,"巧克麗娛樂股份有限公司,台北市電影委員會",99,"196,930",-7.65%,"46,869,416","512,570","121,597,054"
13,德國,諾亞方舟大冒險,2021/02/05,本萃電影有限公司,Telepool GmbH,38,"1,655",-50.70%,"383,746","7,818","1,834,365"
14,日本,我啊，走自己的路,2021/02/05,天馬行空數位有限公司,"ASMIK ACE,INC",13,985,-14.57%,"204,185","3,006","630,651"
15,南韓,愛不可失,2021/02/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,7,-72.00%,"1,845",72,"16,995"
16,俄羅斯,T-34：玩命坦克,2021/02/03,車庫娛樂股份有限公司,MME LLC,42,"6,788",-35.01%,"1,637,258","26,868","6,390,974"
17,德國,天空鯊：納粹終極武器,2021/02/03,車庫娛樂股份有限公司,RAVEN BANNER ENTERTAINMENT INC.,3,45,-88.64%,"10,630","1,469","329,085"
18,英國,大鼻子情聖,2021/02/01,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,6,-91.55%,"4,160",257,"172,520"
19,中華民國,緝魂,2021/01/29,威視股份有限公司,"嘉陽電影有限公司,Pon Pon Pictures Limited,海寧鐵幕真文化傳媒有限公司,霍爾果斯眾合千澄影業有限公司",94,"48,041",-6.81%,"11,519,621","179,195","42,512,189"
20,日本,龍貓,2021/01/29,台灣華特迪士尼股份有限公司,STUDIO GHIBLI INC.,68,"7,425",-23.83%,"1,769,142","49,417","11,688,265"
21,泰國,騙騙愛上你,2021/01/29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,10,599,-53.31%,"143,356","7,947","1,824,587"
22,伊朗,無邪,2021/01/29,光年映畫有限公司,Films Boutique GmBH,6,494,-15.12%,"112,245","3,056","684,141"
23,俄羅斯,海豚總動員,2021/01/29,可樂藝術文創股份有限公司,Luminescence Kft.,16,515,-64.38%,"110,305","10,253","2,252,093"
24,泰國,養鬼人,2021/01/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,9,-97.38%,"2,500","5,558","1,321,550"
25,中華民國,ME,2021/01/29,影一製作所股份有限公司,"江奕勳,一條龍虎豹國際娛樂有限公司",3,15,-76.92%,"4,130","1,954","579,401"
26,美國,細物警探,2021/01/28,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,55,"2,734",-59.54%,"663,152","45,189","10,637,405"
27,美國,午夜密令,2021/01/27,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,2,26,-74.00%,"6,250","2,776","607,848"
28,日本,想見你的愛,2021/01/22,威視股份有限公司,GAGA CORPORATION,10,862,-43.29%,"206,101","17,463","4,200,790"
29,中華民國,哭悲,2021/01/22,麻吉砥加電影有限公司,麻吉砥加電影有限公司,15,558,-63.41%,"128,360","34,118","7,781,330"
30,中華民國,聽見臺灣,2021/01/22,沃土影像製作有限公司,沃土影像製作有限公司,1,254,0.00%,"60,960",473,"104,760"
31,日本,劇場版 超人力霸王大河－新世代終結黑暗,2021/01/22,木棉花國際股份有限公司,"Tsuburaya Productions Co.,Ltd.",3,49,-65.00%,"10,975","5,550","1,279,745"
32,愛爾蘭,通靈駕訓班,2021/01/22,海鵬影業有限公司,"Epic Pictures Group, Inc.",1,2,-92.31%,365,"3,719","844,043"
33,日本,喬瑟與虎與魚群動畫版,2021/01/20,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,42,"8,913",-5.63%,"2,204,944","79,616","19,375,659"
34,日本,約定的夢幻島,2021/01/20,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,14,"1,098",-40.55%,"266,891","33,515","7,958,895"
35,美國,捍衛救援,2021/01/20,車庫娛樂股份有限公司,"GEM ENTERTAINMENT,KFT.",15,981,-47.48%,"231,830","52,448","12,510,066"
36,日本,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021/01/19,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,39,"4,900",-17.63%,"1,164,856","47,040","10,978,553"
37,中華民國,叱咤風雲,2021/01/16,星泰國際娛樂股份有限公司,量能文創股份有限公司##創映電影有限公司##天鵬翱翔集團有限公司,43,"7,769",-27.07%,"1,851,534","131,521","30,905,620"
38,美國,馬德里金庫盜數90分鐘,2021/01/15,薩摩亞商雄讚股份有限公司台灣分公司,TF1 DROITS AUDIOVISUELS.,44,"6,861",-29.87%,"1,653,380","112,257","26,336,675"
39,英國,倫敦生活,2021/01/15,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,110,587.50%,"77,640",637,"440,000"
40,日本,千年女優 4K 數位修復版,2021/01/15,向洋影業有限公司,株式会社ジェンコ,4,290,-45.39%,"73,651","9,570","2,423,852"
