序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,叢林奇航,2021/07/30,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",94,"23,965",11.62%,"6,019,654","45,436","11,470,705"
2,美國,詭老,2021/07/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,89,"6,833",40.25%,"1,678,114","11,705","2,879,937"
3,南韓,怪奇大廈,2021/07/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,38,"1,229",31.44%,"305,519","2,164","537,249"
4,日本,罪之聲,2021/07/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,34,461,6.22%,"103,381",895,"204,091"
5,日本,太陽出來之後,2021/07/30,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GAGA Corporation,17,235,45.96%,"49,439",396,"83,606"
6,伊朗,淘寶少年,2021/07/30,傳影互動股份有限公司,CELLULOID DREAMS SARL,12,203,66.39%,"41,535",325,"67,412"
7,法國,理髮師的男人 經典數位修復,2021/07/30,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,8,150,53.06%,"29,010",248,"48,889"
8,法國,小王子公主心,2021/07/30,東昊影業有限公司,MK2 Films,10,98,32.43%,"20,635",172,"36,873"
9,中國大陸,除暴,2021/07/30,華藝電影有限公司,"珠江影業傳媒股份有限公司,北京國影縱橫電影發行有限公司,廣東昇格傳媒股份有限公司,英皇(北京)影視文化傳媒有限公司,英皇影業有限公司,正夫影業有限公司,天津聯瑞影業有限公司,正夫君澤影視傳媒有限公司",3,44,37.50%,"10,365",76,"17,857"
10,日本,破碎的瞬間,2021/07/30,可樂藝術文創股份有限公司,PONY CANYON INC.,9,44,-8.33%,"9,875",92,"20,650"
11,日本,瀧澤歌舞伎 ZERO 2020 THE MOVIE,2021/07/27,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,93,-44.31%,"19,110",260,"69,210"
12,美國,厲陰宅3：是惡魔逼我的,2021/07/22,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,93,"10,457",-30.79%,"2,678,442","35,242","8,851,666"
13,南韓,極速引爆,2021/07/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,41,519,-76.12%,"126,439","5,126","1,225,902"
14,香港,手捲煙,2021/07/22,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,安樂影片有限公司,12,113,-64.58%,"24,655",763,"172,798"
15,日本,群青戰記,2021/07/22,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co.,Ltd.",12,98,-66.89%,"21,847",744,"164,132"
16,俄羅斯,宇宙特攻隊,2021/07/22,捷傑有限公司,Luminescence Kft.,7,10,-89.01%,"2,140",183,"41,912"
17,西班牙,人聲,2021/07/17,傳影互動股份有限公司,Batrax Entertainment BV,9,317,0.00%,"49,605",329,"52,665"
18,日本,花束般的戀愛,2021/07/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,18,467,-37.57%,"121,936","3,342","841,276"
19,法國,貝加爾湖隱居札記：在這喧囂的世界，一個人到西伯利亞森林住半年,2021/07/16,水元素文化傳媒有限公司,Other Angel Pictures,5,44,-63.33%,"10,285",586,"122,321"
20,日本,紅色房間之惡女七星級,2021/07/16,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,1,0,-100.00%,0,5,"1,245"
