序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,香港,流水落花,2023/03/17,香港商甲上娛樂有限公司台灣分公司,流水落花製作有限公司,18,332,-7.78%,"75,248",692,"161,007"
2,南韓,闇黑對決,2023/03/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,54,"1,465",-41.45%,"339,264","3,967","928,020"
3,法國,聖蛛,2023/03/17,捷傑有限公司,WILD BUNCH INTERNATIONAL,11,378,0.53%,"82,815",754,"167,630"
4,美國,致蕾絲莉,2023/03/17,光年映畫有限公司,GEM Entertainment Kft.,17,607,597.70%,"124,280",694,"145,100"
5,日本,人體動物圖鑑：烏龜的殼其實是肋骨,2023/03/17,仲業股份有限公司,"ASMIK ACE , INC",14,49,-27.94%,"10,855",117,"26,952"
6,美國,噩夢輓歌 4K數位修復版,2023/03/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,17,381,21.34%,"94,154",695,"169,167"
7,義大利,若愛重來,2023/03/17,鴻聯國際開發股份有限公司,Lotus Production SRL,12,372,32.38%,"77,870",653,"141,068"
8,美國,熊蓋毒,2023/03/17,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,92,"3,754",-25.49%,"902,605","8,792","2,113,172"
9,美國,沙贊！眾神之怒,2023/03/16,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,99,"34,263",-47.04%,"8,554,173","98,955","25,419,181"
10,南韓,WINNER 2022 CONCERT THE CIRCLE : THE MOVIE,2023/03/16,威秀影城股份有限公司,"CJ CGV CO., LTD.",6,496,-33.42%,"230,850","1,241","582,900"
11,中華民國,夢遊樂園,2023/03/15,想飛的魚電影製作有限公司,"想飛的魚電影製作有限公司,東睿貨物通運企業股份有限公司,瑞陞運通有限公司",20,270,-6.57%,"61,512","1,923","438,760"
12,法國,無人相信的真相,2023/03/11,佳映娛樂國際股份有限公司,LE PETIT BUREAU S.A.S,13,302,-30.57%,"67,490","1,070","323,810"
13,法國,尋找第5味,2023/03/10,天馬行空數位有限公司,MPM PREMIUM,4,61,-71.36%,"11,195",454,"93,907"
14,南韓,超完美狗保姆,2023/03/10,采昌國際多媒體股份有限公司,Atrium Productions Kft.,22,261,-81.46%,"62,156","3,930","935,513"
15,美國,驚聲尖叫 6,2023/03/10,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,89,"3,201",-68.38%,"783,423","23,101","5,676,971"
16,美國,屍蹤天使,2023/03/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,47,-94.18%,"11,604","2,092","500,349"
17,南韓,8釐米：詛咒影帶,2023/03/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,42,763,-79.12%,"184,808","9,942","2,470,391"
18,德國,蓋世棋蹟,2023/03/10,車庫娛樂股份有限公司,STUDIOCANAL,4,26,-89.80%,"5,332",591,"129,075"
19,泰國,天生一對2 大電影：再續前緣,2023/03/10,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Joint Venture Destiny The Movie,9,104,-87.11%,"27,075","1,744","450,346"
20,日本,怪談比留子,2023/03/10,輝洪開發股份有限公司,NIKKATSU CORPORATION,5,69,-77.52%,"15,770",853,"210,650"
21,中華民國,黑的教育,2023/03/10,禾豐九路娛樂有限公司,禾豐九路娛樂有限公司##麻吉砥加電影有限公司##岸上影像有限公司,85,"3,876",-66.83%,"957,296","31,439","7,569,027"
