序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,土耳其,春風勁草,2023/12/29,燕翼企業有限公司,PLAYTIME,13,457,0.66%,"104,172",911,"205,888"
2,南韓,電影版 淘氣小企鵝啵樂樂 超級明星大冒險,2023/12/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,54,"1,033",-27.25%,"250,304","2,453","598,583"
3,泰國,情牽浮生戲,2023/12/29,天馬行空數位有限公司,Be On Cloud Co.  Ltd,19,922,14.96%,"217,121","1,724","411,143"
4,香港,金手指,2023/12/29,英屬維京群島商高捷全球開發有限公司 台灣分公司,英皇影業有限公司##天津貓眼微影文化傳媒有限公司##新暉映影視文化(深圳)有限公司##上海貓眼影業有限公司##北京秋豪影視有限公司##華文映像(北京)影業有限公司##沃栢嘉文化傳播(上海)有限公司##尚乘數字媒體有限公##北京微夢創科網絡技術有限公司,80,"51,665",45.40%,"13,129,240","87,197","22,150,217"
5,日本,窗邊的小荳荳,2023/12/29,薩摩亞商雄讚股份有限公司台灣分公司,Toho Co.  Ltd.,3,"1,784",0.00%,"435,380","4,184","998,609"
6,法國,愛情轉移,2023/12/29,好威映象有限公司,SBS Distribution,22,683,29.11%,"154,689","1,212","277,468"
7,美國,星願,2023/12/29,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,96,"52,955",-28.51%,"13,264,256","127,032","32,143,464"
8,日本,紅豬,2023/12/28,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,1,58,0.00%,"34,400",58,"34,400"
9,美國,法拉利,2023/12/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,69,"11,500",-9.47%,"2,909,141","24,203","6,187,777"
10,美國,贖罪日之戰,2023/12/22,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,16,320,-77.58%,"72,471","3,264","745,699"
11,日本,東尼瀧谷:數位經典版,2023/12/22,光年映畫有限公司,Celluloid Dreams SAS,13,981,-42.16%,"284,505","3,567","887,093"
12,日本,千年決鬥,2023/12/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,11,-68.57%,"2,180",91,"18,498"
13,日本,銀河鐵道之夜,2023/12/22,中影股份有限公司,Gold View Co.  Ltd.,10,219,-63.62%,"52,249","1,332","316,415"
14,瑞典,巫術,2023/12/22,仲業股份有限公司,TRUSTNORDISK APS,4,26,-89.26%,"6,404",461,"112,217"
15,泰國,送葬人,2023/12/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,58,"2,787",-65.20%,"678,092","18,479","4,550,805"
16,日本,寬鬆世代又怎樣：INTERNATIONAL,2023/12/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,14,365,-71.03%,"90,231","2,805","684,710"
17,澳洲,餓之必要,2023/12/22,東昊影業有限公司,SOCIÉTÉ PARISIENNE DE PRODUCTION SARL,5,84,-60.00%,"18,315",441,"95,928"
18,美國,水行俠 失落王國,2023/12/20,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,98,"116,777",-49.41%,"32,254,011","605,985","166,477,602"
19,南韓,12.12：首爾之春,2023/12/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,38,"1,765",-66.29%,"445,493","25,722","6,403,333"
20,香港,夜校,2023/12/15,華映國際文創股份有限公司,宏寰文化傳播有限公司,1,3,-85.00%,806,52,"12,604"
21,日本,青春豬頭少年不會夢到紅書包女孩,2023/12/15,木棉花國際股份有限公司,Aniplex Inc.,16,"3,204",-47.08%,"1,000,783","29,343","8,584,806"
22,法國,青春,2023/12/15,前景娛樂有限公司,HOUSE ON FIRE##GLADYS GLOVER##CS PRODUCTION,1,83,-66.12%,"24,110",819,"226,214"
23,南韓,鬼6怨,2023/12/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,11,455,-69.44%,"117,775","10,392","2,583,418"
24,西班牙,荒漠斷背情,2023/12/15,傳影互動股份有限公司,Sony Pictures Classics Inc.,2,19,-75.95%,"2,720",632,"95,010"
25,法國,人犬,2023/12/28,傳影互動股份有限公司,KINOLOGY,102,"12,085",3.64%,"2,981,734","24,112","6,030,813"
26,中華民國,赤心巔峰,2023/12/15,活水文化事業有限公司,活水文化事業有限公司,45,"5,201",-31.77%,"1,238,253","38,448","9,113,498"
27,美國,小行星獵人,2023/12/15,豪華大戲院股份有限公司,IMAX Film Holding Co.,1,4,0.00%,440,61,"6,890"
28,中華民國,愛是一把槍,2023/12/15,好威映象有限公司,念白電影有限公司##南川上電影有限公司,4,48,-83.56%,"12,348","2,427","558,574"
29,香港,年少日記,2023/12/08,光年映畫有限公司,MM2 STUDIOS HONG KONG  LTD,17,948,-42.48%,"219,635","11,022","2,635,429"
30,中華民國,小曉,2023/12/08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,華映娛樂股份有限公司##得利影視股份有限公司##華文創股份有限公司##承達投資有限公司##寓言工作室##影響原創影視股份有限公司,44,"2,161",-54.99%,"501,153","47,153","11,562,133"
31,美國,魔髮精靈：樂團在一起,2023/12/08,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,15,262,-57.33%,"61,113","26,898","6,518,400"
32,日本,歡迎來到駒田蒸餾所,2023/12/08,采昌國際多媒體股份有限公司,Gaga Corporation,13,320,-62.57%,"79,406","8,318","2,089,065"
33,日本,鄰人Ｘ：謎樣的女子,2023/12/08,天馬行空數位有限公司,恆星多媒體股份有限公司,3,11,-90.52%,"2,565","2,100","539,172"
34,日本,花腐,2023/12/08,中影股份有限公司,TOEI VIDEO COMPANY  LTD.,1,63,-32.26%,"15,390","1,367","311,835"
35,美國,夢行者保羅,2023/12/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,154,-64.10%,"40,155","11,129","2,720,001"
36,南韓,水鬼,2023/12/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,39,-75.16%,"9,405","6,978","1,726,568"
37,中國大陸,絕地追擊,2023/12/08,內容工廠有限公司,愛奇藝影業(蘇州)有限公司##愛奇藝影業(上海)有限公司##廈門恒業影業有限公司,1,1,-87.50%,235,607,"139,993"
38,美國,旺卡,2023/12/06,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,98,"31,738",-46.17%,"8,277,961","333,064","89,183,025"
39,美國,無聲夜,2023/12/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,5,-99.42%,"1,110","21,578","5,019,539"
40,馬來西亞,富都青年,2023/12/01,新世紀南向開發有限公司,CINEMA INUTILE  INC.##mm2 Entertainment PTE. LTD.##大元娛樂有限公司 IS Entertainment Co.  Ltd.##彼演員多媒體有限公司 Be Actor Co.  Ltd.##星娛音樂有限公司 XYmusic Ltd.##JW SAB ## PARTNERS,75,"23,125",-49.07%,"5,886,784","368,932","93,276,586"
41,印尼,屍禁,2023/12/01,威視股份有限公司,PT MD Pictures Tbk.,16,489,-70.36%,"124,388","36,080","8,907,683"
42,美國,拿破崙,2023/11/24,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,20,729,-70.92%,"197,515","156,229","43,991,535"
43,南韓,全羅道少年殺人事件,2023/11/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,19,-72.06%,"4,695","7,594","1,855,405"
44,美國,下一球，勝利,2023/11/24,博偉電影股份有限公司,BUENA VISTA INTERNATIONAL  INC.,1,6,-84.21%,"1,406","11,364","2,730,362"
45,阿爾及利亞,阿爾及爾的末代王后,2023/11/24,一條龍虎豹國際娛樂有限公司,一條龍虎豹國際娛樂有限公司##AGAT Films ## Cie##Taj Intaj,2,204,0.00%,"47,010",204,"47,010"
46,美國,飢餓遊戲：鳴鳥與游蛇之歌,2023/11/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,27,"1,401",-67.56%,"392,849","236,186","66,379,833"
47,中華民國,少男少女,2023/11/17,嘉揚電影有限公司,嘉揚電影有限公司##滿滿額娛樂股份有限公司##MakerVille Company Limited##阿榮影業股份有限公司##台北影業股份有限公司##台灣大哥大股份有限公司,1,22,"2,100.00%","2,777","4,729","1,147,556"
48,中華民國,撼山河 撼向世界,2023/11/17,牽猴子股份有限公司,我們之間影像製作有限公司,1,3,-97.35%,700,"8,516","1,924,631"
49,中華民國,車頂上的玄天上帝,2023/11/17,三視多媒體網路股份有限公司,三視多媒體網路股份有限公司##大好天光文化創意股份有限公司##台灣文創天使投資股份有限公司##財團法人台北市文化基金會台北市電影委員會##財團法人臺中市影視發展基金會##台灣大哥大股份有限公司##十二果子有限公司##映費迪國際有限公司##香港商甲上娛樂有限公司台灣分公司##相聚國際股份有限公司##風度國際股份有限公司##衛山資本股份有限公司,9,72,-82.40%,"16,514","53,560","12,584,135"
50,日本,電影版 勿說是推理,2023/11/10,車庫娛樂股份有限公司,FUJI CREATIVE CORPORATION,1,13,62.50%,"3,300","15,458","3,944,326"
51,日本,天一亮，就想見到你,2023/11/10,原創娛樂股份有限公司,Asmik Ace  Inc.,12,185,-61.38%,"44,265","1,423","352,925"
52,法國,琳達想吃雞!,2023/11/10,捷傑有限公司,CHARADES,15,179,-42.99%,"40,987",667,"154,455"
53,法國,茱莉亞四重奏,2023/11/10,聯影企業股份有限公司,SOCIETE NOUVELLE DE DISTRIBUTION,3,60,-76.65%,"13,500",480,"106,055"
54,美國,驚奇隊長 2,2023/11/08,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,1,15,-91.62%,"3,990","314,405","82,227,918"
55,中華民國,老狐狸,2023/11/24,星泰國際娛樂股份有限公司,積木影像製作有限公司##合影視有限合夥##天使放大股份有限公司##貝殼放大股份有限公司##高雄統夢秀泰影城股份有限公司##華映娛樂股份有限公司##百聿數碼創意股份有限公司##東映ビデオ株式会社,31,"2,347",-51.11%,"581,111","58,489","14,159,644"
56,美國,泰勒絲 | 年代巡迴演唱會電影,2023/11/03,美麗新娛樂股份有限公司,Trafalgar Releasing,11,844,-36.30%,"428,700","36,996","19,538,695"
57,南韓,鬼車站,2023/11/03,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,10,-77.27%,"2,466","30,692","7,733,894"
58,法國,小嫉妒,2023/11/03,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,1,62,0.00%,"13,640",248,"53,530"
