序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,忍者龜：變種大亂鬥,2023/08/04,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,92,"13,591",8.60%,"3,267,129","26,106","6,346,180"
2,日本,銀河鐵道之父,2023/08/04,中影股份有限公司,"KINOSHITA GROUP CO., LTD.",15,529,-8.16%,"114,908","1,105","242,709"
3,日本,夏洛克的孩子們,2023/08/04,天馬行空數位有限公司,"Shochiku Co., Ltd.",21,305,-18.88%,"68,100",681,"154,552"
4,日本,#人孔,2023/08/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,49,"1,115",-25.22%,"259,798","2,606","610,959"
5,美國,與狼共舞,2023/08/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,136,15.25%,"32,351",254,"60,362"
6,中華民國,機甲英雄 劇場版 我與我等於無限大,2023/08/04,提恩傳媒實業有限公司,鈊象電子股份有限公司,10,818,-24.68%,"198,544","1,904","458,068"
7,法國,五個惡魔,2023/08/04,好威映象有限公司,Wild Bunch International,11,159,-9.14%,"34,445",334,"71,912"
8,中華民國,獸刑,2023/08/04,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,6,638,-0.47%,"102,080","1,279","188,520"
9,美國,一個人的朝聖,2023/08/04,采昌國際多媒體股份有限公司,Embankment Films Ltd.,26,"2,892",18.38%,"653,736","5,335","1,224,041"
10,英國,馬克白,2023/08/03,威秀影城股份有限公司,ILLUMINATIONS TELEVISION LTD.,3,28,55.56%,"18,200",46,"29,520"
11,美國,巨齒鯊2: 海溝深淵,2023/08/02,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,100,"134,750",-27.70%,"36,142,065","321,137","86,340,456"
12,香港,掃毒3：人在天涯,2023/07/31,華映國際文創股份有限公司,"寰宇娛樂有限公司,廣州市英明文化傳播有限公司,北京人間指南影業有限公司,尚乘數字媒體有限公司,寰宇縱橫世紀電影發行（北京）有限公司,寰宇影片發行有限公司,上海淘票票影視文化有限公司,華文映像（北京）影業有限公司,蘇州宇墨映畫影視文化傳媒體有限公司,聯瑞（上海）影業有限公司",76,"14,711","1,750.44%","3,595,538","15,506","3,809,538"
13,日本,新次元！蠟筆小新電影超能力大決戰～飛吧！手卷壽司～,2023/07/30,木棉花國際股份有限公司,ADK Emotions Inc.,70,"61,502",21.58%,"15,354,345","112,264","28,086,093"
14,日本,電影版TOKYO MER：行動急診室,2023/07/28,英屬維京群島商高捷全球開發有限公司 台灣分公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",25,514,-77.80%,"125,904","6,198","1,522,770"
15,南韓,神鬼海底撈,2023/07/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,46,551,-84.58%,"134,677","9,282","2,235,553"
16,美國,之前的我們,2023/07/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,62,"11,143",49.71%,"2,767,891","21,082","5,246,113"
17,英國,卓別林與他的情人,2023/07/28,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,4,45,-78.16%,"8,900",333,"72,265"
18,美國,珍愛硬起來,2023/07/28,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,87,"5,662",-60.46%,"1,419,260","35,810","8,982,692"
19,法國,我們的最強暑假,2023/07/28,聯影企業股份有限公司,WILD BUNCH,1,5,-93.59%,"1,240",218,"50,124"
