序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,古魯家族：新石代,2020/11/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,92,"24,575",-5.09%,"5,524,031","50,467","11,438,727"
2,日本,尋找小魔女Doremi,2020/11/27,薩摩亞商雄讚股份有限公司台灣分公司,"TOEI ANIMATION CO., LTD.",83,"20,936",-7.17%,"4,924,059","43,488","10,286,528"
3,中華民國,十二夜2：回到第零天,2020/11/27,牽猴子整合行銷股份有限公司,縫影子宇宙有限公司##牽猴子整合行銷股份有限公司##貝殼放大股份有限公司,70,"5,837",31.58%,"1,281,341","10,527","2,347,760"
4,俄羅斯,外星異種,2020/11/27,車庫娛樂股份有限公司,RELAY MOTION KFT.,50,"3,953",-44.01%,"915,323","11,013","2,589,646"
5,美國,說不出的告別,2020/11/27,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",42,"1,918",-12.94%,"415,399","4,121","916,222"
6,美國,追殺胖老爹,2020/11/27,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,51,"1,573",-38.36%,"349,194","4,125","936,570"
7,美國,鬼弒訊,2020/11/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CHARADES,46,"1,458",-30.57%,"340,942","3,558","832,818"
8,香港,無間行者之生死潛行,2020/11/27,華映娛樂股份有限公司,寰宇娛樂有限公司##深圳豆角映像影視文化傳媒有限公司##寰宇縱橫世紀電影發行（北京）有限公司##寰宇影片發行有限公司,21,"1,173",-23.83%,"263,757","2,713","614,278"
9,伊朗,緝毒風暴,2020/11/27,捷傑有限公司,Iranian Independents,8,818,-10.80%,"185,269","1,735","397,880"
10,中華民國,迷走廣州,2020/11/27,兆映電影事業有限公司,兆映電影事業有限公司##高雄人,25,668,-46.22%,"145,529","1,910","414,583"
11,中華民國,卡卡囌卡卡衝,2020/11/27,可樂藝術文創股份有限公司,啟宏多媒體事業有限公司,10,249,-57.94%,"56,440","1,058","245,577"
12,德國,未來的我們,2020/11/27,好威映象有限公司,m-appeal,8,191,43.61%,"41,025",324,"69,758"
13,智利,他們的自由年代,2020/11/27,東昊影業有限公司,Film Factory,6,132,-6.38%,"28,565",273,"58,515"
14,比利時,慾望摩天輪,2020/11/27,車庫娛樂股份有限公司,WTFILMS,6,42,-8.70%,"8,505",88,"18,469"
15,法國,鹿兒流浪記,2020/11/27,車庫娛樂股份有限公司,GAUMONT S.A.,3,38,11.76%,"8,370",72,"16,130"
16,美國,謎樣事件簿,2020/11/27,車庫娛樂股份有限公司,"REEL SUSPECTS, S.A.R.L.",3,32,14.29%,"7,370",60,"13,305"
17,法國,Miss,2020/11/23,原創娛樂股份有限公司,Other Angle Pictures,9,169,-50.44%,"38,605",510,"116,745"
18,中華民國,同學麥娜絲,2020/11/20,甜蜜生活製作有限公司,甜蜜生活製作有限公司##華文創股份有限公司,75,"39,158",-42.84%,"9,208,880","154,106","35,925,529"
19,日本,名偵探柯南：紅之校外旅行 鮮紅篇&戀紅篇,2020/11/20,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,57,"18,640",-39.49%,"4,454,537","84,871","20,146,193"
20,南韓,盜墓同盟,2020/11/20,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",52,"3,521",-69.63%,"808,183","27,291","6,388,055"
21,美國,逃,2020/11/20,車庫娛樂股份有限公司,LIONS GATE INTERNATIONAL (UK) LIMITED,46,"1,799",-78.20%,"425,986","19,970","4,804,919"
22,馬來西亞,你是豬,2020/11/20,華映娛樂股份有限公司,NSP ENTERTAINMENT SDN BHD,30,694,-76.65%,"162,905","7,878","1,807,348"
23,日本,惡童當街 經典重映,2020/11/20,天馬行空數位有限公司,Aniplex Inc.,11,592,-60.72%,"134,521","3,123","722,875"
24,日本,愛在末路之境,2020/11/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,12,394,-81.80%,"93,820","5,029","1,186,706"
25,美國,婊兄弟上路,2020/11/20,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,17,113,-75.22%,"24,845","1,282","286,563"
26,日本,消失的星期三,2020/11/20,海樂影業股份有限公司,NIKKATSU CORPORATION,8,100,-85.80%,"23,035","1,648","373,805"
27,美國,瘋狂理髮師:倫敦首席惡魔剃刀手,2020/11/20,聯影企業股份有限公司,PARK CIRCUS LIMITED,2,11,-93.17%,"2,270",354,"80,276"
28,印度,槍手養成班,2020/11/20,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,1,8,-89.33%,"1,670",218,"46,735"
29,日本,讓我聽見你的聲音,2020/11/20,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO., LTD.",1,1,-96.30%,220,65,"13,990"
30,美國,換人殺砍砍,2020/11/13,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,58,910,-82.72%,"211,798","38,449","8,927,772"
31,日本,海邊的異邦人,2020/11/13,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,14,615,-64.98%,"150,692","14,092","3,414,238"
32,美國,祕密：夢想的力量,2020/11/13,車庫娛樂股份有限公司,"CM SALES, LLC",3,449,-34.55%,"99,585","7,031","1,622,807"
