序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,忌怪島,2023/08/11,車庫娛樂股份有限公司,RELAY MOTION KFT.,54,"3,070",-18.74%,"739,628","6,848","1,665,420"
2,英國,鬼手鬼手 請開口,2023/08/11,薩摩亞商雄讚股份有限公司台灣分公司,Bankside Films Ltd,74,"11,965",14.37%,"2,998,804","22,427","5,630,114"
3,日本,景深之中,2023/08/11,東昊影業有限公司,m-appeal,11,365,38.78%,"80,675",628,"139,159"
4,美國,冰風暴,2023/08/11,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,12,123,24.24%,"26,235",222,"48,664"
5,俄羅斯,喵喵博物館,2023/08/11,希望影視行銷股份有限公司,Luminescence Kft.,31,"2,931",6.35%,"673,353","5,687","1,328,106"
6,義大利,屍發現場,2023/08/11,海鵬影業有限公司,Vision Distribution S.p.a.,16,415,-12.82%,"91,547",891,"196,135"
7,南韓,水泥烏托邦：末日浩劫,2023/08/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,75,"28,475",-16.80%,"7,141,671","62,701","15,913,212"
8,法國,勇闖太空,2023/08/09,佳映娛樂國際股份有限公司,ORANGE STUDIO,7,107,-28.67%,"25,426",257,"62,926"
9,日本,青春豬頭少年不會夢到嬌憐外出妹,2023/08/09,木棉花國際股份有限公司,Aniplex Inc.,15,"11,211",607.32%,"2,915,701","12,796","3,387,237"
10,美國,幽靈公館,2023/08/07,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",87,"16,513",-27.87%,"4,162,068","39,406","9,923,861"
11,美國,忍者龜：變種大亂鬥,2023/08/04,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,91,"6,291",-53.60%,"1,497,403","32,363","7,835,633"
12,日本,#人孔,2023/08/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,12,145,-87.00%,"34,134","2,751","645,093"
13,美國,與狼共舞,2023/08/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,27,-80.15%,"6,860",281,"67,222"
14,日本,夏洛克的孩子們,2023/08/04,天馬行空數位有限公司,"Shochiku Co., Ltd.",5,46,-84.92%,"9,750",727,"164,302"
15,日本,銀河鐵道之父,2023/08/04,中影股份有限公司,"KINOSHITA GROUP CO., LTD.",9,288,-45.56%,"63,395","1,393","306,104"
16,中華民國,機甲英雄 劇場版 我與我等於無限大,2023/08/04,提恩傳媒實業有限公司,鈊象電子股份有限公司,10,373,-54.40%,"91,167","2,277","549,235"
17,法國,五個惡魔,2023/08/04,好威映象有限公司,Wild Bunch International,3,45,-71.70%,"9,605",379,"81,517"
18,中華民國,獸刑,2023/08/04,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,5,507,-20.53%,"81,120","1,786","269,640"
19,美國,一個人的朝聖,2023/08/04,采昌國際多媒體股份有限公司,Embankment Films Ltd.,19,"2,374",-17.91%,"533,457","7,709","1,757,498"
20,香港,掃毒3：人在天涯,2023/07/31,華映國際文創股份有限公司,"寰宇娛樂有限公司,廣州市英明文化傳播有限公司,北京人間指南影業有限公司,尚乘數字媒體有限公司,寰宇縱橫世紀電影發行（北京）有限公司,寰宇影片發行有限公司,上海淘票票影視文化有限公司,華文映像（北京）影業有限公司,蘇州宇墨映畫影視文化傳媒體有限公司,聯瑞（上海）影業有限公司",76,"11,732",-20.25%,"2,879,698","27,238","6,689,236"
21,日本,新次元！蠟筆小新電影超能力大決戰～飛吧！手卷壽司～,2023/07/30,木棉花國際股份有限公司,ADK Emotions Inc.,69,"40,566",-34.04%,"10,122,600","152,830","38,208,693"
22,南韓,神鬼海底撈,2023/07/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,6,71,-87.11%,"17,576","9,353","2,253,129"
23,日本,電影版TOKYO MER：行動急診室,2023/07/28,英屬維京群島商高捷全球開發有限公司 台灣分公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",7,211,-58.95%,"54,080","6,409","1,576,850"
24,日本,謎樣的你,2023/07/28,原創娛樂股份有限公司,Happinet Phantoal Studios,2,14,-65.85%,"3,300",699,"168,001"
25,美國,之前的我們,2023/07/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,52,"5,301",-52.43%,"1,343,836","26,383","6,589,949"
26,印度,永遠的好麻吉,2023/07/28,希望影視行銷股份有限公司,一陽映畫有限公司,2,17,-80.46%,"3,670","1,100","232,402"
27,美國,珍愛硬起來,2023/07/28,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,54,"1,675",-70.42%,"426,357","37,485","9,409,049"
28,日本,鐵男：金屬獸,2023/07/28,輝洪開發股份有限公司,NIKKATSU CORPORATION,1,5,-73.68%,"1,100",166,"35,883"
29,日本,鐵男II：血肉橫飛,2023/07/28,輝洪開發股份有限公司,NIKKATSU CORPORATION,1,3,-62.50%,510,126,"28,366"
30,美國,奧本海默,2023/07/21,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,98,"57,495",-37.97%,"17,461,074","602,889","189,429,900"
31,日本,電影哆啦A夢：大雄與天空的理想鄉,2023/07/21,車庫娛樂股份有限公司,"TOHO CO., LTD.",71,"12,762",-24.68%,"3,045,679","161,618","38,892,178"
32,法國,她和他的女兒,2023/07/21,鴻聯國際開發股份有限公司,GOODFELLAS,1,13,-45.83%,"2,590",716,"152,161"
33,日本,惠子不能輸,2023/07/21,光年映畫有限公司,CHARADES,6,99,-46.20%,"22,060","2,391","555,503"
34,加拿大,飯捲男孩乖乖睡,2023/07/21,原創娛樂股份有限公司,Sphere Film International Inc.,1,11,-45.00%,"2,120",565,"128,132"
35,美國,Barbie芭比,2023/07/20,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,102,"70,013",-40.07%,"18,259,235","623,678","161,706,138"
