序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,鈴芽之旅,2023/02/25,車庫娛樂股份有限公司,"TOHO CO., LTD.",76,"235,001",696.40%,"62,326,316","264,509","70,021,527"
2,美國,TÁR 塔爾,2023/02/25,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,83,-2.35%,"20,850",168,"42,880"
3,法國,不離職冒險王,2023/02/24,香港商甲上娛樂有限公司台灣分公司,SOCIETE NOUVELLE DE DISTRIBUTION,16,"1,229",17.38%,"293,740","2,276","546,096"
4,美國,人肉搜索2：失蹤搜救,2023/02/24,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,92,"13,691",42.45%,"3,350,186","23,302","5,704,245"
5,法國,回到首爾,2023/02/24,捷傑有限公司,MK2 FILMS,10,278,2.96%,"60,085",548,"117,340"
6,美國,法貝爾曼,2023/02/24,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,51,"3,209",35.92%,"777,031","5,570","1,356,579"
7,美國,所有的美麗與血淚,2023/02/24,好威映象有限公司,Altitude Film Sales Limited,3,22,-42.11%,"5,225",60,"14,425"
8,美國,殺手迴戰,2023/02/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,67,"4,538",-4.92%,"1,023,541","9,311","2,108,968"
9,愛爾蘭,巫母,2023/02/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,50,"3,511",19.91%,"881,667","6,439","1,612,032"
10,日本,我們的黎明,2023/02/24,采昌國際多媒體股份有限公司,GAGA CORPORATION,30,712,21.29%,"170,879","1,299","314,912"
11,俄羅斯,胡桃鉗與魔笛公主的奇幻冒險,2023/02/24,希望影視行銷股份有限公司,Luminescence Kft.,30,"4,188",26.72%,"995,554","7,493","1,787,632"
12,法國,盲柳與沉睡的女人,2023/02/24,聯影企業股份有限公司,THE MATCH FACTORY,11,381,39.05%,"84,294",655,"144,583"
13,香港,風再起時,2023/02/21,華映國際文創股份有限公司,"大地時代文化傳播（北京）有限公司,美亞電影製作有限公司,大地電影發行（香港）有限公司,美亞長城傳媒（北京）有限公司,博納影業集團股份有限公司,北京拉近影業有限公司,高寶集團影視有限公司,天津貓眼微影文化傳媒有限公司,大地時代文化傳播（天津）有限公司,美亞娛樂發展股份有限公司,上海博納文化傳媒有限公司,北京影聯影業有限公司,中銘盛世（深圳）影業集團有限公司,高益創新投資公共有限公司",79,"6,165",-19.87%,"1,460,256","13,859","3,251,527"
14,日本,追海豚的長崎夏日,2023/02/17,中影股份有限公司,"KINOSHITA GROUP CO., LTD.",9,238,-37.70%,"52,580","1,034","223,812"
15,日本,手,2023/02/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,31,-87.60%,"6,500",482,"110,508"
16,南韓,首爾怪談,2023/02/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,31,909,-71.78%,"214,057","8,007","1,905,519"
