序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,美國女孩,2021/12/3,水花電影股份有限公司,"水花電影股份有限公司,寰亞電影製作有限公司,杰威爾音樂有限公司,G.H.Y. Culture & Media (Singapore)",78,"25,980",10.16%,"6,147,472","50,389","11,999,270"
2,美國,哈利波特：神秘的魔法石,2021/12/3,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,39,"8,291",17.67%,"3,207,022","15,337","5,684,959"
3,南韓,獵魂者,2021/12/3,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,K-Movie Entertainment,65,"3,467",-21.56%,"795,944","7,887","1,832,336"
4,法國,天才貓奴畫家,2021/12/3,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal,63,"3,005",-19.65%,"691,414","6,745","1,579,648"
5,日本,魔法少女☆伊莉雅：Licht 無名的少女,2021/12/3,薩摩亞商羚邦(亞洲)有限公司台灣分公司,KADOKAWA CORPORATION,11,"1,604",-21.72%,"394,490","3,793","942,735"
6,中華民國,詭祭,2021/12/3,光譜映像有限公司,"臺北市政府,Lemming Film,THE NETHERLANDS FILM FUND (THE NETHERLANDS FILM PRODUCTION INCENTIVE),台北市電影委員會,財團法人台北市文化基金會,臺北市政府文化局,高雄人",13,"1,158",-19.81%,"272,282","2,602","636,141"
7,英國,最後一個平安夜,2021/12/3,采昌國際多媒體股份有限公司,SN MOVIE HOLDINGS LIMITED,41,"1,050",-51.37%,"242,124","3,209","754,682"
8,日本,青春特調蜂蜜檸檬蘇打,2021/12/3,捷傑有限公司,"Shochiku Co.,Ltd",15,946,-15.46%,"228,611","2,065","500,108"
9,南韓,配對遊戲,2021/12/3,車庫娛樂股份有限公司,RELAY MOTION KFT.,41,926,-35.61%,"215,900","2,364","581,175"
10,丹麥,《爆裂戰警》,2021/12/3,光年映畫有限公司,CHARADES,23,476,-25.97%,"105,522","1,119","248,666"
11,英國,今晚來點史密斯,2021/12/3,造次文化有限公司,WESTEND FILM LTD,11,370,13.85%,"86,300",695,"161,981"
12,比利時,潛艦危機倒數,2021/12/3,聯影企業股份有限公司,Atlas international film,17,366,-47.26%,"80,929","1,060","242,568"
13,日本,活了100天的鱷魚,2021/12/3,車庫娛樂股份有限公司,"TOHO CO.,LTD.",41,273,-40.78%,"64,458",734,"174,391"
14,法國,仰望星空的少年,2021/12/3,海鵬影業有限公司,TOTEM FILMS,13,243,35.75%,"53,080",422,"92,417"
15,中華民國,生而為人,2021/12/3,政駒實業有限公司,飛行鑰電影有限公司,13,228,-82.83%,"52,923","1,556","352,537"
16,美國,全新4K修復 小教父 完整導演版,2021/12/3,薩摩亞商雄讚股份有限公司台灣分公司,StudioCanal S.A.S,12,197,41.73%,"43,990",336,"75,129"
17,,異星隕落,2021/12/3,車庫娛樂股份有限公司,"FILM MODE ENTERTAINMENT,LLC.",14,144,-49.83%,"33,750",431,"102,503"
18,法國,迷情蘇珊娜,2021/12/3,友璽影音股份有限公司,LES FILMS DU LOSANGE,8,110,39.24%,"23,360",189,"40,143"
19,香港,殺出個黃昏,2021/12/3,華映娛樂股份有限公司,"自家製控股有限公司,太陽娛樂文化有限公司,非凡娛樂製作有限公司",9,65,10.17%,"13,776",124,"25,730"
20,日本,翻閱歎異抄,2021/12/3,車庫娛樂股份有限公司,"TOEI COMPANY, LTD.",9,19,-48.65%,"4,420",56,"13,267"
21,美國,惡靈古堡首部曲：拉昆市,2021/11/26,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,95,"32,721",-51.32%,"7,993,636","179,012","44,260,067"
22,美國,魔法滿屋,2021/11/26,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",81,"20,367",-40.14%,"4,838,462","89,508","21,254,604"
23,日本,偶然與想像,2021/11/26,東昊影業有限公司,m-appeal,13,"3,257",-9.02%,"771,191","7,901","1,863,158"
24,日本,Fate/Grand Order -終局特異點 冠位時間神殿所羅門-,2021/11/26,曼迪傳播有限公司,Aniplex Inc.,33,"2,738",-63.44%,"694,578","20,056","5,053,974"
25,中華民國,魔法阿媽 4K數位修復版,2021/11/26,車庫娛樂股份有限公司,稻田電影工作室有限公司,39,"2,764",-43.48%,"650,571","12,888","3,074,609"
26,日本,電影之神,2021/11/26,采昌國際多媒體股份有限公司,"Shochiku Co.,Ltd",9,459,-59.02%,"97,227","2,706","588,232"
27,中華民國,阿查依蘭的呼喚,2021/11/26,久藝傳播有限公司,久藝傳播有限公司,9,196,-74.01%,"45,010","1,586","358,705"
28,美國,殺無赦,2021/11/26,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,22,122,-77.49%,"26,681","1,126","255,357"
29,日本,沒說出口的殺人告白,2021/11/26,鴻聯國際開發股份有限公司,KADOKAWA CORPORATION,6,93,-77.54%,"19,865",990,"220,539"
30,法國,破碎的琴鍵,2021/11/26,天馬行空數位有限公司,INDIE SALES COMPANY,4,66,-76.34%,"12,700",550,"109,015"
31,南韓,激鬥：首部曲,2021/11/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,5,-98.01%,"1,180",620,"142,820"
32,中華民國,月老,2021/11/24,麻吉砥加電影有限公司,"麻吉砥加電影有限公司,禾豐九路娛樂有限公司,良人行影業有限公司,居爾一拳有限公司,樂到家國際娛樂股份有限公司,聚星文創娛樂事業股份有限公司,國賓影城股份有限公司,能率影業股份有限公司,HIVE FILMWORKS INC.",102,"218,254",-22.08%,"53,367,602","694,772","168,865,677"
33,日本,我讓最想被擁抱的男人給威脅了 劇場版～西班牙篇～,2021/11/23,木棉花國際股份有限公司,Aniplex Inc.,12,"3,554",-25.99%,"883,625","13,154","3,259,277"
34,中華民國,青春弒戀,2021/11/19,長龢有限公司,"風度國際有限公司,中環國際娛樂事業股份有限公司,長龢有限公司,阿榮影業股份有限公司,台北市電影委員會,星泰國際娛樂股份有限公司,菊地健興業有限公司,天使放大股份有限公司,齊石傳播有限公司",28,808,-63.47%,"198,709","15,685","3,794,016"
35,日本,《少女與戰車 最終章》 第3話,2021/11/19,華藝娛樂股份有限公司,Hakuhodo DY music & Pictures Inc.,12,392,-39.22%,"162,849","6,811","2,789,200"
36,中華民國,金錢男孩MONEYBOYS,2021/11/19,前景娛樂有限公司,"台北市電影委員會,前景娛樂有限公司,KGP Filmproduktion,Zorba ,Panache Productions,ARTE France Cinéma,La Cie Cinématographique",10,486,-51.74%,"83,492","8,538","1,965,950"
37,中華民國,真相地圖,2021/11/19,車庫娛樂股份有限公司,後場音像紀錄工作室有限公司,2,361,-13.84%,"57,760","1,474","235,620"
38,香港,濁水漂流,2021/11/19,滿滿額娛樂股份有限公司,"滿滿額創作香港有限公司,羚邦控股有限公司,宇鯉影業有限公司",6,155,-69.25%,"38,115","2,124","529,702"
39,日本,超慄方殺陣,2021/11/19,原創娛樂股份有限公司,"Shochiku Co.,Ltd.",1,112,-33.33%,"26,880","3,111","739,746"
40,美國,王者理查,2021/11/18,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,57,932,-68.75%,"222,296","23,350","5,508,370"
41,日本,刀劍神域劇場版 –Progressive- 無星夜的詠嘆調,2021/11/12,木棉花國際股份有限公司,Aniplex Inc.,74,"6,730",-52.33%,"2,010,533","125,574","32,632,648"
42,中華民國,詭扯,2021/11/12,車庫娛樂股份有限公司,"良人行影業有限公司,Arthur Film Inc. (주)아더필름,車庫娛樂股份有限公司,麻吉砥加電影有限公司,聚星文創娛樂事業股份有限公司,樂到家國際娛樂股份有限公司,宏將傳媒股份有限公司",43,"2,922",-61.83%,"706,165","59,343","14,322,456"
43,香港,梅艷芳,2021/11/12,美商台灣索尼影業發行股份有限公司台灣分公司,"安樂影片有限公司,萬誘引力乙有限公司,天下一電影製作有限公司,華夏電影發行有限責任公司,電訊盈科媒體有限公司",31,"1,438",-56.23%,"354,239","41,276","9,867,319"
44,美國,迷離夜蘇活,2021/11/12,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,14,368,-72.98%,"93,598","25,677","6,236,276"
45,日本,安雅與魔女,2021/11/12,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,15,313,-63.13%,"74,190","23,764","5,609,703"
46,中華民國,文林銀行,2021/11/12,視納華仁文化傳播股份有限公司,視納華仁文化傳播股份有限公司,2,321,43.30%,"74,105","1,585","363,495"
47,義大利,達賴喇嘛:大腦故事,2021/11/12,聯影企業股份有限公司,MAKARAMPA S.R.L.,3,237,-67.67%,"51,730","6,668","1,446,236"
48,美國,鹿魔,2021/11/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",1,10,-93.83%,"1,900","15,506","3,698,743"
49,日本,蒸氣男孩,2021/11/12,向洋影業有限公司,"TBS GLOWDIA,Inc.",1,0,-100.00%,0,868,"205,687"
50,日本,嵐 5x20演唱會電影～回憶全記錄～,2021/11/5,大鴻藝術股份有限公司,J Storm,1,162,-70.76%,"59,820","16,426","6,925,895"
51,中華民國,地球迷航,2021/11/5,星泰國際娛樂股份有限公司,"我們之間影像製作有限公 司,社團法人多寶格藝術發展協會",3,203,19.41%,"52,510","6,239","1,423,854"
52,美國,史賓賽,2021/11/5,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,124,-67.79%,"30,009","17,025","4,142,406"
53,美國,永恆族,2021/11/3,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",97,"20,105",-47.58%,"5,205,786","967,869","255,719,834"
54,中華民國,瀑布,2021/10/29,本地風光電影股份有限公司,"本地風光電影股份有限公司,氧氣電影有限公司,鏡文學股份有限公司,三皇生物科技股份有限公司,百聿數碼創意股份有限公司,華映娛樂股份有限公司",88,"17,518",-35.15%,"4,096,217","140,881","33,452,802"
55,日本,我的英雄學院劇場版：世界英雄任務,2021/10/29,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co.,Ltd.",16,"1,734",-28.93%,"718,180","62,393","15,823,006"
56,美國,天兵阿榮,2021/10/29,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",4,191,-1.04%,"41,180","28,341","6,658,888"
57,中華民國,老鷹之手,2021/10/29,海之眼影像工作室,海之眼影像工作室,2,86,100.00%,"17,820","5,509","1,217,570"
58,美國,天崩颶裂,2021/10/29,采昌國際多媒體股份有限公司,Atrium Productions Kft.,1,4,-94.59%,810,"7,260","1,653,707"
59,日本,假面飯店2：假面之夜,2021/10/28,英屬維京群島商高捷全球開發有限公司 台灣分公司,"PONY CANYON,INC.",1,27,-25.00%,"5,400","11,832","2,778,985"
