序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,藍色恐懼：數位修復版,2020/07/17,光年映畫有限公司,MADHOUSE Inc.,32,"13,086",94.47%,"3,105,612","19,815","4,705,784"
2,義大利,誰偷了班克西？,2020/07/17,車庫娛樂股份有限公司,ELLE DRIVER,3,106,103.85%,"23,225",158,"35,315"
3,美國,海星,2020/07/17,暗光鳥有限公司,"YELLOW VEIL PICTURES, INC.",3,54,28.57%,"12,270",96,"22,175"
4,日本,甜心大叔,2020/07/17,車庫娛樂股份有限公司,COLORBIRD INC.,3,43,-24.56%,"9,370",100,"21,210"
5,南韓,屍速列車：感染半島,2020/07/15,車庫娛樂股份有限公司,CONTENTS PANDA,61,"457,166",-19.13%,"113,349,275","1,022,441","254,292,911"
6,中華民國,打噴嚏,2020/07/14,禾豐九路娛樂有限公司,禾豐九路娛樂有限公司##群星瑞智國際藝能股份有限公司##天下一電影製作有限公司,96,"69,172",-7.99%,"16,022,044","144,347","33,448,168"
7,法國,綠光 經典數位修復,2020/07/11,天馬行空數位有限公司,LES FILMS DU LOSANGE,10,751,17.90%,"158,145","1,553","331,339"
8,不丹,不丹是教室,2020/07/10,海鵬影業有限公司,HX Investment (HK) Limited,16,"7,907",106.83%,"1,756,629","11,880","2,620,365"
9,德國,里斯本的故事,2020/07/10,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,12,"1,186",-40.85%,"258,530","4,781","1,045,727"
10,日本,假面病棟,2020/07/10,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Warner Bros. Japan LLC,34,823,-70.85%,"191,692","6,584","1,535,971"
11,美國,疤面教父,2020/07/10,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,52,553,-76.81%,"129,040","6,910","1,590,234"
12,日本,慾火烈愛,2020/07/10,中影股份有限公司,株式會社波麗佳音(PONY CANYON INC.),13,318,-67.94%,"69,170","2,330","500,047"
13,英國,PJ 哈維：戰地拾音錄,2020/07/10,造次文化有限公司,Autlook Filmsalesv Gmbh,9,126,-43.50%,"27,005",580,"129,665"
14,日本,謙虛的英雄,2020/07/10,車庫娛樂股份有限公司,"STUDIO PONOC, INC.",2,13,-51.85%,"3,050",80,"17,840"
15,法國,女子漢又怎樣,2020/07/10,車庫娛樂股份有限公司,ELLE DRIVER,2,10,-89.13%,"1,935",205,"47,600"
16,美國,噬血達琳,2020/07/10,暗光鳥有限公司,MPI MEDIA GROUP,1,6,-64.71%,"1,400",46,"10,805"
17,英國,祕密花園,2020/07/08,車庫娛樂股份有限公司,STUDIOCANAL,50,"1,920",-65.19%,"449,436","15,334","3,560,777"
18,英國,雷曼兄弟三部曲,2020/07/05,威秀影城股份有限公司,ROYAL NATIONAL THEATRE,2,20,0.00%,"13,640",121,"84,720"
19,英國,彗星美人,2020/07/04,威秀影城股份有限公司,ROYAL NATIONAL THEATRE,5,35,0.00%,"24,320",69,"47,080"
