序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,奪命守門人,2020/10/16,薩摩亞商雄讚股份有限公司台灣分公司,Doorman INC.,90,"8,408",-31.61%,"1,859,181","20,703","4,630,210"
2,日本,看不見的目擊者,2020/10/16,華映娛樂股份有限公司,"MOONWATCHER Co., Ltd",53,"6,952",15.44%,"1,571,806","12,974","2,947,125"
3,南韓,詭憶,2020/10/16,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,58,"2,301",-32.99%,"515,613","5,735","1,317,394"
4,日本,劇場版 高校艦隊,2020/10/16,車庫娛樂股份有限公司,ANIPLEX INC.,15,"1,497",-35.53%,"370,466","3,819","958,049"
5,美國,阿比阿弟尋歌大冒險,2020/10/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,48,"1,603",-28.66%,"364,218","3,850","896,417"
6,南韓,浴血劍客,2020/10/16,車庫娛樂股份有限公司,OPUS PICTURES,26,"1,267",-8.25%,"284,476","2,648","601,772"
7,法國,藥頭大媽,2020/10/16,原創娛樂股份有限公司,Le Pacte,13,686,-6.03%,"151,423","1,416","317,118"
8,美國,地下弒的秘密,2020/10/16,香港商甲上娛樂有限公司台灣分公司,"Accelerated Global Content, LLC",18,544,-25.27%,"121,453","1,272","295,534"
9,阿根廷,被告,2020/10/16,車庫娛樂股份有限公司,"FILM FACTORY ENTERTAINMENT, S.L.",4,83,-5.68%,"18,205",171,"37,780"
10,菲律賓,真情甲尬意,2020/10/16,威秀影城股份有限公司,"ABS-CBN Film Productions, Inc.",10,46,100.00%,"10,115",69,"15,313"
11,加拿大,人造紀元：走進人類世,2020/10/16,車庫娛樂股份有限公司,SEVILLE PICTURES INC.,3,15,-21.05%,"3,580",34,"7,715"
