序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,七龍珠超：超級英雄,2022/09/03,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,99,"21,333","2,133,300.00%","5,821,732","21,333","5,821,732"
2,香港,花樣年華 4K數位修復版,2022/09/03,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Jet Tone Films Limited,春光映畫,PARADIS FILMS",1,386,2.66%,"131,455",762,"267,720"
3,中華民國,尋找背海的人,2022/09/03,目宿媒體股份有限公司,目宿媒體股份有限公司,1,0,-100.00%,0,1,140
4,日本,擅長捉弄人的高木同學劇場版,2022/09/02,木棉花國際股份有限公司,"ASMIK ACE,INC.",14,"9,392",-12.71%,"2,505,706","20,152","5,388,648"
5,美國,三千年的渴望,2022/09/02,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,59,"6,303",6.18%,"1,527,797","12,239","2,980,214"
6,美國,世紀婚魘,2022/09/02,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,91,"5,133",1.85%,"1,220,134","10,173","2,418,997"
7,南韓,界限,2022/09/02,車庫娛樂股份有限公司,RELAY MOTION KFT.,50,"2,336",-20.73%,"547,514","5,283","1,256,885"
8,中華民國,他還年輕,2022/09/02,目宿媒體股份有限公司,目宿媒體股份有限公司,15,"1,768",-32.08%,"388,896","5,621","1,229,783"
9,英國,士兵與軍官,2022/09/02,采昌國際多媒體股份有限公司,FIREBIRD PRODUCTION LIMITED,15,"1,101",-7.94%,"252,043","2,297","531,059"
10,香港,媽的星寵兒,2022/09/02,英屬維京群島商高捷全球開發有限公司 台灣分公司,"英皇影業有限公司 , 英皇娛樂(香港)有限公司 , 香港電影發展基金",14,731,-4.32%,"178,158","1,495","369,288"
11,日本,末日救世主,2022/09/02,采昌國際多媒體股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",32,700,-53.49%,"161,372","2,205","506,440"
12,挪威,愛重奏,2022/09/02,好威映象有限公司,TRUSTNORDISK APS,7,674,37.83%,"158,024","1,163","270,319"
13,泰國,超級蜥蜴王,2022/09/02,原創娛樂股份有限公司,"Neramitnung Film Co., Ltd.",20,144,-50.68%,"33,180",436,"101,527"
14,西班牙,米其林母子檔,2022/09/02,輝洪開發股份有限公司,Festimania Pictures SL,1,47,123.81%,"9,125",68,"13,030"
15,波蘭,機遇之歌：數位修復版,2022/08/28,光年映畫有限公司,MK2 FILMS,15,"1,105",-1.16%,"245,425","2,300","505,358"
16,美國,孤兒怨2：最黑暗的過去,2022/08/26,寶嘉租賃股份有限公司,"FILM,TV HOUSE LIMITED",79,"14,375",-42.39%,"3,553,510","62,219","15,423,424"
17,南韓,獵首密令,2022/08/26,英屬維京群島商高捷全球開發有限公司 台灣分公司,"MegaboxJoongang, Inc, PlusM.",79,"4,700",-66.34%,"1,121,252","31,608","7,593,138"
18,日本,劇場版 五等分的新娘,2022/08/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,31,"4,117",-41.28%,"1,036,815","20,283","5,207,044"
