序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,英國,直到世界末日,2023/07/16,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,6,235,152.69%,"118,850",328,"172,000"
2,日本,銀平町的電影時光,2023/07/14,中影股份有限公司,The Klockworx Co. Ltd.,7,245,29.63%,"52,415",434,"91,202"
3,西班牙,情慾獨角獸,2023/07/14,佳映娛樂國際股份有限公司,"CASTELAO PICTURES, S.L.U.",8,123,-18.54%,"25,320",274,"55,569"
4,美國,電梯遊戲,2023/07/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,54,"3,200",-8.13%,"799,009","6,683","1,682,110"
5,美國,我的左派老師,2023/07/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,11,161,-8.00%,"35,163",336,"71,726"
6,日本,GRIDMAN UNIVERSE,2023/07/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,63,"5,646",-18.80%,"1,398,787","12,599","3,150,913"
7,泰國,My Precious初戀,2023/07/14,采昌國際多媒體股份有限公司,GMM TV Company Limited,28,"2,302",-25.55%,"565,448","5,394","1,314,674"
8,美國,陰兒房：鬼門陰深處,2023/07/13,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,94,"40,534",9.48%,"10,142,493","77,559","19,440,890"
9,美國,不可能的任務：致命清算 第一章,2023/07/08,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,100,"334,997",-34.75%,"94,902,376","1,078,015","307,979,697"
10,美國,怪物,2023/07/07,福斯,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION,59,"18,722",-16.41%,"4,624,911","52,010","12,802,405"
11,日本,百合的雨聲,2023/07/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,26,-90.61%,"5,740",515,"115,551"
12,日本,暗湧情事,2023/07/07,東昊影業有限公司,m-apppeal,8,652,-39.07%,"148,095","2,378","530,215"
13,挪威,我恨我自己,2023/07/07,好威映象有限公司,Memento Films International,5,139,-74.64%,"31,915",990,"219,775"
14,美國,謎霧莊園,2023/07/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,15,-92.57%,"3,100",340,"70,826"
15,香港,死屍死時四十四,2023/07/07,華映國際文創股份有限公司,"天下一電影製作有限公司,852 電影有限公司,Icon Group Limited  ,香港電影發展基金,Katch多優惠平台",5,27,-91.77%,"6,625",679,"162,178"
16,英國,小提琴天后慕特：愛樂一生,2023/07/07,造次文化有限公司,NAXOS RIGHTS（Europe）Ltd,5,184,-78.22%,"40,845","1,528","346,910"
17,南韓,四層公寓,2023/07/07,可樂藝術文創股份有限公司,"FINECUT CO., LTD.",5,105,-61.68%,"22,825",548,"117,758"
18,日本,名偵探柯南 黑鐵的魚影,2023/07/06,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,95,"119,434",-39.80%,"30,489,366","538,243","137,594,101"
19,美國,變身少女露比,2023/06/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,23,564,-72.05%,"136,432","20,607","5,048,040"
20,中國大陸,一直一直都很喜歡你,2023/06/30,原創國際貿易有限公司,"九洲音像出版公司,超娛影業（佛山）有限公司,超娛影業（深圳）有限公司,廣東珠影影視製作有限公司,北京環鷹時代文化傳媒有限公司",4,18,-79.31%,"4,500","1,557","389,386"
21,泰國,幽魂娜娜：重生,2023/06/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,6,76,-88.45%,"17,825","10,824","2,739,903"
22,美國,印第安納瓊斯：命運輪盤,2023/06/29,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",91,"8,144",-59.91%,"2,077,732","170,097","47,030,062"
23,日本,惡靈古堡：死亡島,2023/06/29,普威爾國際股份有限公司,Sony Pictures Entertainment Inc.,7,382,-66.25%,"95,352","11,849","3,088,368"
24,美國,元素方城市,2023/06/28,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",100,"70,227",-38.54%,"17,505,253","295,912","74,100,290"
