序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,終極制裁者,2024/11/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,8,14.29%,"1,850",15,"3,190"
2,美國,異教詭屋,2024/11/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,78,"6,438",5.14%,"1,639,381","12,561","3,167,928"
3,法國,艾曼紐1974 4K修復版導演版,2024/11/29,薩摩亞商雄讚股份有限公司台灣分公司,STUDIOCANAL S.A.S.,48,"1,064",-4.23%,"237,867","2,175","491,143"
4,南韓,Baekhyun: Lonsdaleite [dot] in Cinemas,2024/11/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,45,"1,419",-48.94%,"676,040","4,198","2,037,065"
5,伊朗,我最喜歡的蛋糕,2024/11/29,海鵬影業有限公司,TOTEM FILMS SAS,16,604,33.33%,"125,810","1,057","223,532"
6,西班牙,地下終劫站,2024/11/29,原創娛樂股份有限公司,FILM FACTORY ENTERTAINMENT## S.L.,19,302,-29.77%,"70,785",732,"171,588"
7,美國,隔壁的房間,2024/11/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,53,"7,984",52.54%,"1,995,470","13,218","3,324,327"
8,奧地利,富豪遊戲,2024/11/29,仲業股份有限公司,Magnolia Pictures LLC,18,179,-7.73%,"39,890",373,"86,303"
9,美國,海洋奇緣2,2024/11/28,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,95,"107,466",-17.69%,"28,588,908","238,032","64,072,248"
10,法國,絕命樂透彩,2024/11/29,佳映娛樂國際股份有限公司,CHARADES S.A.S,11,218,-37.18%,"51,015",565,"136,061"
11,泰國,鬼碟仙,2024/11/22,采昌國際多媒體股份有限公司,THONGKHAM FILMS,33,958,-56.92%,"246,331","5,338","1,391,357"
12,南韓,心葬,2024/11/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,71,996,-76.43%,"243,132","9,831","2,413,337"
13,日本,惡靈怪談,2024/11/22,可樂藝術文創股份有限公司,Hakuhodo DY music ## pictures Inc.,11,77,-78.31%,"18,125",690,"164,060"
14,日本,偶像大師 劇場版: 前往光輝的另一端 經典10週年,2024/11/22,水元素文化傳媒有限公司,aniplex Inc,14,311,-56.56%,"77,923","1,895","502,569"
15,印度,殺,2024/11/22,車庫娛樂股份有限公司,DHARMA PRODUCTIONS,39,413,-79.96%,"99,094","4,685","1,121,371"
16,美國,來自地獄的邪靈,2024/11/22,靖洋傳媒科技股份有限公司,PREMIERE ENTERTAINMENT GROUP LLC,8,61,-78.45%,"13,655",619,"149,150"
17,日本,空海 【經典數位修復】,2024/11/22,輝洪開發股份有限公司,TOEI COMPANY  LTD.,2,65,-68.90%,"16,890",388,"101,660"
18,日本,難言之隱,2024/11/22,天馬行空數位有限公司,Nagoya Broadcasting Network Co.  Ltd.,7,125,-63.13%,"25,915",780,"165,685"
19,南韓,FIGHTING！女孩們,2024/11/22,華映國際文創股份有限公司,FINECUT CO.  LTD.,21,65,-84.18%,"15,075","2,255","509,092"
20,中華民國,春行,2024/11/22,今日影像藝術有限公司,王品文##彭紫惠,30,"1,883",-50.53%,"452,734","9,549","2,257,885"
21,中華民國,女兒的女兒,2024/11/22,三樂電影製作有限公司,文化內容策進院##天翼映創股份有限公司##三樂電影製作有限公司,53,"2,572",-58.33%,"621,196","13,415","3,233,819"
22,美國,魔法壞女巫,2024/11/21,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,96,"33,832",-21.72%,"10,294,100","112,311","34,424,131"
23,香港,破·地獄,2024/11/19,華映國際文創股份有限公司,英皇影業有限公司##阿里巴巴影業娛樂傳媒有限公司##尚乘數字媒體有限公司,77,"14,000",917.44%,"3,652,038","15,586","4,099,088"
