序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,南韓,下女的誘惑 經典重映,2024/03/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,15,479,12.97%,"116,532",903,"224,928"
2,英國,尋找小津,2024/03/15,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,9,-80.00%,"2,480",54,"15,223"
3,英國,城市時裝速記,2024/03/15,香港商甲上娛樂有限公司台灣分公司,Hanway Films Limited,1,4,-86.21%,975,33,"9,200"
4,英國,巴黎，德州,2024/03/15,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,20,-84.00%,"6,024",145,"41,087"
5,日本,坂本龍一：OPUS,2024/03/15,采昌國際多媒體股份有限公司,Film Constellation Ltd.,39,"3,663",-2.29%,"957,382","9,170","2,572,016"
6,日本,北極百貨的秋乃小姐,2024/3/15,薩摩亞商雄讚股份有限公司台灣分公司,Aniplex  Inc.,24,"1,780",11.11%,"443,218","3,382","849,298"
7,中華民國,青春18×2 通往有你的旅程,2024/03/14,牽猴子股份有限公司,翻滾吧男孩電影有限公司##百聿數碼創意股份有限公司##眾合千澄影視文化傳媒有限公司##有戲娛樂股份有限公司##米神國際股份有限公司##霹靂國際多媒體股份有限公司##CyberAgent  Inc.##Cygames  Inc.##Happinet Phantom Studios Corporation##KDDI CORPORATION##Kansai Television Co. Ltd.##JR East Marketing ## Communications  Inc.,102,"70,740",-30.84%,"17,825,804","176,159","45,753,158"
8,美國,極限長征,2024/3/15,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,77,"10,535",5.57%,"2,536,021","20,736","4,999,608"
9,南韓,破墓,2024/03/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,75,"84,153",-23.17%,"22,076,879","261,440","67,892,135"
10,南韓,BTOB,2024/03/08,仲業股份有限公司,kt alpha Co. Ltd.,10,291,-76.76%,"138,220","2,992","1,428,122"
11,美國,天使之心,2024/03/08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Angel Studios Licensing  LLC,18,250,-68.94%,"54,283","2,248","521,438"
12,美國,伏慄熊,2024/03/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,72,"7,484",-18.59%,"1,827,736","16,677","4,114,736"
13,西班牙,兩萬種蜜蜂,2024/03/08,海鵬影業有限公司,LUXBOX,9,90,-71.88%,"19,130",779,"165,260"
14,香港,反貪風暴之加密危機,2024/03/08,華映國際文創股份有限公司,東方影業出品有限公司,1,0,-100.00%,0,374,"86,327"
15,美國,滯留生,2024/03/01,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,22,529,-61.13%,"126,919","6,478","1,516,685"
16,香港,不是你不愛你,2024/03/01,華映國際文創股份有限公司,寰亞電影製作有限公司,49,427,-48.37%,"103,365","1,254","308,135"
17,美國,師情化慾,2024/03/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,17,-76.06%,"3,735","2,351","564,263"
18,越南,鬼怨偶,2024/03/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,49,"1,456",-68.31%,"363,960","29,708","7,535,254"
19,德國,失控教室,2024/03/01,光年映畫有限公司,BE FOR FILMS,14,292,-66.55%,"67,105","2,140","482,749"
20,香港,飯戲攻心2,2024/02/28,華映國際文創股份有限公司,安樂影片有限公司##天下一電影製作有限公司##無錫加雄影業有限公司##萬誘引力乙有限公司##上海淘票票影視文化有限公司##安樂（北京）電影發行有限公司,3,10,-78.72%,"2,385","2,142","503,861"
21,中華民國,尋找湯德章,2024/3/15,希望影視行銷股份有限公司,角子影音製作有限公司,35,"2,626",17.02%,"598,391","4,870","1,109,549"
22,南韓,日日好狗日,2024/02/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,226,165.88%,"52,215","4,071","980,493"
23,法國,墜惡真相,2024/02/23,好威映象有限公司,MK2 Films,29,"1,431",-51.11%,"367,357","20,540","5,352,354"
24,義大利,蓋世怪胎,2024/02/23,聯影企業股份有限公司,Rai Cinema Channel,1,4,-90.00%,920,575,"132,700"
25,瑞典,鬼影直播,2024/02/23,仲業股份有限公司,TRUSTNORDISK APS,2,2,-88.89%,380,"2,390","583,323"
26,中華民國,金門,2024/3/8,視納華仁文化傳播股份有限公司,財團法人蔣見美教授文教基金會##視納華仁文化傳播股份有限公司##Op-Docs | The New York Times,1,2,-90.00%,200,46,"4,200"
27,法國,給我個機會,2024/02/23,天馬行空數位有限公司,INDIE SALES COMPANY,6,166,-4.60%,"33,280",539,"115,634"
28,日本,鐵道員,2024/02/23,輝洪開發股份有限公司,TOEI COMPANY  LTD.,2,17,-54.05%,"4,070",370,"84,250"
29,法國,火上鍋,2024/02/23,海鵬影業有限公司,GAUMONT,7,171,-55.47%,"40,245","5,518","1,292,161"
30,日本,「鬼滅之刃」 絆之奇蹟，邁向柱訓練,2024/02/23,木棉花國際股份有限公司,Aniplex Inc.,93,"6,009",-57.44%,"1,517,261","179,938","47,622,991"
31,法國,再見機器人,2024/02/23,東昊影業有限公司,elle Driver,29,"6,437",7.68%,"1,647,628","27,807","7,058,191"
32,美國,沙丘：第二部,2024/02/20,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,99,"76,436",-35.71%,"26,129,083","619,653","201,588,749"
33,美國,天眼救援,2024/02/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,12,310,-69.34%,"71,326","47,579","11,607,534"
34,阿根廷,鬼燭靈,2024/02/16,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,6,-91.43%,"1,450","8,037","2,042,771"
35,美國,蜘蛛夫人,2024/02/14,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,20,100,-85.32%,"25,232","77,645","20,832,489"
36,美國,飛鴨向前衝,2024/02/09,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,36,"1,094",-18.24%,"275,685","76,188","19,081,898"
37,香港,臨時劫案,2024/02/08,華映國際文創股份有限公司,無限動力實業有限公司##愛奇藝影業（北京）有限公司##銀都機構有限公司##掌賞電影企業有限公司##北京人間指南影業有限公司##華文映象（北京）影業有限公司##之江電影集團有限公司##天馬電影出品（香港）有限公司,2,13,-92.53%,"3,020","50,327","12,403,649"
38,中華民國,還錢,2024/02/08,華能國際娛樂股份有限公司,文化內容策進院##華能國際娛樂股份有限公司##有戲娛樂股份有限公司##樂到家國際娛樂股份有限公司##麗富開發股份有限公司##恒世資本股份有限公司,41,801,-68.61%,"205,668","162,757","41,588,831"
