序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,情慾的界線,2024/01/26,水元素文化傳媒有限公司,Green Light LCC.,15,287,11.67%,"63,185",544,"119,593"
2,泰國,邪妓,2024/01/26,仲業股份有限公司,Hollywood(Thailand)Co. Ltd,36,"2,143",-13.38%,"536,240","4,617","1,150,179"
3,南韓,金派特攻隊,2024/01/26,車庫娛樂股份有限公司,RELAY MOTION KFT.,61,"3,985",-19.43%,"971,775","8,931","2,185,949"
4,美國,醉鄉民謠,2024/01/26,車庫娛樂股份有限公司,STUDIOCANAL S.A.S.,10,117,11.43%,"27,885",222,"52,820"
5,日本,劇場版 轉生成女性向遊戲只有毀滅 END 的壞人大小姐,2024/01/25,普威爾國際股份有限公司,KING RECORD COMPANY LIMITED,54,"2,858",-28.62%,"703,652","6,862","1,694,535"
6,美國,一個人的逃亡,2024/01/19,采昌國際多媒體股份有限公司,PATHE FUND LIMITED,24,787,-61.08%,"177,390","4,961","1,168,590"
7,美國,貓王與我,2024/01/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,63,"1,029",-32.48%,"243,296","2,553","595,196"
8,日本,SPY x FAMILY CODE: White,2024/01/19,木棉花國際股份有限公司,TOHO Co.  Ltd.,99,"82,583",-23.39%,"20,917,108","297,057","77,010,875"
9,德國,戰火下的小狐狸,2024/01/19,捷傑有限公司,Beta Cinema Gmbh,8,167,-63.70%,"37,522","1,438","318,023"
10,日本,光之美少女電影 ALL STARS F,2024/01/19,木棉花國際股份有限公司,ADK EMOTIONS INC.,53,"1,505",-53.39%,"360,347","8,699","2,110,582"
11,香港,潛行,2024/01/19,華映國際文創股份有限公司,上海笨小孩影視傳媒有限公司##北京阿里巴巴影業文化有限公司##北京上獅文化傳播有限公司##寰宇娛樂有限公司##夢造者娛樂有限公司##北京壞猴子文化產業發展有限公司##華文映像（北京）影業有限公司,95,"21,088",-46.13%,"5,270,816","104,679","26,025,264"
12,泰國,鬼聲泣,2024/01/19,威視股份有限公司,M Pictures CO.  LTD.,77,"18,904",-31.73%,"4,798,887","69,375","17,862,443"
13,南韓,美麗的聲音,2024/01/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,62,129.63%,"12,560",127,"27,480"
14,保加利亞,我不是教你詐,2024/01/19,燕翼企業有限公司,LevelK ApS,11,203,-67.93%,"42,660","1,534","328,435"
15,印尼,網紅教慾,2024/01/12,可樂藝術文創股份有限公司,PT.KHARISMA STARVISION PLUS,1,1,-93.75%,220,357,"81,668"
16,中國大陸,消失的她,2024/01/12,英屬維京群島商高捷全球開發有限公司 台灣分公司,北京壹同傳奇影視文化有限公司##上海淘票票影視文化有限公司##上海電影（集團）有限公司##上海壹同影視製作有限公司##壹同科影（上海）文化有限公司##華文映像（北京）影業有限公司##珠江影業傳媒股份有限公司##北京微夢創科網路技術有限公司##抖音文化（廈門）有限公司,4,36,-78.70%,"9,140","1,010","233,650"
17,日本,細野晴臣：再會美國,2024/01/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,1,-75.00%,160,80,"18,325"
18,日本,少女與戰車 劇場版,2024/01/12,華藝娛樂股份有限公司,HAKUHODO DY MUSIC ## PICTURES,6,657,-69.61%,"296,772","4,854","2,180,597"
19,美國,蜂刑者,2024/01/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,77,"25,052",-39.56%,"6,384,872","182,838","47,402,678"
20,南韓,露梁：死亡之海,2024/01/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,6,65,-83.59%,"16,671","4,991","1,278,466"
21,香港,爆裂點,2024/01/11,華映國際文創股份有限公司,英皇影業有限公司##上海博納影文化傳媒有限公司##華夏電影發行有限責任公司##華文映象（北京）影業有限公司##北京高興文化傳媒有限公司##博納影業集團股份有限公司##北京博納集團影業有限公司##上海梅龍鎮廣場環藝娛樂管理有限公司##博納影視娛樂有限公司,4,28,-80.95%,"7,186","2,014","484,166"
22,中國大陸,拯救嫌疑人,2024/01/08,原創國際貿易有限公司,恐龍影業（武漢）有限公司##天津貓眼微影文化傳媒有限公司##華夏電影發行有限責任公司##東方晨翔文化投資（武漢）有限公司##泰洋川禾文化傳媒（天津）有限公司##浙江聯瑞木馬文化傳媒有限公司##北京恐龍影業股份有限公司##北京超樂無限文化傳播有限公司,25,315,-28.73%,"74,998",757,"179,809"
23,中國大陸,怒潮,2024/01/05,英屬維京群島商映畫聯合有限公司台灣分公司,愛奇藝影業(上海)有限公司##廈門恒業影業有限公司##天津貓眼微影文化傳媒有限公司##上海貓眼影業有限公司##廈門恒業牧馬人影視文化傳播有限公司##上海淘票票影視文化有限公司##之江電影集團有限公司##江蘇幸福藍海影業有限責任公司##北京光線影業有限公司##合肥市電影發行放映有限公司##華文映像(北京)影業有限公司##西安曲江影視投資(集團)有限公司##內蒙古電影集團有限責任公司##重慶電影集團有限公司##蘇州藍白紅影業有限公司##雲南金彩視界影業股份有限公司##蘇州火花閃耀娛樂有限公司##中引文化傳媒(武漢)有限公司##北京團圓影業有限公司##深圳市諦瓏影業有限公司,4,24,-80.33%,"5,070","11,809","2,805,879"
24,南韓,鬼媽媽的假期,2024/01/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,64,-77.62%,"16,170","7,927","1,938,772"
25,美國,叛諜檔案,2024/01/05,仲業股份有限公司,MILLENNIUM MEDIA  INC.,1,2,-96.88%,480,"11,219","2,592,624"
26,日本,魔法公主,2024/01/05,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,83,"7,022",-50.07%,"1,799,233","122,815","31,694,426"
27,日本,月,2024/01/05,天馬行空數位有限公司,Free Stone Productions Co. Ltd.,2,0,-100.00%,0,972,"211,331"
28,中華民國,魅舞,2024/1/19,黑石映像傳播製作社,黑石映像傳播製作社,1,11,-83.08%,"2,155",250,"61,472"
29,南韓,電影版 淘氣小企鵝啵樂樂 超級明星大冒險,2023/12/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,3,-57.14%,630,"2,571","626,634"
30,日本,窗邊的小荳荳,2023/12/29,薩摩亞商雄讚股份有限公司台灣分公司,Toho Co.  Ltd.,85,"8,646",9.36%,"2,041,809","30,068","7,123,807"
31,香港,金手指,2023/12/29,英屬維京群島商高捷全球開發有限公司 台灣分公司,英皇影業有限公司##天津貓眼微影文化傳媒有限公司##新暉映影視文化(深圳)有限公司##上海貓眼影業有限公司##北京秋豪影視有限公司##華文映像(北京)影業有限公司##沃栢嘉文化傳播(上海)有限公司##尚乘數字媒體有限公##北京微夢創科網絡技術有限公司,60,"2,788",-54.68%,"722,141","134,711","34,375,358"
32,土耳其,春風勁草,2023/12/29,燕翼企業有限公司,PLAYTIME,1,3,-86.96%,840,"1,188","269,085"
33,美國,星願,2023/12/29,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,84,"7,684",-46.68%,"1,852,785","194,693","48,815,994"
34,英國,藍色的你,2023/12/29,傳影互動股份有限公司,FILM CONSTELLATION LTD.,12,372,-39.71%,"81,155","1,255","276,556"
35,日本,日安，我的母親,2023/12/25,原創娛樂股份有限公司,Shochiku.  Ltd.,3,48,-74.60%,"8,280","1,259","252,179"
36,泰國,送葬人,2023/12/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,7,-89.55%,"1,610","20,776","5,079,190"
37,日本,東尼瀧谷:數位經典版,2023/12/22,光年映畫有限公司,Celluloid Dreams SAS,4,128,-41.28%,"27,750","4,681","1,146,767"
38,美國,法拉利,2023/12/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,83,-75.94%,"19,992","29,087","7,415,051"
39,美國,贖罪日之戰,2023/12/22,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,2,118,"2,260.00%","29,480","3,534","810,069"
40,日本,銀河鐵道之夜,2023/12/22,中影股份有限公司,Gold View Co.  Ltd.,2,51,-45.16%,"12,160","1,705","403,835"
41,美國,水行俠 失落王國,2023/12/20,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,90,"10,016",-49.86%,"2,539,486","720,178","196,527,802"
42,日本,愛在閃電下,2023/12/20,中影股份有限公司,Nippon Television Network Corporation,12,265,-25.56%,"58,980",621,"138,131"
43,南韓,12.12：首爾之春,2023/12/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,175,40.00%,"39,460","27,037","6,720,677"
44,泰國,他的最後一個朋友,2023/12/15,車庫娛樂股份有限公司,JOINT VENTURE NOT FRIENDS,22,333,-81.79%,"91,288","4,003","982,639"
45,日本,青春豬頭少年不會夢到紅書包女孩,2023/12/15,木棉花國際股份有限公司,Aniplex Inc.,7,199,-64.08%,"51,776","33,193","9,593,624"
46,法國,人犬,2023/12/29,傳影互動股份有限公司,KINOLOGY,12,218,-65.51%,"57,561","31,337","7,855,346"
47,中華民國,赤心巔峰,2023/12/15,活水文化事業有限公司,活水文化事業有限公司,13,"1,124",-10.08%,"264,955","44,540","10,551,844"
48,中華民國,明天比昨天長久,2024/1/19,飛望影像有限公司,文化內容策進院##高雄市電影館（高雄人）,4,23,-81.45%,"5,600",236,"56,153"
49,中華民國,小曉,2023/12/08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,華映娛樂股份有限公司##得利影視股份有限公司##華文創股份有限公司##承達投資有限公司##寓言工作室##影響原創影視股份有限公司,6,218,-7.63%,"50,970","48,590","11,916,240"
50,香港,年少日記,2023/12/08,光年映畫有限公司,MM2 STUDIOS HONG KONG  LTD,3,81,-46.00%,"20,860","11,837","2,839,387"
51,日本,歡迎來到駒田蒸餾所,2023/12/08,采昌國際多媒體股份有限公司,Gaga Corporation,1,7,0.00%,"2,010","8,466","2,126,541"
52,俄羅斯,海豚男孩,2023/12/08,天馬行空數位有限公司,“Central Partnership Sales House”LLC,13,877,-13.17%,"184,655","2,872","647,259"
53,美國,旺卡,2023/12/06,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,60,"4,990",-42.47%,"1,282,860","377,635","100,717,767"
54,馬來西亞,富都青年,2023/12/01,新世紀南向開發有限公司,CINEMA INUTILE  INC.##mm2 Entertainment PTE. LTD.##大元娛樂有限公司 IS Entertainment Co.  Ltd.##彼演員多媒體有限公司 Be Actor Co.  Ltd.##星娛音樂有限公司 XYmusic Ltd.##JW SAB ## PARTNERS,48,"2,924",-42.86%,"725,127","396,770","100,315,865"
55,英國,直線偏執狂,2023/11/30,威秀影城股份有限公司,The Royal National Theatre,2,115,248.48%,"76,360",374,"252,240"
56,美國,下一球，勝利,2023/11/24,博偉電影股份有限公司,BUENA VISTA INTERNATIONAL  INC.,2,54,157.14%,"7,350","11,439","2,740,022"
57,美國,拿破崙,2023/11/24,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,3,253,308.06%,"21,364","156,890","44,127,594"
58,德國,野火蔓延時,2023/11/24,光年映畫有限公司,The Match Factory GmbH,16,755,23.97%,"165,951","1,364","303,458"
59,中華民國,少男少女,2023/11/17,嘉揚電影有限公司,嘉揚電影有限公司##滿滿額娛樂股份有限公司##MakerVille Company Limited##阿榮影業股份有限公司##台北影業股份有限公司##台灣大哥大股份有限公司,1,33,-50.00%,"1,815","4,915","1,161,311"
60,美國,恐怖感恩劫,2023/11/17,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,129,31.63%,"7,095","18,366","4,458,697"
61,美國,飢餓遊戲：鳴鳥與游蛇之歌,2023/11/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,12,-78.57%,"3,315","236,731","66,533,017"
62,日本,天一亮，就想見到你,2023/11/10,原創娛樂股份有限公司,Asmik Ace  Inc.,1,8,-55.56%,"2,140","1,496","372,385"
63,法國,琳達想吃雞!,2023/11/10,捷傑有限公司,CHARADES,2,0,-100.00%,0,785,"181,835"
64,美國,驚奇隊長 2,2023/11/08,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,2,514,0.00%,"42,325","350,155","91,534,892"
65,中華民國,壞男孩,2024/1/5,好勁影業有限公司,好勁影業有限公司##台中拍##高雄人##內容物數位電影製作有限公司##文化內容策進院,2,46,-52.58%,"13,515","3,149","798,790"
66,中華民國,老狐狸,2023/11/24,星泰國際娛樂股份有限公司,積木影像製作有限公司##合影視有限合夥##天使放大股份有限公司##貝殼放大股份有限公司##高雄統夢秀泰影城股份有限公司##華映娛樂股份有限公司##百聿數碼創意股份有限公司##東映ビデオ株式会社,11,400,-46.31%,"99,014","61,524","14,916,787"
67,日本,我家的故事,2023/11/03,政駒實業有限公司,KINOSHITA GROUP CO.  LTD.,5,78,-30.97%,"18,790",809,"169,594"
68,香港,困獸,2023/11/03,仲業股份有限公司,善為影業有限公司##四川魔影影業有限公司##深圳瀾瓊影視文化傳媒有限公司##廣東虎虎生威影業有限公司##四川誠城影視文化傳播有限公司##武漢傳奇人影視藝術有限公司##廈門金逸傳媒有限公司##北京零刻度線影業有限公司##北京宇你影業有限公司##四川大路影業有限公司##廣州東來文化有限公司##福建自安然影業有限公司,1,38,-57.30%,"2,090","2,714","553,132"
69,美國,泰勒絲 | 年代巡迴演唱會電影,2023/11/03,美麗新娛樂股份有限公司,Trafalgar Releasing,1,0,-100.00%,0,"59,107","31,511,413"
70,中華民國,BIG,2023/12/1,米倉影業股份有限公司,米倉影業股份有限公司##大誠保險經紀人股份有限公司##築間餐飲事業股份有限公司##泰豐禮品美術有限公司,47,"6,098",-41.16%,"1,510,525","152,560","37,906,436"
71,中華民國,惡女,2023/10/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,影響原創影視股份有限公司##有戲娛樂股份有限公司##臺灣電視事業股份有限公司##合影視有限合夥##幸福路映畫社有限公司,2,294,-35.10%,"25,740","75,906","18,674,902"
72,美國,佛萊迪餐館之五夜驚魂,2023/10/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,208,21.64%,"19,317","48,003","12,105,471"
73,中華民國,青春並不溫柔,2023/10/27,魚禾草影像有限公司,魚禾草影像有限公司##希望影視行銷股份有限公司,2,55,175.00%,"8,610","11,711","2,847,832"
74,法國,杜巴利伯爵夫人,2023/10/20,可樂藝術文創股份有限公司,WHY NOT PRODUCTIONS,2,23,-46.51%,"3,350","3,731","851,655"
75,美國,花月殺手,2023/10/20,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,4,184,-51.32%,"22,380","67,667","19,462,052"
76,中華民國,女鬼橋2：怨鬼樓,2023/10/13,星泰國際娛樂股份有限公司,樂到家國際娛樂股份有限公司##得藝文創國際股份有限公司##發起日影視股份有限公司##大慕可可股份有限公司##氧氣電影有限公司##夢想創造股份有限公司##大宇資訊股份有限公司##皮諾丘電影事業有限公司##華映娛樂股份有限公司##星泰國際娛樂股份有限公司,1,43,-15.69%,"9,860","166,663","42,079,630"
77,中華民國,周處除三害,2023/10/06,牽猴子股份有限公司,一種態度電影股份有限公司##于仲淵##六六喜喜股份有限公司##王志祥##再現影像製作股份有限公司##狼谷娛樂股份有限公司##高雄市電影館##黃人有限公司##財團法人臺中市影視發展基金會##緯來電視網股份有限公司##霹靂國際多媒體股份有限公司,3,459,3.38%,"48,960","186,375","46,817,171"
78,日本,蒼鷺與少年,2023/10/06,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,23,"1,012",-0.30%,"261,296","696,554","181,251,625"
79,美國,汪汪隊立大功：超級大電影,2023/09/29,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,271,-0.73%,"58,860","198,160","48,273,226"
80,日本,觸不到的肌膚,2023/09/28,東昊影業有限公司,mapppeal,1,4,33.33%,"1,020",979,"219,293"
81,中華民國,他馬克老闆,2023/09/28,華映國際文創股份有限公司,氧氣電影有限公司##三皇生物科技股份有限公司##台灣夢幻文創股份有限公司##百聿數碼創意股份有限公司##美學經濟國際股份有限公司##華映娛樂股份有限公司##秀泰國際娛樂股份有限公司##添翼創越工作室##晉揚投資有限公司##文化內容策進院,1,14,-56.25%,"1,760","35,885","8,708,551"
82,日本,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY2>,2023/09/22,曼迪傳播有限公司,Bandai Namco Filmworks Inc.,1,202,39.31%,"68,752","18,183","4,954,780"
83,日本,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY1>,2023/09/22,曼迪傳播有限公司,Bandai Namco Filmworks Inc.,1,162,32.79%,"54,937","14,672","3,919,841"
84,美國,偉大的十四世：達賴喇嘛,2023/09/22,聯影企業股份有限公司,Frame of Mind Dilms  Inc,2,5,-92.96%,"1,340","9,146","2,058,185"
85,美國,威尼斯魅影謀殺案,2023/09/15,博偉電影股份有限公司,BUENA VISTA INTERNATIONAL  INC.,1,32,-61.90%,"1,760","105,902","27,331,225"
86,日本,岸邊露伴在羅浮,2023/09/11,原創娛樂股份有限公司,Asmik Ace  INC.,1,12,-62.50%,"1,500","7,838","1,921,831"
87,美國,鬼修女II,2023/09/07,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,65,-18.75%,"9,027","208,358","55,010,802"
88,美國,忍者龜：變種大亂鬥,2023/08/04,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,3,52,-58.06%,"4,715","36,619","8,730,899"
89,美國,奧本海默,2023/07/21,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,29,721,-35.51%,"224,870","716,825","224,223,959"
90,美國,Barbie芭比,2023/07/20,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,10,149,5.67%,"38,020","711,156","184,149,243"
91,日本,暗湧情事,2023/07/07,東昊影業有限公司,m-apppeal,1,3,0.00%,660,"2,917","652,950"
92,日本,搖滾吧！中二樂團,2023/07/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,21,-65.57%,"5,900",640,"162,565"
93,美國,元素方城市,2023/06/30,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,1,9,0.00%,990,"404,534","100,393,920"
94,南韓,魯蛇大翻身,2023/04/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,40,0.00%,"8,800","6,520","1,538,773"
95,香港,毒舌大狀,2023/02/17,華映國際文創股份有限公司,安樂影片有限公司##萬誘引力乙有限公司##阿里巴巴影業娛樂傳媒有限公司##香港電影發展基金,1,0,0.00%,0,"6,208","1,450,228"
96,日本,灌籃高手 THE FIRST SLAM DUNK,2023/01/13,薩摩亞商雄讚股份有限公司台灣分公司,Toei Animation Co.  Ltd.,37,"1,606",180.28%,"415,542","1,803,427","459,202,490"
97,美國,海底世界,2022/12/05,豪華大戲院股份有限公司,IMAX Corporation.,1,3,0.00%,240,62,"6,880"
98,日本,劇場版 歌之☆王子殿下♪ 真愛ST☆RISH TOURS,2022/11/18,曼迪傳播有限公司,KING RECORD CO.  LTD.,6,322,0.00%,"102,225","14,618","3,821,617"
99,香港,2046 4K數位修復版,2022/11/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Block 2 Distribution Ltd. 春光電影發行有限公司##Block 2 Pictures Inc. 春光映画##PARADIS FILMS##ORLY FILMS ##CLASSIC SRL##上海電影集團公司,16,"1,178",-47.99%,"290,976","5,575","1,430,289"
100,香港,花樣年華 4K數位修復版,2022/09/16,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Jet Tone Films Limited##春光映畫##PARADIS FILMS,2,338,-30.60%,"78,250","15,657","3,907,984"
101,美國,馬達加斯加：狐猴之島,2022/05/14,豪華大戲院股份有限公司,IMAX Corporation.,1,2,0.00%,160,183,"19,930"
102,美國,銀翼殺手最終版,2020/06/12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,46,"2,085",-8.31%,"515,135","12,779","2,984,341"
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
