序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,迴路追殺令,2021/02/19,采昌國際多媒體股份有限公司,Atrium Productions Kft.,68,"16,072",-3.01%,"3,808,414","33,034","7,862,064"
2,香港,墮落天使  4K數位修復版,2021/02/19,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Jet Tone Productions Ltd.,15,"3,792",34.71%,"921,631","6,607","1,602,694"
3,美國,結婚計念日,2021/02/19,薩摩亞商雄讚股份有限公司台灣分公司,STUDIOCANAL (“SC”),58,"2,678",-19.14%,"616,651","9,590","2,209,407"
4,日本,超時空甩尾 經典重映,2021/02/19,水元素文化傳媒有限公司,Tohokushinsha Film Corporation,24,"2,152",14.35%,"543,099","4,260","1,076,755"
5,加拿大,牛宰褲,2021/02/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,36,784,-26.59%,"181,021","1,852","430,768"
6,日本,皇家賓館,2021/02/19,天馬行空數位有限公司,"Nagoya Broadcasting Network Co.,Ltd.",11,503,-15.18%,"103,275","1,096","226,195"
7,中華民國,洞兩洞六,2021/02/19,車庫娛樂股份有限公司,王逸帆,7,405,412.66%,"64,760",484,"77,400"
8,日本,小小的戀愛情事,2021/02/19,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO.,LTD.",3,23,4.55%,"4,645",45,"9,145"
9,中華民國,我沒有談的那場戀愛,2021/02/10,南人電影有限公司,"可米傳媒事業股份有限公司,海納百川娛樂有限公司,親愛的工作室有限公司,鏡文學股份有限公司,原點概念有限公司,華文創股份有限公司,南人電影有限公司",102,"29,037",-55.08%,"6,902,714","135,814","32,482,043"
10,日本,STAND BY ME 哆啦A夢2,2021/02/10,車庫娛樂股份有限公司,"TOHO CO.,LTD.",57,"20,139",-71.97%,"4,944,462","149,291","36,688,921"
11,美國,湯姆貓與傑利鼠,2021/02/10,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,94,"13,128",-74.42%,"3,080,330","112,005","26,402,799"
12,中華民國,跟你老婆去旅行,2021/02/10,好好看文創有限公司,"滿滿額娛樂股份有限公司,好好看文創有限公司,上環國際多媒體娛樂股份有限公司,崴森管理顧問股份有限公司,羚邦控股有限公司,華納集團,中天星辰(香港)影業有限公司",100,"8,866",-65.28%,"2,075,326","51,813","12,230,958"
13,新加坡,男兒王,2021/02/10,光年映畫有限公司,滿滿額娛樂股份有限公司,35,"1,704",-69.63%,"395,104","13,759","3,174,355"
14,瑞典,鬼鄰居,2021/02/10,海樂影業股份有限公司,REinvent Studios International Sales,37,"1,237",-78.29%,"279,088","12,606","2,869,773"
15,中華民國,金不厭詐,2021/02/10,春暉映像有限公司,壹捌玖伍電影有限公司,16,783,-61.18%,"169,595","5,530","1,232,089"
16,匈牙利,銀龍出任務,2021/02/10,木棉花國際股份有限公司,FREEWAY ENTERAINMENT KFT.,53,683,-90.72%,"151,747","16,091","3,725,975"
17,英國,偷天行動,2021/02/10,天馬行空數位有限公司,Arclight Films International Pty Ltd.,22,351,-88.91%,"79,516","8,300","1,975,810"
18,泰國,鬼影,2021/02/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,160,-82.48%,"38,260","2,020","480,930"
19,美國,溫蒂,2021/02/10,聯影企業股份有限公司,Celluloid Dreams SARL,7,75,-81.01%,"14,600",924,"197,048"
20,中華民國,角頭－浪流連,2021/02/05,威視股份有限公司,"巧克麗娛樂股份有限公司,台北市電影委員會",99,"88,778",-54.92%,"20,961,958","601,348","142,559,012"
21,日本,我啊，走自己的路,2021/02/05,天馬行空數位有限公司,"ASMIK ACE,INC",7,311,-68.43%,"63,855","3,317","694,506"
22,德國,諾亞方舟大冒險,2021/02/05,本萃電影有限公司,Telepool GmbH,14,75,-95.47%,"16,535","7,893","1,850,900"
23,俄羅斯,T-34：玩命坦克,2021/02/03,車庫娛樂股份有限公司,MME LLC,31,"1,370",-79.82%,"324,519","28,238","6,715,493"
24,德國,天空鯊：納粹終極武器,2021/02/03,車庫娛樂股份有限公司,RAVEN BANNER ENTERTAINMENT INC.,1,2,-95.56%,500,"1,471","329,585"
25,英國,大鼻子情聖,2021/02/01,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,16,166.67%,"10,400",273,"182,920"
26,中華民國,緝魂,2021/01/29,威視股份有限公司,"嘉陽電影有限公司,Pon Pon Pictures Limited,海寧鐵幕真文化傳媒有限公司,霍爾果斯眾合千澄影業有限公司",89,"21,118",-56.04%,"5,067,414","200,313","47,579,603"
27,日本,龍貓,2021/01/29,台灣華特迪士尼股份有限公司,STUDIO GHIBLI INC.,50,"1,520",-79.53%,"355,141","50,937","12,043,406"
28,伊朗,無邪,2021/01/29,光年映畫有限公司,Films Boutique GmBH,4,163,-67.00%,"37,775","3,219","721,916"
29,泰國,騙騙愛上你,2021/01/29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,5,125,-79.13%,"29,469","8,072","1,854,056"
30,俄羅斯,海豚總動員,2021/01/29,可樂藝術文創股份有限公司,Luminescence Kft.,10,90,-82.52%,"20,295","10,343","2,272,388"
31,中華民國,ME,2021/01/29,影一製作所股份有限公司,"江奕勳,一條龍虎豹國際娛樂有限公司",2,16,6.67%,"3,820","1,970","583,221"
32,美國,細物警探,2021/01/28,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,24,351,-87.16%,"83,492","45,540","10,720,897"
33,美國,午夜密令,2021/01/27,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,2,4,-84.62%,924,"2,780","608,772"
34,中華民國,聽見臺灣,2021/01/22,沃土影像製作有限公司,沃土影像製作有限公司,2,275,8.27%,"54,250",748,"159,010"
35,日本,想見你的愛,2021/01/22,威視股份有限公司,GAGA CORPORATION,6,205,-76.22%,"48,106","17,668","4,248,896"
36,中華民國,哭悲,2021/01/22,麻吉砥加電影有限公司,麻吉砥加電影有限公司,6,88,-84.23%,"20,180","34,206","7,801,510"
37,日本,劇場版 超人力霸王大河－新世代終結黑暗,2021/01/22,木棉花國際股份有限公司,"Tsuburaya Productions Co.,Ltd.",1,1,-97.96%,190,"5,551","1,279,935"
38,日本,喬瑟與虎與魚群動畫版,2021/01/20,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,30,"2,413",-72.93%,"602,994","82,029","19,978,653"
39,日本,約定的夢幻島,2021/01/20,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,11,193,-82.42%,"48,495","33,708","8,007,390"
40,美國,捍衛救援,2021/01/20,車庫娛樂股份有限公司,"GEM ENTERTAINMENT,KFT.",7,88,-91.03%,"20,370","52,536","12,530,436"
41,日本,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021/01/19,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,29,"1,266",-74.16%,"299,830","48,306","11,278,383"
42,中華民國,叱咤風雲,2021/01/16,星泰國際娛樂股份有限公司,量能文創股份有限公司##創映電影有限公司##天鵬翱翔集團有限公司,32,"2,794",-64.04%,"645,019","134,315","31,550,639"
