序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,孤味,2020/11/06,彼此影業股份有限公司,彼此影業股份有限公司##秀泰國際娛樂有限公司##中環國際娛樂事業股份有限公司##Midori International Holdings Limited##威威巖娛樂製作有限公司,98,"123,483",103.56%,"28,532,249","200,611","46,606,100"
2,美國,藥命時空,2020/11/06,車庫娛樂股份有限公司,"EXCELLENT ADVENTURES PRODUCTIONS, LLC",52,"6,484",-26.78%,"1,536,774","15,339","3,684,769"
3,日本,GIVEN~被贈與的未來 劇場版,2020/11/06,水元素文化傳媒有限公司,SPO Entertainment Inc.,17,"4,957",-4.42%,"1,226,473","10,493","2,615,415"
4,南韓,綠洲：數位經典版,2020/11/06,光年映畫有限公司,"FINECUT CO., LTD.",10,"1,219",84.70%,"264,400","1,879","407,485"
5,英國,附身符,2020/11/06,車庫娛樂股份有限公司,ALLIANCE MEDIA PARTNERS INTERNATIONAL LIMITED,17,592,-47.10%,"132,860","1,711","388,601"
6,南韓,紙花,2020/11/06,天馬行空數位有限公司,Studio Bonanza Inc.,16,534,50.42%,"110,375",889,"184,783"
7,南韓,逃亡的女人,2020/11/06,可樂藝術文創股份有限公司,"Finecut Co., LTD.",5,255,64.52%,"54,365",410,"88,688"
8,法國,火線情深,2020/11/06,車庫娛樂股份有限公司,WTFILMS,3,56,27.27%,"12,805",100,"21,925"
9,中國大陸,夜山明,2020/11/06,禾玄創意影像有限公司,安徽夜山明當代藝術文化有限公司##合肥五分鐘文化傳媒有限公司##安徽傳恩文化藝術品投資有限公司,4,13,-97.68%,"2,535",574,"122,715"
10,美國,女巫們,2020/11/05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,"48,933",-21.57%,"11,550,595","111,323","26,411,877"
11,日本,亂鶯,2020/11/01,威秀影城股份有限公司,Village INC.,1,14,-30.00%,"6,480",42,"20,040"
12,日本,蒼之亂,2020/10/31,威秀影城股份有限公司,Village INC.,1,8,-55.56%,"3,960",38,"19,800"
13,日本,日本龐克五右衛門搖滾3,2020/10/31,威秀影城股份有限公司,Village INC.,1,5,0.00%,"2,610",78,"41,760"
14,日本,鬼滅之刃劇場版 無限列車篇,2020/10/30,木棉花國際股份有限公司,Aniplex Inc.,95,"454,743",-30.80%,"110,228,507","1,603,444","385,641,529"
15,日本,感官世界,2020/10/30,傳影互動股份有限公司,ARGOS FILMS SA,23,"1,409",-54.67%,"312,925","7,399","1,696,316"
16,美國,入魔,2020/10/30,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,80,605,-84.32%,"134,580","10,497","2,350,288"
17,南韓,收屍人,2020/10/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,34,505,-82.77%,"114,105","7,467","1,729,346"
18,美國,大法師：公開完整版,2020/10/30,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,35,427,-80.34%,"98,940","5,189","1,257,870"
19,捷克,異端鳥,2020/10/30,聯影企業股份有限公司,Celluloid Dreams SARL,11,354,-56.62%,"75,080","1,785","390,461"
20,英國,狄更斯之塊肉餘生記,2020/10/30,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,19,253,-84.82%,"54,860","4,083","923,152"
21,南韓,老公不是人,2020/10/30,采昌國際多媒體股份有限公司,ATRIUM PRODUCTIONS KFT.,32,185,-85.85%,"38,890","3,926","877,643"
22,西班牙,悄悄告訴她 經典數位修復,2020/10/30,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,11,170,-51.57%,"35,445",737,"157,595"
23,西班牙,玩美女人 經典數位修復,2020/10/30,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,11,139,-51.90%,"29,760",556,"116,520"
24,義大利,幸運女神,2020/10/30,海鵬影業有限公司,"True Colours Glorious Films S.r.l.,",9,119,-78.60%,"24,745","1,296","280,737"
25,西班牙,高跟鞋 經典數位修復,2020/10/30,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,13,119,-58.10%,"24,745",755,"158,154"
26,西班牙,破碎的擁抱 經典數位修復,2020/10/30,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,13,115,-41.62%,"22,785",434,"89,576"
27,西班牙,壞教慾 經典數位修復,2020/10/30,天馬行空數位有限公司,TF1 DROITS AUDIOVISUELS,10,101,-69.21%,"21,030",572,"122,163"
28,香港,聖荷西謀殺案,2020/10/30,華映娛樂股份有限公司,英皇影業有限公司##耳東文化(北京)有限公司##北京佟悅名新文化傳媒有限公司,16,80,-87.48%,"17,455","1,712","383,021"
29,日本,紫蓮和城,2020/10/30,威秀影城股份有限公司,Village INC.,2,4,100.00%,"1,920",44,"22,200"
30,日本,愛情是什麼,2020/10/30,車庫娛樂股份有限公司,COLORBIRD INC.,1,8,-61.90%,"1,790",68,"14,765"
31,中華民國,親愛的房客,2020/10/23,牽猴子整合行銷股份有限公司,一期一會影像製作有限公司,61,"12,181",-37.59%,"2,882,082","79,801","18,849,891"
32,中華民國,戀愛好好說,2020/10/23,海鵬影業有限公司,"花千樹電影有限公司##財團法人台北市文化基金會台北市電影委員會##現代電影沖印股份有限公司##ジェイアンドケイ・エンタテインメント J&K Entertainment Inc. ##ダイバーシティメディア  Diversity Media Co.,Ltd",3,322,-30.30%,"68,800","2,921","627,974"
33,日本,碧藍之海劇場版,2020/10/23,海樂影業股份有限公司,Warner Bros. Japan LLC,10,248,-67.67%,"56,515","7,040","1,665,560"
34,美國,綁票追殺令,2020/10/23,采昌國際多媒體股份有限公司,Atrium Productions Kft.,19,150,-88.76%,"33,220","20,778","4,731,932"
35,美國,地獄通話,2020/10/23,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,29,-95.20%,"6,810","14,663","3,472,275"
36,日本,劇場版 高校艦隊,2020/10/16,車庫娛樂股份有限公司,ANIPLEX INC.,7,"1,039","1,661.02%","473,919","5,312","1,544,167"
37,日本,看不見的目擊者,2020/10/16,華映娛樂股份有限公司,"MOONWATCHER Co., Ltd",7,89,-81.50%,"19,825","15,971","3,622,399"
38,美國,奪命守門人,2020/10/16,薩摩亞商雄讚股份有限公司台灣分公司,Doorman INC.,2,6,-93.41%,"1,160","22,537","5,026,135"
39,南韓,浴血劍客,2020/10/16,車庫娛樂股份有限公司,OPUS PICTURES,1,5,-75.00%,"1,090","3,030","688,357"
40,中華民國,無聲,2020/10/15,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,財團法人公共電視文化事業基金會##氧氣電影有限公司##滿滿額娛樂股份有限公司##畢業生有限公司##英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,57,"18,679",-37.35%,"4,446,000","183,871","43,729,011"
41,香港,幻愛,2020/10/15,光年映畫有限公司,Golden Scene Company Limited##英爾有限公司,5,246,-13.99%,"57,405","3,533","811,698"
42,美國,倒數反擊,2020/10/08,威視股份有限公司,"Honest Thief Productions, LLC",37,918,-75.25%,"219,110","199,673","46,958,508"
43,日本,工作細胞!!特別上映版 強『菌』來襲！人體腸道大騷動!,2020/10/08,木棉花國際股份有限公司,KODANSHA LTD.,9,732,76.81%,"152,955","29,707","6,908,522"
44,中華民國,千年一問,2020/10/08,牽猴子整合行銷股份有限公司,郭慧敏（曼迪傳播有限公司）##鍾孟舜##李俊樑,7,295,-14.74%,"64,470","12,215","2,809,526"
45,南韓,無價之保,2020/10/08,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",5,131,-59.19%,"28,765","30,088","6,995,892"
46,美國,皮爾卡登：迷戀未來的人,2020/10/08,海鵬影業有限公司,Doc & Film International,1,100,0.00%,"23,000",780,"165,563"
47,日本,《少女與戰車 最終章》第1+2話,2020/10/07,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,5,63,-74.49%,"28,535","9,182","4,235,023"
48,中華民國,刻在你心底的名字,2020/09/30,氧氣電影有限公司,滿滿額娛樂股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##中環國際娛樂事業股份有限公司##三皇生物科技股份有限公司,90,"10,181",-41.65%,"2,381,343","400,182","93,863,666"
