序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,哭悲,2021/01/22,麻吉砥加電影有限公司,麻吉砥加電影有限公司,83,"14,147",18.67%,"3,222,639","26,306","5,981,141"
2,日本,想見你的愛,2021/01/22,威視股份有限公司,GAGA CORPORATION,40,"6,399",23.25%,"1,523,768","11,767","2,820,893"
3,日本,劇場版 超人力霸王大河－新世代終結黑暗,2021/01/22,木棉花國際股份有限公司,"Tsuburaya Productions Co.,Ltd.",36,"2,039",-27.90%,"468,054","4,867","1,122,677"
4,愛爾蘭,通靈駕訓班,2021/01/22,海鵬影業有限公司,"Epic Pictures Group, Inc.",34,"1,474",-24.80%,"328,872","3,434","779,908"
5,日本,愛的亡靈,2021/01/22,傳影互動股份有限公司,ARGOS FILM SA,19,504,20.57%,"108,060","1,097","245,146"
6,西班牙,她們玩到掛,2021/01/22,天馬行空數位有限公司,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,8,293,-3.93%,"62,140",598,"126,105"
7,日本,我的虎斑貓爸爸,2021/01/22,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,15,113,-15.04%,"24,860",246,"52,933"
8,英國,丹寧風雲錄,2021/01/22,輝洪開發股份有限公司,Terracotta Entertainment LTD.,1,29,16.00%,"6,465",54,"11,925"
9,南韓,愛慾每一天,2021/01/22,英屬維京群島商映畫聯合有限公司台灣分公司,STUDIO BONANZA INC.,3,27,-38.64%,"5,400",71,"14,270"
10,日本,喬瑟與虎與魚群動畫版,2021/01/20,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,53,"22,011",-8.77%,"5,313,794","46,138","11,145,610"
11,美國,捍衛救援,2021/01/20,車庫娛樂股份有限公司,"GEM ENTERTAINMENT,KFT.",54,"16,750",-38.92%,"3,992,582","44,171","10,536,504"
12,日本,約定的夢幻島,2021/01/20,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,56,"10,373",-34.39%,"2,452,981","26,182","6,192,982"
13,日本,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021/01/19,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,62,"12,509",-20.08%,"2,877,944","28,160","6,512,287"
14,中華民國,叱咤風雲,2021/01/16,星泰國際娛樂股份有限公司,量能文創股份有限公司##創映電影有限公司##天鵬翱翔集團有限公司,82,"31,892",-19.29%,"7,456,652","97,854","22,961,752"
15,英國,議事錄,2021/01/16,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,4,59,15.69%,"37,200",160,"101,000"
16,美國,馬德里金庫盜數90分鐘,2021/01/15,薩摩亞商雄讚股份有限公司台灣分公司,TF1 DROITS AUDIOVISUELS.,84,"21,182",-41.60%,"4,933,872","84,643","19,738,088"
17,日本,千年女優 4K 數位修復版,2021/01/15,向洋影業有限公司,株式会社ジェンコ,16,"1,977",-39.96%,"498,333","7,624","1,930,950"
18,日本,凶宅怪談,2021/01/15,海樂影業股份有限公司,"Shochiku Co.,Ltd.",41,"1,161",-76.79%,"267,502","11,049","2,574,525"
19,日本,死亡醫生的遺產-BLACK FILE-,2021/01/15,英屬維京群島商高捷全球開發有限公司 台灣分公司,Nippon Television Network Corporation,38,"1,128",-71.42%,"265,896","9,942","2,331,348"
20,英國,李希特舒眠曲,2021/01/15,造次文化有限公司,Dogwoof Ltd（''Licensor''）,9,576,-63.86%,"135,038","2,600","605,339"
21,德國,偷畫男孩,2021/01/15,海鵬影業有限公司,ARRI Media GmbH,13,493,-63.72%,"106,105","2,910","617,492"
