序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,義大利,6號鬼病床,2020/08/07,威視股份有限公司,MINERVA PICTURES GROUP SRL,49,"9,664",9.35%,"2,160,153","18,502","4,144,125"
2,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,78,"9,023",5.69%,"2,091,919","17,560","4,056,245"
3,日本,心靈咖啡館的驅魔師,2020/08/07,原創娛樂股份有限公司,台灣幸福科學出版有限公司,17,"6,601",-9.96%,"1,471,792","13,932","3,101,452"
4,越南,陰眼,2020/08/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,29,"2,081",-25.89%,"496,022","4,889","1,163,864"
5,美國,家靈,2020/08/07,天馬行空數位有限公司,AGBO Films LLC,19,"1,289",-15.25%,"308,839","2,810","676,319"
6,德國,巴亞拉魔幻冒險,2020/08/07,海鵬影業有限公司,GLOBAL SCREEN GMBH,31,"1,272",-15.48%,"287,611","2,777","632,692"
7,義大利,隱藏的畫家,2020/08/07,捷傑有限公司,Rai Com S.p.A.,10,"1,140",29.25%,"243,758","2,022","427,622"
8,日本,原本以為只是手機掉了2：被囚禁的殺人魔,2020/08/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,18,783,-22.78%,"186,898","1,797","429,167"
9,中華民國,逆者,2020/08/07,藝英國際有限公司,藝英國際有限公司,2,604,59.79%,"129,560",982,"209,880"
10,日本,拉麵狂,2020/08/07,車庫娛樂股份有限公司,"GUNPOWDER & SKY DISTRIBUTION, LLC",9,127,-11.81%,"28,345",271,"59,771"
11,中華民國,怪胎,2020/08/05,牽猴子整合行銷股份有限公司,牽猴子整合行銷股份有限公司##滿滿額娛樂股份有限公司##台灣大哥大股份有限公司,98,"56,876",144.93%,"13,209,688","80,097","18,575,214"
12,美國,追殺艾娃,2020/08/05,車庫娛樂股份有限公司,"GEM ENTERTAINMENT, KFT.",57,"15,897",-51.44%,"3,836,627","48,636","11,666,085"
13,日本,雲之彼端，約定的地方,2020/08/05,中藝國際影視股份有限公司,CoMix Wave Films Inc.,11,590,-47.51%,"145,739","1,714","423,564"
14,德國,北海小英雄,2020/07/31,華映娛樂股份有限公司,Studio 100 film,82,"9,111",-32.37%,"1,979,278","37,336","8,305,018"
