序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,超人力霸王布雷薩 THE MOVIE：大怪獸東京決戰,2024/03/30,野獸國股份有限公司,Tsuburaya Productions Co.  Ltd.,17,"3,529",465.54%,"945,694","4,153","1,584,376"
2,英國,老鬼當家,2024/03/29,可樂藝術文創股份有限公司,Cinema Management Group##UC,22,815,64.65%,"192,135","1,310","312,626"
3,日本,蜜鑰,2024/03/29,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,18,50.00%,"4,210",30,"6,645"
4,泰國,鬼面女,2024/03/29,車庫娛樂股份有限公司,RELAY MOTION KFT.,58,"3,846",-30.86%,"989,177","9,409","2,417,549"
5,美國,彼岸的真相,2024/03/29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Angel Studios Licensing  LLC,35,648,-6.49%,"147,965","1,341","306,600"
6,香港,填詞L,2024/03/29,華映國際文創股份有限公司,鬆鬆影視有限公司,13,195,-68.19%,"49,150","1,395","336,945"
7,日本,特別總集篇 名偵探柯南 vs. 怪盜基德,2024/03/29,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,83,"41,167",37.70%,"10,358,497","71,063","17,920,110"
8,日本,冰室蓮司：日本統一 台灣篇,2024/03/25,希望影視行銷股份有限公司,RIGHTS CUBE Inc.,15,341,-35.66%,"78,988",871,"195,588"
9,美國,鬼聖胎,2024/03/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,65,"4,030",-48.78%,"919,585","20,368","5,016,601"
10,南韓,惡獸之戰,2024/03/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,22,91,-92.04%,"21,062","3,395","813,423"
11,墨西哥,最後一次的生日派對,2024/03/22,好威映象有限公司,Alpha Violet,8,58,-74.89%,"12,720",518,"111,607"
12,義大利,盛夏最溫暖的初戀,2024/03/22,聯影企業股份有限公司,TRUE COLOURS GLORIOUS FILMS,4,51,-72.43%,"11,635",416,"96,320"
13,丹麥,自由協議,2024/03/22,仲業股份有限公司,TRUSTNORDISK APS,5,44,-84.12%,"10,455",668,"152,982"
14,英國,老橡樹酒館,2024/03/22,捷傑有限公司,GOODFELAS,14,763,22.28%,"162,420","1,387","298,252"
15,中華民國,看到靈魂的那隻眼 師公,2024/03/22,春暉映像有限公司,壹捌玖伍電影有限公司,48,"1,039",-75.30%,"240,982","10,520","2,394,770"
16,香港,詩,2024/03/22,佳映娛樂國際股份有限公司,GOLDEN SCENE COMPANY LIMITED,6,135,-43.04%,"30,560",941,"228,954"
17,美國,哥吉拉與金剛 : 新帝國,2024/3/27,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,96,"308,817",-7.39%,"87,336,509","642,286","181,949,559"
18,日本,GIVEN被贈與的未來劇場版：柊mix,2024/03/18,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,23,"9,031","3,826.52%","2,424,004","9,895","2,646,069"
19,日本,劇場版 排球少年!! 垃圾場的決戰,2024/03/15,薩摩亞商羚邦(亞洲)有限公司台灣分公司,Dentsu Tec Inc.,18,"18,469",0.00%,"6,284,515","18,469","6,284,515"
20,南韓,下女的誘惑 經典重映,2024/03/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,13,-89.26%,"2,835","1,037","257,728"
21,日本,坂本龍一：OPUS,2024/03/15,采昌國際多媒體股份有限公司,Film Constellation Ltd.,20,751,-44.58%,"187,492","11,276","3,104,139"
22,中華民國,青春18×2 通往有你的旅程,2024/03/14,牽猴子股份有限公司,翻滾吧男孩電影有限公司##百聿數碼創意股份有限公司##眾合千澄影視文化傳媒有限公司##有戲娛樂股份有限公司##米神國際股份有限公司##霹靂國際多媒體股份有限公司##CyberAgent  Inc.##Cygames  Inc.##Happinet Phantom Studios Corporation##KDDI CORPORATION##Kansai Television Co. Ltd.##JR East Marketing ## Communications  Inc.,100,"38,459",-18.03%,"9,711,792","261,535","67,279,012"
23,日本,北極百貨的秋乃小姐,2024/03/14,薩摩亞商雄讚股份有限公司台灣分公司,Aniplex  Inc.,11,389,-47.07%,"96,830","4,506","1,128,760"
24,美國,極限長征,2024/03/11,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,58,"1,828",-69.34%,"449,013","28,527","6,860,449"
25,南韓,Strike！娜英,2024/03/11,原創娛樂股份有限公司,FINECUT CO.  LTD.,18,191,-53.75%,"44,875",604,"139,244"
26,南韓,BTOB,2024/03/08,仲業股份有限公司,kt alpha Co. Ltd.,2,11,-85.14%,"5,125","3,077","1,467,522"
27,美國,天使之心,2024/03/08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Angel Studios Licensing  LLC,1,110,-17.29%,"24,200","2,491","574,823"
28,南韓,破墓,2024/03/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,74,"49,879",-9.49%,"13,095,745","366,426","95,449,634"
29,美國,伏慄熊,2024/03/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,20,"1,942",-6.95%,"431,750","20,676","5,026,501"
