序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,中華民國,念念眷村：文學裡的眷村故事,2024/10/10,黑巨傳播事業股份有限公司,全國眷村文化保存聯盟,10,580,-21.73%,"120,731","2,169","463,980"
2,南韓,愛殺特攻隊,2024/10/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,61,678,-47.40%,"159,386","1,967","476,213"
3,中華民國,小雁與吳愛麗,2024/10/10,台灣白令電影有限公司,無事股份有限公司##高雄人##老斑鳩影視文化有限公司##和寬攝影器材有限公司##墨緹影業 Motif Pictures PTE. LTD.##台灣白令電影有限公司,33,"4,829",39.73%,"1,226,855","8,285","2,121,724"
4,日本,藍色時期,2024/10/10,天馬行空數位有限公司,Warner Bros. Japan LLC,22,"1,156",-20.77%,"287,193","2,615","649,683"
5,日本,劇場總集篇 孤獨搖滾！Re:Re:,2024/10/10,曼迪傳播股份有限公司,Aniplex Inc.,31,"7,491",-11.60%,"2,081,237","15,965","4,443,816"
6,美國,荒野機器人,2024/10/10,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,98,"41,430",-24.13%,"10,826,980","96,037","25,188,342"
7,美國,逃出搶錢鎮,2024/10/10,英屬維京群島商高捷全球開發有限公司 台灣分公司,Boies##Schiller Film Group lnc.,42,"1,216",-39.02%,"295,484","3,210","785,055"
8,日本,與夢前行  宮?駿,2024/10/10,香港商甲上娛樂有限公司台灣分公司,NHK Enterprises Inc,55,"4,295",-27.23%,"1,106,894","10,372","2,696,632"
9,美國,鬼袋人,2024/10/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,78,"4,387",-51.05%,"1,130,355","13,349","3,489,199"
10,美國,太陽王與人魚：新帝國,2024/10/09,網銀國際影視股份有限公司,飛昇國際娛樂有限公司,33,566,-38.34%,"133,941","1,484","352,779"
11,中國大陸,危機航線,2024/10/09,華映娛樂股份有限公司,寰宇娛樂有限公司##天津貓眼微影文化傳媒有限公司##上海淘票票影視文化有限公司##華文映象（北京）影業有限公司##寰宇縱橫世紀電影發行（北京）有限公司##寰宇影片發行有限公司##映藝娛樂有限公司##青島明英影業有限公司##上海貓眼影業有限公司##北京微夢創科網絡技術有限公司##廣州市英明文化傳播有限公司,94,"22,200",-39.70%,"5,737,755","59,541","15,115,453"
12,美國,地獄怪客：歪曲人的詛咒,2024/10/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,72,"1,090",-74.13%,"267,805","10,809","2,627,391"
13,南韓,再見，福寶,2024/10/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,91,"19,639",-53.42%,"4,992,143","92,642","24,245,329"
14,英國,布勒合唱團：直到盡頭,2024/10/04,好威映象有限公司,Altitude Film Sales Limited,10,260,-60.96%,"62,508","1,361","328,135"
15,日本,麵包超人電影版：細菌人與繪本的露露,2024/10/04,曼迪傳播股份有限公司,TMS ENTERTAINMENT CO.  LTD.,31,314,-79.22%,"76,922","3,265","813,612"
16,南韓,當我的指尖觸碰到你的溫度時,2024/10/04,采昌國際多媒體股份有限公司,Kt alpha Co Ltd,19,585,-26.23%,"141,082","2,538","642,061"
17,德國,飛鳥總動員,2024/10/04,可樂藝術文創股份有限公司,INDIE SALES COMPANY,13,51,-89.13%,"11,500","1,432","341,449"
18,日本,擅長捉弄人的高木同學 電影版,2024/10/04,捷傑有限公司,TOKYO BROADCASTING SYSTEN TELEVISION  INC.,18,469,-59.85%,"117,300","3,185","794,526"
19,美國,小丑：雙重瘋狂,2024/10/02,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,101,"29,279",-60.51%,"8,362,972","254,890","73,260,114"
20,香港,武替道,2024/09/30,華映國際文創股份有限公司,武替道電影製作有限公司,34,238,-81.48%,"57,889","3,715","939,781"
21,法國,超時空愛殺,2024/09/27,聯影企業股份有限公司,KINOLOGY.,4,58,-74.56%,"14,270","1,107","270,139"
22,蒙古,薩滿男孩,2024/09/27,海鵬影業有限公司,BEST FRIEND FOREVER SPRL,5,75,-52.83%,"15,010","1,130","250,919"
23,印尼,薇娜：死後七日,2024/09/27,車庫娛樂股份有限公司,RELAY MOTION KFT.,40,"1,555",-60.90%,"383,467","22,173","5,602,985"
24,美國,千萬別放手,2024/09/27,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,105,-83.44%,"26,152","9,245","2,281,584"
25,南韓,那年夏天，想見妳,2024/09/27,水元素文化傳媒有限公司,PANCINEMA,2,9,-75.00%,"2,480",755,"190,727"
26,南韓,《劇場版 SUPER WINGS：究極加速》,2024/09/27,華藝娛樂股份有限公司,Funny Flux Co.  Ltd.,3,5,-87.80%,"1,210","1,456","378,352"
27,日本,不朽之櫻,2024/09/27,天馬行空數位有限公司,CULTURE ENTERTAINMENT CO##. LTD,2,13,-88.89%,"3,217","1,032","235,805"
28,日本,在大雪封閉的山莊裡,2024/09/27,可樂藝術文創股份有限公司,Happinet Phantom Studios Corporation,13,134,-70.22%,"32,985","2,950","732,872"
29,中華民國,雪水消融的季節,2024/09/27,希望影視行銷股份有限公司,羅苡珊##希望影視行銷股份有限公司,14,615,-35.60%,"147,123","4,732","1,118,828"
30,中華民國,台北十日,2024/09/27,春暉映像有限公司,兩個人有限公司,4,120,"2,300.00%","29,710",213,"50,266"
31,美國,台北追緝令,2024/09/25,采昌國際多媒體股份有限公司,EuropaCorp,93,"11,116",-56.69%,"2,920,232","164,047","43,502,048"
32,中華民國,種土,2024/09/20,牽猴子股份有限公司,無米樂影像工作室##財團法人公共電視文化事業基金會,15,"1,821",-24.28%,"396,590","14,097","3,172,203"
33,日本,我心裡的太陽,2024/09/20,光年映畫有限公司,CHARADES,6,241,-53.56%,"53,328","3,553","835,810"
34,泰國,可恨的初戀！,2024/09/20,鴻聯國際開發股份有限公司,Sahamongkolfilm International,1,2,-60.00%,400,729,"197,219"
35,日本,我的英雄學院劇場版：You’re Next,2024/09/20,薩摩亞商羚邦(亞洲)有限公司台灣分公司,TOHO Co.  Ltd.,72,"5,650",-55.33%,"1,694,999","96,874","28,843,067"
36,日本,我的一夜騎士,2024/09/20,中影股份有限公司,HI-AX LLP,3,151,75.58%,"34,610","1,707","428,887"
37,泰國,惡業,2024/09/20,仲業股份有限公司,Blue River Films Co.  ltd.,1,6,-78.57%,"1,460","1,804","458,841"
38,泰國,屍控戰場,2024/09/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,9,82,-85.23%,"21,208","22,558","5,786,751"
39,新加坡,流氓驅魔師,2024/09/20,威視股份有限公司,Oak3 Films Pte. Ltd(松山電影)##Noontalk Media Ltd(午言媒體),4,41,-86.05%,"10,100","10,372","2,589,101"
40,南韓,首爾單身日記,2024/09/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,40,-69.47%,"8,600","5,829","1,469,049"
41,挪威,荒野心家園,2024/09/13,佳映娛樂國際股份有限公司,DR Sales,1,40,"1,900.00%","10,440",950,"209,919"
42,美國,邪惡勿語,2024/09/13,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,9,-93.48%,"2,490","23,175","6,035,504"
43,美國,變形金剛：源起,2024/09/13,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,76,"2,542",-59.96%,"654,278","130,380","34,561,738"
44,義大利,流浪吉普賽,2024/09/13,海鵬影業有限公司,TRUE COLOURS GLORIOUS FILMS SRL,1,0,-100.00%,0,"1,386","306,719"
45,日本,你的名字。,2024/09/13,車庫娛樂股份有限公司,TOHO CO.  LTD.,47,"2,832",-34.00%,"749,393","65,330","17,234,506"
46,德國,200%小狼人,2024/09/07,原創娛樂股份有限公司,Studio 100 Film GmbH,4,67,-8.22%,"13,720","4,600","1,115,799"
47,越南,湄公河水鬼,2024/09/06,車庫娛樂股份有限公司,V PICTURES CO.  LTD,8,169,-64.86%,"41,210","41,402","10,550,404"
48,美國,陰間大法師 BEETLEJUICE,2024/09/05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,4,35,-81.68%,"9,137","44,861","12,502,746"
49,新加坡,小孩不笨3,2024/09/03,華映國際文創股份有限公司,MM2 ENTERTAINMENT,7,465,14.25%,"118,610","8,287","2,017,377"
50,中華民國,愛情城事,2024/08/30,華映國際文創股份有限公司,有戲娛樂股份有限公司##瘋念有限公司##要有有限公司##雪巴影視股份有限公司##超級娛樂有限公司##鷹美影業有限公司##台灣白令電影有限公司##華映娛樂股份有限公司##絕影股份有限公司##和寬攝影器材有限公司##滿滿額娛樂股份有限公司##台北影業股份有限公司##艾德國際投資股份有限公司##新輝股份有限公司##雲諾運動文教股份有限公司##馬氏影業工作室,1,3,-80.00%,700,"26,038","6,796,551"
51,加拿大,國有器官,2024/08/30,台灣新世紀影視股份有限公司,如意影視制作公司(Rooyee Films Production Inc.),1,151,-82.52%,"36,240","2,357","534,110"
52,泰國,跳越時空的愛戀,2024/08/23,采昌國際多媒體股份有限公司,Hollywood (Thailand) Co.  Ltd.,5,88,-51.38%,"25,416","19,647","5,153,351"
53,日本,電影蠟筆小新：我們的恐龍日記,2024/08/16,車庫娛樂股份有限公司,ADK EMOTIONS INC.,28,"1,359",-51.27%,"353,238","275,366","69,434,601"
54,中華民國,角頭-大橋頭,2024/08/16,威視股份有限公司,曼尼娛樂投資股份有限公司##影一製作所股份有限公司,43,"1,297",-62.89%,"333,756","844,106","224,403,805"
55,美國,異形：羅穆路斯,2024/08/14,博偉電影股份有限公司,BUENA VISTA INTERNATIONAL  INC.,14,283,-67.69%,"81,113","355,052","105,711,872"
56,中華民國,鬼才之道,2024/08/07,牽猴子股份有限公司,Sony Pictures International Productions##牽猴子股份有限公司##影一製作所股份有限公司##大慕可可股份有限公司##有戲娛樂股份有限公司##奇幻娛樂國際股份有限公司##一種態度電影股份有限公司,23,532,-60.36%,"139,874","228,496","59,839,183"
57,美國,不羈騎士,2024/08/02,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,30,0.00%,"5,400","2,402","631,459"
58,美國,圈套,2024/08/01,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,266,885.19%,"20,340","48,205","12,520,920"
59,日本,劇場總集篇 孤獨搖滾！Re:,2024/07/26,曼迪傳播股份有限公司,Aniplex Inc.,1,90,0.00%,"20,700","23,523","6,586,572"
60,美國,死侍與金鋼狼,2024/07/24,台灣華特迪士尼股份有限公司,BUENA VISTA INTERNATIONAL  INC.,4,91,-74.22%,"29,950","1,058,582","301,027,989"
61,日本,驀然回首,2024/07/22,采昌國際多媒體股份有限公司,Avex Pictures Inc.,17,380,-45.40%,"104,711","201,631","54,150,716"
62,美國,龍捲風暴,2024/07/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,5,985,6.49%,"94,300","303,945","87,288,203"
63,日本,電影哆啦A夢：大雄的地球交響樂,2024/07/12,車庫娛樂股份有限公司,TOHO CO.  LTD.,3,31,-69.00%,"8,120","175,643","43,206,682"
64,中華民國,愛的噩夢,2024/07/12,星泰國際娛樂股份有限公司,良人行影業有限公司##台灣大哥大 MyVideo##宏將影業有限公司##聚星文創娛樂事業股份有限公司##樂到家國際娛樂股份有限公司##星泰國際娛樂股份有限公司##華映娛樂股份有限公司,2,94,213.33%,"6,670","27,525","7,252,408"
65,美國,飛月情海,2024/07/10,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,56,-34.12%,"8,150","17,743","4,317,956"
66,德國,56種喝采,2024/07/05,海鵬影業有限公司,Picture Tree International GmbH,1,125,0.00%,"16,550","2,424","508,617"
