序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,劫命救護,2022/03/25,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,94,"30,074",-18.70%,"7,433,606","67,064","16,784,832"
2,美國,救命緝約,2022/03/25,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX PRODUCTIONS,LLC",60,"2,591",-23.61%,"589,782","5,983","1,379,603"
3,日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022/03/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,53,"2,310",-37.28%,"552,647","5,993","1,465,145"
4,中華民國,野夏天,2022/03/25,群石國際有限公司,群石國際有限公司,20,"1,713",-59.26%,"394,671","5,918","1,428,035"
5,丹麥,漂浪人生,2022/03/25,好威映象有限公司,Cinephil,20,"1,447",12.87%,"329,588","3,005","708,305"
6,南韓,為人民服務,2022/03/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,34,738,6.03%,"166,462","1,434","324,119"
7,奧地利,愛你讓我自由,2022/03/25,海鵬影業有限公司,THE MATCH FACTORY,14,465,7.89%,"101,965",896,"197,063"
8,中國大陸,如果有一天我將會離開你,2022/03/25,天馬行空數位有限公司,"華策影視(北京)有限公司,華策影業(天津) 有限公司,逞能影視製作(北京) 有限公司,廈門硯石科技有限公司,之升(上海)影業有限公司,松澤國際影業股份有限公司,華策影業 (香港) 有限公司,上海淘票票影視文化有限公司,天津貓眼微影文化傳媒有限公司,北京自由酷鯨影業有限公司,廈門大洲影視文化發展有限公司,北京微夢創科網絡技術有限公司,抖音文化（廈門）有限公司",12,271,-17.38%,"61,848",599,"139,052"
9,美國,盜夢睡務員,2022/03/25,聯影企業股份有限公司,alief SAS,11,226,3.20%,"51,641",445,"102,872"
10,日本,相撲道,2022/03/25,台北双喜電影發行股份有限公司,株式会社プリュネ,7,83,-43.92%,"19,635",231,"53,618"
11,美國,圓滾滾藝術家-費爾南多·波特羅,2022/03/25,輝洪開發股份有限公司,Good Vibe Media,1,55,103.70%,"11,825",82,"17,295"
12,美國,藝術恐怖份子 班克斯,2022/03/25,輝洪開發股份有限公司,"Vision Films,Inc.",1,48,118.18%,"10,295",70,"15,040"
13,中華民國,咒,2022/03/18,牽猴子股份有限公司,"空殼影像股份有限公司    ,精漢堂影像有限公司,川琇數位娛樂有限公司,地球防衛隊娛樂有限公司,艾德國際投資股份有限公司,奇亨創意影像有限公司,語謙行銷有限公司,高雄人（高雄市電影館）,世界投資顧問股份有限公司,夢想創造股份有限公司",92,"170,705",-24.97%,"41,002,622","495,311","118,401,355"
14,中華民國,少年吔,2022/03/18,星泰國際娛樂股份有限公司,原典國際影視製作有限公司,72,"20,671",-59.34%,"4,945,149","117,953","27,886,713"
15,美國,壞蛋聯盟,2022/03/18,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,84,"11,708",-53.53%,"2,782,512","61,659","14,709,042"
16,日本,魔法水果籃 -前奏曲-,2022/03/18,曼迪傳播有限公司,TV TOKYO Corporation,11,"1,202",-40.05%,"297,542","5,156","1,283,442"
17,中華民國,願未央,2022/03/18,目宿媒體股份有限公司,目宿媒體股份有限公司,13,374,-57.01%,"80,125","2,644","571,148"
18,法國,今敏：造夢魔術師,2022/03/18,光年映畫有限公司,Carlotta Films,18,303,-75.56%,"69,200","2,549","587,243"
19,南韓,奇怪的數學家,2022/03/18,車庫娛樂股份有限公司,SHOWBOX CORP.,25,292,-78.89%,"69,017","3,337","775,791"
20,南韓,遊走塵市間,2022/03/18,中影股份有限公司,"FINECUT CO.,LTD.",3,207,-22.18%,"48,025",756,"167,005"
21,西班牙,丟包大作戰,2022/03/18,威視股份有限公司,"FILM FACTORY ENTERTAINMENT,S.L.",23,176,-83.35%,"41,914","2,305","554,529"
