序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,西班牙,荒漠斷背情,2023/12/15,傳影互動股份有限公司,Sony Pictures Classics Inc.,8,242,-17.12%,"35,910",534,"80,210"
2,法國,像高達一樣寂寞,2023/12/15,佳映娛樂國際股份有限公司,MEDIAWAN RIGHTS,10,373,82.84%,"85,715",577,"132,998"
3,南韓,12.12：首爾之春,2023/12/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,65,"9,240",-2.54%,"2,289,984","18,721","4,654,016"
4,法國,青春,2023/12/15,前景娛樂有限公司,HOUSE ON FIRE##GLADYS GLOVER##CS PRODUCTION,7,287,40.69%,"78,060",491,"132,684"
5,南韓,鬼6怨,2023/12/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,60,"3,143",-40.73%,"776,572","8,446","2,094,520"
6,日本,青春豬頭少年不會夢到紅書包女孩,2023/12/15,木棉花國際股份有限公司,Aniplex Inc.,16,"8,546",-25.94%,"2,740,486","20,085","5,772,743"
7,香港,夜校,2023/12/15,華映國際文創股份有限公司,宏寰文化傳播有限公司,3,29,0.00%,"7,063",29,"7,063"
8,中華民國,赤心巔峰,2023/12/15,活水文化事業有限公司,活水文化事業有限公司,50,"13,730",37.48%,"3,236,390","25,624","6,050,603"
9,中華民國,愛是一把槍,2023/12/15,好威映象有限公司,念白電影有限公司##南川上電影有限公司,25,"1,022",-4.04%,"238,989","2,087","477,637"
10,德國,666號房,2023/12/14,香港商甲上娛樂有限公司台灣分公司,Hanway Films Limited,1,64,137.04%,"12,955",91,"18,710"
11,德國,水上迴光,2023/12/12,香港商甲上娛樂有限公司台灣分公司,Hanway Films Limited,1,48,92.00%,"9,600",73,"14,680"
12,加拿大,童魘,2023/12/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,5,-84.38%,990,72,"16,125"
13,中國大陸,絕地追擊,2023/12/08,內容工廠有限公司,愛奇藝影業(蘇州)有限公司##愛奇藝影業(上海)有限公司##廈門恒業影業有限公司,26,204,-48.22%,"45,286",598,"137,803"
14,南韓,水鬼,2023/12/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,47,487,-80.75%,"117,893","6,782","1,677,888"
15,日本,花腐,2023/12/08,中影股份有限公司,TOEI VIDEO COMPANY  LTD.,4,111,-51.32%,"26,040","1,211","274,815"
16,美國,夢行者保羅,2023/12/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,64,"1,056",-78.48%,"260,305","10,546","2,572,237"
