序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,蜘蛛驚,2024/04/26,采昌國際多媒體股份有限公司,Cornerstone Films Ltd,65,"3,593",0.00%,"875,993","3,593","875,993"
2,美國,挑戰者,2024/04/26,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,56,"6,064",0.00%,"1,622,295","6,064","1,622,295"
3,日本,背德迷情,2024/04/26,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,13,-31.58%,"2,700",32,"6,720"
4,蒙古,如果我可以冬眠,2024/04/26,東昊影業有限公司,URBAN SALES,11,308,-1.60%,"67,490",621,"136,645"
5,印尼,全境炸裂,2024/04/26,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,PT VISINEMA PICTURES,37,544,-30.96%,"124,381","1,332","310,412"
6,泰國,屍控大賣場,2024/04/26,可樂藝術文創股份有限公司,M PICTURES CO. LTD.,24,417,-35.55%,"102,062","1,064","265,875"
7,南韓,神鬼對決,2024/04/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,58,441,-88.84%,"104,458","9,939","2,473,928"
8,比利時,給我愛過的前任們,2024/04/19,好威映象有限公司,BE FOR FILMS,6,29,-87.76%,"6,680",473,"105,431"
9,美國,噬血芭蕾,2024/04/19,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,84,"2,202",-71.66%,"559,824","17,437","4,467,611"
10,日本,機動戰士鋼彈 SEED FREEDOM,2024/04/19,薩摩亞商羚邦(亞洲)有限公司台灣分公司,SUNRISE INC.,56,"18,617",-34.27%,"6,152,516","79,945","25,155,342"
11,法國,瑪格麗特戀習題,2024/04/19,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,7,104,-80.71%,"22,065","1,151","255,135"
12,法國,日安，朵朵,2024/04/19,天馬行空數位有限公司,INDIE SALES COMPANY,5,82,-80.38%,"17,055",818,"173,368"
13,中華民國,妖怪森林,2024/1/19,原金國際有限公司,原金國際有限公司##米德媒體有限公司##魔森內容映畫股份有限公司,1,129,0.00%,"29,670","9,307","2,272,120"
14,香港,但願人長久,2024/04/12,香港商甲上娛樂有限公司台灣分公司,GOLDEN SCENE COMPANY LIMITED,36,"1,109",-61.52%,"279,802","17,214","4,294,602"
15,日本,孤島診療所2022,2024/04/12,車庫娛樂股份有限公司,FUJI CREATIVE CORPORATION,17,144,-85.87%,"33,900","2,168","507,115"
16,日本,自戀男神,2024/04/12,政駒實業有限公司,ALTERNA inc.,13,119,-31.21%,"27,370",292,"67,280"
17,義大利,盜墓奇美拉,2024/04/12,海鵬影業有限公司,The Match Factory GmbH,13,415,-51.80%,"93,920","1,988","436,327"
18,英國,非關性愛,2024/04/12,捷傑有限公司,MK2 FILMS,14,178,-32.32%,"38,860",441,"96,032"
19,美國,紀伯倫哈利勒：先知,2024/04/12,輝洪開發股份有限公司,CINEMA MANAGEMENT GROUP,1,1,-90.00%,240,238,"55,984"
20,日本,搬家 4K數位修復版,2024/04/12,中影股份有限公司,MK2 FILMS,8,212,-50.35%,"48,560","1,949","429,704"
21,越南,再愛一次,2024/04/12,傳影互動股份有限公司,CJ HK Entertainment Company Ltd,40,875,-73.24%,"214,535","26,637","6,701,954"
22,美國,非紳士特攻隊,2024/04/12,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,85,"4,447",-68.43%,"1,116,260","36,441","9,166,421"
23,波蘭,禁忌之慾,2024/04/12,天馬行空數位有限公司,MONOLITH FILMS LTD.,1,3,-80.00%,680,591,"130,162"
24,美國,窒命危機,2024/04/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,11,"2,600",-18.85%,"572,711","20,609","4,851,309"
25,日本,偶慾,2024/04/12,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,1,1,-88.89%,220,39,"8,565"
26,日本,貓的報恩,2024/04/12,香港商甲上娛樂有限公司台灣分公司,Studio Ghibli Inc.,78,"10,717",0.00%,"2,699,961","10,717","2,699,961"
27,美國,瓊拜雅：三重人格,2024/04/11,造次文化有限公司,Magnolia Pictures LLC,3,30,-73.21%,"6,400","1,219","279,821"
28,法國,愛離巢,2024/04/08,原創娛樂股份有限公司,Playtime,23,239,32.04%,"50,558",420,"88,224"
