序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,新加坡,芽籠,2023/09/22,滿滿額娛樂股份有限公司,"MM2 Entertainment,J Team Productions,Beyond Consultancy Pte Ltd,Euroautomobile,Ginko Agt Alpha Fund,Johan Pte Ltd,Starngaga Pte Ltd,新樂傳媒 Vizpro Media International,Wholeteam Limited",9,48,-69.43%,"10,948",205,"50,021"
2,美國,印咒：畢舍遮,2023/09/22,采昌國際多媒體股份有限公司,GEM Entertainment Kft.,38,"1,248",-42.36%,"303,382","3,413","825,898"
3,日本,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY1>,2023/09/22,曼迪傳播有限公司,Bandai Namco Filmworks Inc.,14,"2,622",-9.90%,"667,232","5,532","1,429,634"
4,蒙古,愛在滿格時,2023/09/22,佳映娛樂國際股份有限公司,ASIAN SHADOWS INTERNATIONAL SALES LIMITED,11,751,141.48%,"166,487","1,062","235,858"
5,南韓,狼少年：不朽的愛,2023/09/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,61,-23.75%,"13,961",141,"30,246"
6,南韓,鬼夢遊,2023/09/22,車庫娛樂股份有限公司,RELAY MOTION KFT.,59,"2,454",-36.75%,"606,568","6,334","1,582,493"
7,美國,浴血任務4,2023/09/22,車庫娛樂股份有限公司,"MILLENNIUM MEDIA, INC.",76,"40,048",1.32%,"10,022,467","79,576","20,004,579"
8,日本,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY2>,2023/09/22,曼迪傳播有限公司,Bandai Namco Filmworks Inc.,14,"3,049",28.22%,"789,515","5,427","1,428,801"
9,法國,冬日男孩,2023/09/22,好威映象有限公司,Pyramide International,14,350,65.09%,"76,962",562,"122,712"
10,法國,榮耀之路,2023/09/21,香港商甲上娛樂有限公司台灣分公司,"MA STUDIOS LTD,文化內容策進院,財團法人台北市文化基金會台北市電影委員會",19,386,-31.32%,"83,435",948,"202,935"
11,美國,自由之聲,2023/09/19,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"ANGEL STUDIOS LICENSING, LLC",59,"10,999",54.09%,"2,656,777","18,137","4,373,849"
12,中國大陸,峰爆,2023/09/15,炬豐有限公司,"中國電影股份有限公司,上海電影(集團)有限公司,天津貓眼微影文化傳媒有限公司,上海淘票票影視文化有限公司,新麗傳媒集團有限公司,中國鐵道建築集團有限公司,浙江橫店影業有限公司,英皇電影發行(北京)有限公司,中影數字院線(北京)有限公司,抖音文化(廈門)有限公司,咪咕文化科技有限公司,之江電影集團有限公司,阿那亞影視文化有限公司,陝西廣電影視文化產業發展有限公司",9,73,-74.91%,"18,668",658,"158,731"
13,南韓,千萬別開門,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,49,"1,374",-77.25%,"336,882","13,115","3,211,780"
14,美國,威尼斯魅影謀殺案,2023/09/15,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",87,"19,163",-43.56%,"4,980,352","85,982","22,361,259"
15,日本,岸邊露伴在羅浮,2023/09/15,原創娛樂股份有限公司,"Asmik Ace, INC.",33,"2,304",-0.95%,"559,150","5,345","1,340,459"
16,美國,地獄來的乘客,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,24,101,-92.60%,"23,666","3,176","767,467"
17,南韓,闇黑新世界,2023/09/15,車庫娛樂股份有限公司,RELAY MOTION KFT.,9,49,-74.35%,"11,235",466,"106,915"
18,日本,斷捨離天堂,2023/09/15,中影股份有限公司,The Klockworx Co. Ltd.,8,292,-41.72%,"64,900","1,263","276,375"
19,美國,限時引爆,2023/09/15,原創娛樂股份有限公司,"Bleiberg Entertainment, LLC",6,27,-91.46%,"5,485",758,"164,956"
20,日本,善良的牧本先生,2023/09/15,光年映畫有限公司,SEDIC INTERNATIONAL INC.,11,118,-77.78%,"25,370","1,113","241,353"
21,伊朗,德黑蘭雙面疑雲,2023/09/15,捷傑有限公司,FILM BOUTIQUE SAS,6,85,-74.70%,"17,420",716,"152,683"
22,泰國,鬼偶,2023/09/15,華映國際文創股份有限公司,"Five Star Production Co.,Ltd.",33,316,-78.61%,"76,298","4,128","1,015,063"
23,日本,電影哆啦A夢 - 新‧大雄與鐵人兵團,2023/09/15,香港商甲上娛樂有限公司台灣分公司,Animation International LTD,7,27,-88.93%,"6,425",859,"218,546"
24,波蘭,鷹勇潛艦,2023/09/15,天馬行空數位有限公司,KINO SWIAT##ZO.O.,3,13,-95.02%,"2,830",676,"147,089"
25,義大利,AI時代,2023/09/08,聯影企業股份有限公司,CAT&Docs,1,89,196.67%,"20,860",491,"110,488"
26,南韓,保護者,2023/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,62,-88.05%,"14,693","9,011","2,180,761"
27,日本,劇場版 少女☆歌劇 Revue Starlight,2023/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,15,623,-49.80%,"164,770","7,858","1,969,137"
28,日本,黑夜遊行,2023/09/08,車庫娛樂股份有限公司,"TOHO CO., LTD.",1,8,-73.33%,"1,640","1,331","292,278"
29,南韓,正義辯護人,2023/09/08,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,9,-59.09%,"2,200",455,"100,790"
30,中華民國,成功補習班,2023/9/22,劇龍製作有限公司,"星源未來股份有限公司,中環國際娛樂事業股份有限公司,霹靂國際多媒體股份有限公司,東森電視事業股份有限公司,米神國際股份有限公司,劇龍製作有限公司",99,"8,892",24.61%,"2,161,594","19,853","4,784,852"
31,美國,鬼修女II,2023/09/07,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,97,"18,908",-40.07%,"4,818,972","190,808","50,546,872"
32,中華民國,我的天堂城市,2023/9/15,滿滿額娛樂股份有限公司,"滿滿額娛樂股份有限公司,力揚電影有限公司,文化內容策進院,台北市電影委員會,覓一有限公司,羚邦控股有限公司",28,660,-55.53%,"161,652","6,729","1,683,097"
33,中華民國,蘭陵40─演員實驗教室,2023/9/8,牽猴子股份有限公司,和道創作研究社,5,615,4.41%,"124,415","3,091","653,510"
34,中華民國,我最愛的笨男人,2023/9/8,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"文達文創股份有限公司,英屬蓋曼群島商威望國際娛樂股份有限公司,百聿數碼創意股份有限公司,劇糖文創娛樂股份有限公司",74,"4,108",-60.09%,"984,088","53,194","12,938,760"
35,美國,奪魂鋸,2023/09/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,13,-43.48%,"3,180",911,"224,234"
36,日本,少女☆歌劇 Revue Starlight RONDO RONDO RONDO,2023/09/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,4,14,-75.86%,"3,400","2,988","750,111"
37,日本,GHOSTBOOK 妖怪圖鑑,2023/09/01,車庫娛樂股份有限公司,"TOHO CO., LTD.",3,10,-71.43%,"2,500","3,205","748,402"
38,南韓,贖命救援,2023/09/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,112,-83.03%,"27,148","24,038","5,883,583"
39,美國,私刑教育3,2023/08/31,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,97,"11,667",-48.18%,"2,931,796","245,078","62,962,945"
40,南韓,絕對味覺情人,2023/08/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,2,-85.71%,320,"2,530","571,517"
41,南韓,MAMAMOO：MY CON THE MOVIE,2023/08/25,可樂藝術文創股份有限公司,"kt alpha Co.,Ltd.",6,97,-79.36%,"47,000","11,068","5,310,700"
42,美國,爆復,2023/08/25,車庫娛樂股份有限公司,STUDIOCANAL,3,24,-88.89%,"5,615","42,204","10,228,348"
43,冰島,神選之地,2023/08/25,好威映象有限公司,New Europe Film Sales,1,3,-95.77%,760,"1,296","286,660"
44,瑞士,尋愛小說家：海史密斯,2023/08/25,目宿媒體股份有限公司,Autlook Filmsales GmbH,4,11,-62.07%,"2,700","1,377","310,709"
45,中華民國,查無此心,2023/9/8,華映娛樂股份有限公司,"興揚電影有限公司,眾合千澄影視文化傳媒有限公司,華映娛樂股份有限公司,中環國際娛樂事業股份有限公司,有戲娛樂股份有限公司,台灣大哥大 MyVideo,溫柔鄉電影有限公司,東陽長庚影視文化有限公司",88,"5,875",-53.37%,"1,451,142","63,162","15,567,588"
46,英國,喵的詐騙集團,2023/08/22,海鵬影業有限公司,Telepool GmbH,3,20,-78.49%,"4,740","6,041","1,408,047"
47,日本,超市之女,2023/08/20,台北双喜電影發行股份有限公司,"Itami Productions Co., Ltd.",1,6,0.00%,"1,250",413,"86,835"
48,日本,千輝同學未免甜得過火,2023/08/18,天馬行空數位有限公司,"Shochiku Co., Ltd.",1,2,-33.33%,540,"1,481","368,106"
49,俄羅斯,雪后奇緣,2023/08/18,原創娛樂股份有限公司,Luminescence Kft.,9,27,-86.89%,"6,020","11,711","2,651,964"
50,美國,喜幹會,2023/08/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,5,-85.29%,"1,140","6,160","1,518,394"
51,南韓,逃出寧靜海,2023/08/17,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,231,507.89%,"64,485","27,597","7,094,013"
52,美國,藍甲蟲,2023/08/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,4,32,-84.47%,"7,485","123,498","32,002,464"
53,日本,四月物語：數位修復版,2023/08/16,光年映畫有限公司,Rockwell Eyes Inc.,1,26,-54.39%,"5,395","2,267","519,200"
54,日本,親密,2023/08/12,東昊影業有限公司,m-appeal,1,25,-26.47%,"5,330",812,"180,715"
55,中華民國,我的麻吉4個鬼,2023/8/18,香港商甲上娛樂有限公司台灣分公司,"滿滿額娛樂股份有限公司,好好看文創有限公司,有戲娛樂股份有限公司,阿榮影業股份有限公司,安沛文創股份有限公司,超級娛樂有限公司,鷹美影業有限公司,能率影業股份有限公司,崴森管理顧問股份有限公司,神州娛樂股份有限公司,中影股份有限公司,海棠果影業有限公司,維太平洋有限公司,安聯量行集團",54,"2,620",-48.72%,"644,084","156,249","38,539,219"
56,日本,親密,2023/08/12,東昊影業有限公司,m-appeal,1,21,-25.00%,"4,070","1,118","247,115"
57,英國,鬼手鬼手 請開口,2023/08/11,薩摩亞商雄讚股份有限公司台灣分公司,Bankside Films Ltd,2,13,-76.79%,"3,430","28,354","7,122,368"
58,南韓,水泥烏托邦：末日浩劫,2023/08/10,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,16,-75.00%,"3,680","77,859","19,624,513"
59,中華民國,粽邪3 :鬼門開,2023/8/25,華影國際影藝有限公司,"麻吉砥加電影有限公司,華影國際影藝有限公司,識富天使會,用心快樂社會企業股份有限公司,鏡文學股份有限公司,米珞安影業製作有限公司,聯合數位文創股份有限公司",88,"7,965",-41.48%,"1,957,017","318,108","78,957,895"
60,日本,青春豬頭少年不會夢到嬌憐外出妹,2023/08/09,木棉花國際股份有限公司,Aniplex Inc.,9,833,166.99%,"386,130","32,359","9,106,805"
61,美國,幽靈公館,2023/08/07,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,6,-91.30%,"1,455","46,741","11,769,155"
62,中華民國,我和我的賽車老爸,2023/8/9,新世紀南向開發有限公司,"新世紀南向開發有限公司,摩爾娛樂有限公司,滿滿額娛樂股份有限公司,影響視覺科技有限公司,世詮多媒體有限公司,高雄電影館,健身聯盟",26,851,-62.03%,"183,860","13,512","3,134,534"
63,美國,GT：跨界玩家,2023/08/03,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,69,"5,103",-50.41%,"1,361,676","207,769","56,973,399"
64,英國,馬克白,2023/08/03,威秀影城股份有限公司,ILLUMINATIONS TELEVISION LTD.,1,99,0.00%,"65,120",325,"212,600"
65,美國,巨齒鯊2: 海溝深淵,2023/08/02,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,7,92,-76.29%,"23,273","452,434","120,528,106"
66,香港,掃毒3：人在天涯,2023/07/31,華映國際文創股份有限公司,"寰宇娛樂有限公司,廣州市英明文化傳播有限公司,北京人間指南影業有限公司,尚乘數字媒體有限公司,寰宇縱橫世紀電影發行（北京）有限公司,寰宇影片發行有限公司,上海淘票票影視文化有限公司,華文映像（北京）影業有限公司,蘇州宇墨映畫影視文化傳媒體有限公司,聯瑞（上海）影業有限公司",1,179,"1,018.75%","9,845","32,169","7,873,133"
67,日本,新次元！蠟筆小新電影超能力大決戰～飛吧！手卷壽司～,2023/07/30,木棉花國際股份有限公司,ADK Emotions Inc.,32,"1,387",-11.94%,"347,181","209,694","52,329,899"
68,美國,之前的我們,2023/07/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,5,116,-52.46%,"30,050","32,894","8,271,254"
69,南韓,神鬼海底撈,2023/07/28,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,7,0.00%,"1,410","9,362","2,254,979"
70,美國,奧本海默,2023/07/21,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,45,"3,309",-47.95%,"1,006,437","706,604","221,933,537"
71,日本,電影哆啦A夢：大雄與天空的理想鄉,2023/07/21,車庫娛樂股份有限公司,"TOHO CO., LTD.",5,112,-48.86%,"27,105","175,527","42,274,939"
72,美國,Barbie芭比,2023/07/20,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,25,890,-66.74%,"262,743","707,035","183,582,919"
73,日本,GRIDMAN UNIVERSE,2023/07/14,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,13,44.44%,"3,530","15,578","3,874,224"
74,美國,陰兒房：鬼門陰深處,2023/07/13,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,103,0.00%,"5,665","99,966","24,997,406"
75,美國,不可能的任務：致命清算 第一章,2023/07/08,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,18,648,-60.10%,"167,345","1,536,727","435,808,158"
76,美國,怪物,2023/07/07,福斯,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION,1,43,-56.57%,"10,240","75,831","18,677,479"
77,日本,名偵探柯南 黑鐵的魚影,2023/07/06,普威爾國際股份有限公司,株式会社トムス・エンタテインメント,18,948,-39.23%,"241,010","715,997","183,332,608"
78,美國,變身少女露比,2023/06/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,148,52.58%,"13,660","21,534","5,200,005"
79,中國大陸,一直一直都很喜歡你,2023/06/30,原創國際貿易有限公司,"九洲音像出版公司,超娛影業（佛山）有限公司,超娛影業（深圳）有限公司,廣東珠影影視製作有限公司,北京環鷹時代文化傳媒有限公司",1,66,83.33%,"10,660","1,782","414,381"
80,中華民國,請問，還有哪裡需要加強,2023/7/28,麻吉砥加電影有限公司,"麻吉砥加電影有限公司,禾豐九路娛樂有限公司,有戲娛樂股份有限公司,居爾一拳有限公司,能率影業股份有限公司,聚星文創娛樂事業股份有限公司,影一製作所股份有限公司,樺麗探險有限公司",10,123,-80.75%,"29,460","285,204","70,470,085"
81,美國,印第安納瓊斯：命運輪盤,2023/06/29,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,"1,141",88.28%,"103,815","176,023","48,232,829"
82,美國,元素方城市,2023/06/28,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",12,643,-8.66%,"135,094","401,085","99,922,630"
83,英國,舞力對決 : 地表撐霸,2023/06/26,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,30,-61.04%,"1,650","4,314","964,442"
84,日本,快一秒的他,2023/06/24,香港商甲上娛樂有限公司台灣分公司,"BITTERS END, INC",3,50,-46.81%,"12,340","4,440","1,070,211"
85,美國,閃電俠,2023/06/14,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,353,-48.16%,"28,847","512,311","135,358,088"
86,日本,BLUE GIANT 藍色巨星,2023/06/09,車庫娛樂股份有限公司,"TOHO CO., LTD.",1,26,-91.22%,"6,790","62,454","16,064,893"
87,美國,變形金剛：萬獸崛起,2023/06/07,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,4,199,-39.88%,"15,060","577,419","150,553,645"
88,美國,鬼出櫃,2023/06/02,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,156,-24.64%,"15,460","35,374","8,802,557"
89,法國,豪門心計,2023/06/02,原創娛樂股份有限公司,Charades,2,57,18.75%,"6,990","1,774","342,246"
90,美國,小美人魚,2023/05/24,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",1,17,-75.71%,935,"197,181","49,400,294"
91,法國,摘星甜點王,2023/05/19,薩摩亞商雄讚股份有限公司台灣分公司,FRANCE TELEVISIONS DISTRIBUTION,1,174,-27.20%,"20,910","2,796","601,615"
92,美國,玩命關頭 X,2023/05/17,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,105,-69.39%,"5,995","1,336,872","355,165,124"
93,土耳其,炎日,2023/05/12,傳影互動股份有限公司,The Match Factory GmbH,1,257,53.89%,"32,100","1,259","228,758"
94,美國,上流謀殺案,2023/05/05,仲業股份有限公司,ACE Entertainment Films Inc,1,20,-53.49%,"2,510","2,370","442,112"
95,日本,愛是自私,2023/04/21,天馬行空數位有限公司,NIKKATSU CORPORATION,1,7,-73.08%,890,"5,270","1,263,047"
96,美國,超級瑪利歐兄弟電影版,2023/04/05,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,2,-84.62%,440,"1,171,174","295,345,184"
97,美國,65：恐怖行星,2023/03/31,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,58,-14.71%,"9,420","37,836","8,919,010"
98,香港,毒舌大狀,2023/03/24,華映國際文創股份有限公司,安樂影片有限公司##萬誘引力乙有限公司##阿里巴巴影業娛樂傳媒有限公司##香港電影發展基金,1,26,0.00%,"3,260","6,155","1,443,711"
99,中華民國,九槍,2023/03/14,瀚草文創事業股份有限公司,蔡崇隆,10,622,-15.26%,"145,842","7,790","1,798,157"
100,日本,鈴芽之旅,2023/02/25,車庫娛樂股份有限公司,TOHO CO.  LTD.,34,"1,419",-6.34%,"327,313","966,301","252,305,587"
101,日本,灌籃高手 THE FIRST SLAM DUNK,2023/01/13,薩摩亞商雄讚股份有限公司台灣分公司,Toei Animation Co.  Ltd.,21,"2,509",8.38%,"703,629","1,793,583","456,628,009"
102,美國,海底世界,2022/12/18,豪華大戲院股份有限公司,IMAX Corporation.,1,2,0.00%,160,49,"5,600"
103,美國,大熊貓,2022/12/17,豪華大戲院股份有限公司,IMAX Film Holding Co.,1,0,0.00%,0,31,"2,685"
104,波蘭,機遇之歌：數位修復版,2022/08/28,光年映畫有限公司,MK2 FILMS,1,1,100.00%,220,"3,093","684,448"
105,美國,回歸野性,2022/07/17,豪華大戲院股份有限公司,IMAX Corporation.,1,3,0.00%,240,47,"4,675"
106,丹麥,醉好的時光,2021/03/05,好威映象有限公司,TrustNordisk,1,10,0.00%,"2,030","18,499","4,307,358"
107,英國,亨利五世,2020/04/01,威秀影城股份有限公司,SHAKESPEARE'S GLOBE TRUST,3,20,0.00%,"13,560",320,"217,600"
108,法國,藍色情挑 經典數位修復,2016/07/22,天馬行空數位有限公司,MK2 - SOCIÉTÉ PAR ACTIONS SIMPLIFIÉE,1,0,0.00%,0,"4,274","885,950"
109,日本,電影哆啦A夢：大雄與奇跡之島,2012/06/29,香港商甲上娛樂有限公司台灣分公司,Animation International LTD,8,237,-53.25%,"58,439",744,"185,247"
110,南韓,ASTRO,2009/10/23,仲業股份有限公司,"kt alpha Co.,Ltd.",8,255,-68.05%,"120,200","5,096","2,358,250"
