序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,美國,操控,2021/05/07,威視股份有限公司,GEM ENTERTAINMENT KFT.,49,"2,238",-53.38%,"513,736","7,039","1,651,005"
2,英國,惡水真相,2021/05/07,采昌國際多媒體股份有限公司,HANWAY FILMS LIMITED,42,"1,876",-33.29%,"423,581","4,916","1,130,426"
3,南韓,如果雨之後,2021/05/07,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,73,"1,705",-47.86%,"390,615","4,975","1,141,583"
4,英國,鬼護士,2021/05/07,海樂影業股份有限公司,ALTITUDE FILM SALES LIMITED,40,"1,108",-47.66%,"246,823","3,225","729,270"
5,英國,永遠的我們,2021/05/07,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,THE BUREAU SALES,39,768,-39.34%,"173,119","2,034","464,525"
6,美國,死亡連鎖,2021/05/07,車庫娛樂股份有限公司,"XYZ FILMS,LLC",46,743,-64.48%,"171,220","2,835","673,725"
7,日本,天外者,2021/05/07,天馬行空數位有限公司,"TOEI COMPANY,LTD.",17,491,-44.46%,"110,842","1,375","318,857"
8,法國,阿依達的救援行動,2021/05/07,傳影互動股份有限公司,INDIE SALES COMPANY,12,372,6.59%,"78,329",721,"153,924"
9,法國,人生檔案求刪除,2021/05/07,光年映畫有限公司,WILD BUNCH INTERNATIONAL,14,359,-28.49%,"77,994",994,"217,849"
10,美國,布吉闖籃關,2021/05/07,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,23,193,-48.26%,"43,908",566,"132,306"
11,日本,劇場版 妄想學生會2,2021/05/07,車庫娛樂股份有限公司,KING RECORD COMPANY LIMITED,11,168,-52.14%,"40,023",519,"126,357"
12,法國,巴黎應召日記,2021/05/07,佳映娛樂國際股份有限公司,"VISIT FILMS, LLC",6,190,-3.55%,"37,610",387,"77,665"
13,法國,梵谷到我家,2021/05/07,天馬行空數位有限公司,PANOCEANIC FILMS SA,7,153,-19.05%,"30,955",342,"70,145"
14,新加坡,媽哩媽哩烘,2021/05/07,聯影企業股份有限公司,Studio59 Conceps LLP,13,104,-38.82%,"21,755",274,"58,106"
15,中國大陸,只有蕓知道,2021/05/07,飛擎國際視聽有限公司,"浙江東陽阿里巴巴影業有限公司,浙江東陽美拉傳媒有限公司,英皇影業有限公司,華誼兄弟電影有限公司,阿里巴巴影業(北京)有限公司,新麗傳媒集團有限公司,北京新力量影視文化有限公司,北京金逸嘉逸電影發行有限公司,大地時代文化傳播（北京）有限公司,浙江橫店影業有限公司,北京國影縱橫電影發行有限公司",4,40,-42.86%,"8,866",110,"24,154"
16,日本,她的名字,2021/05/07,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,9,28.57%,"2,010",16,"3,365"
