序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,日本,魔法少女小圓劇場版 [新篇] 叛逆的物語,2021/10/03,木棉花國際股份有限公司,Aniplex Inc.,8,446,-17.71%,"258,030",988,"573,330"
2,日本,殺手寓言：殺手不殺人,2021/10/01,采昌國際多媒體股份有限公司,Nippon Television Network Corporation,36,"1,236",-25.00%,"288,890","2,884","675,035"
3,日本,手塚治虫之大都會 問世20年台灣首度大銀幕上映,2021/10/01,水元素文化傳媒有限公司,PARK CIRCUS LIMITED,15,971,23.07%,"250,159","1,863","484,452"
4,南韓,奇蹟：給總統的一封信,2021/10/01,車庫娛樂股份有限公司,RELAY MOTION KFT.,37,957,-40.82%,"226,707","2,610","629,054"
5,斯洛伐克,逃出奧斯威辛,2021/10/01,捷傑有限公司,Beta Cinema GmbH.,15,790,7.34%,"173,508","1,526","339,668"
6,南韓,霹靂油俠,2021/10/01,海樂影業股份有限公司,"FINECUT CO.,LTD.",37,596,-28.28%,"137,038","1,427","330,900"
7,日本,機動戰士鋼彈劇場版,2021/10/01,薩摩亞商雄讚股份有限公司台灣分公司,SUNRISE INC.,14,298,-37.00%,"74,727",771,"201,087"
8,香港,鬼同你住,2021/10/01,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Triple Capital Holdings Limited,28,298,-18.13%,"67,384",662,"149,424"
9,日本,狼的孩子雨和雪,2021/10/01,向洋,NIPPON TELEVISION NETWORK CORP.,17,192,-45.45%,"45,983",544,"129,665"
10,美國,跨越大西洋的戀人,2021/10/01,聯影企業股份有限公司,ALIEF LLC,10,219,31.14%,"43,505",386,"78,527"
11,法國,大象與蝴蝶,2021/10/01,輝洪開發股份有限公司,STUDIO BONANZA INC,4,108,-33.33%,"23,200",270,"58,035"
12,日本,不容易的爸爸,2021/10/01,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GAGA Corporation,4,51,-1.92%,"10,935",103,"22,635"
