序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,西班牙,蝸牛之家,2021/09/03,天馬行空數位有限公司,"CASTELAＯ PICTURES,S.L.U.",11,175,-14.63%,"37,630",380,"82,843"
2,美國,尚氣與十環傳奇,2021/09/02,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",96,"147,834",-2.54%,"38,394,877","299,520","78,021,396"
3,南韓,天坑,2021/09/02,車庫娛樂股份有限公司,SHOWBOX CORP.,46,"18,058",-9.90%,"4,411,707","38,100","9,376,939"
4,美國,疾厄,2021/09/02,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,95,"12,207",-18.90%,"2,964,027","27,258","6,677,860"
5,日本,回憶三部曲,2021/09/02,光年映畫有限公司,BANDAI NAMCO Arts Inc.,22,"2,046",-22.62%,"485,301","4,871","1,150,622"
6,日本,BanG Dream! Episode of RoseliaⅠ約定,2021/08/27,木棉花國際股份有限公司,Bushiroad Inc.,13,347,-80.35%,"86,581","5,578","1,383,103"
7,中華民國,邪佞,2021/08/27,車庫娛樂股份有限公司,"萬豐創意映像股份有限公司,頑影映像有限公司",6,493,55.03%,"78,800","1,890","302,260"
8,日本,強運燒肉饌,2021/08/27,鴻聯國際開發股份有限公司,"Shochiku Co.,Ltd.",11,80,-78.26%,"17,170",803,"176,997"
9,德國,魔鬼琴聲帕格尼尼,2021/08/27,捷傑有限公司,Beta Cinema GmbH.,4,61,-68.88%,"11,675",434,"84,133"
10,日本,變調的灰姑娘,2021/08/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"TBS GLOWDIA, INC.",7,47,-80.25%,"11,140",640,"142,385"
11,挪威,雪國奇遇記,2021/08/27,可樂藝術文創股份有限公司,New Europe Film Sales Jan Naszewski,12,41,-88.67%,"9,225",933,"221,074"
12,日本,夫妻倫理學,2021/08/27,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,1,0,-100.00%,0,23,"5,515"
13,南韓,薩滿,2021/08/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,44,"30,237",-55.38%,"7,833,937","148,344","38,581,593"
14,美國,噤界II,2021/08/25,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,94,"10,267",-66.01%,"2,533,688","88,148","22,206,516"
15,美國,詐製片家,2021/08/25,香港商甲上娛樂有限公司台灣分公司,"Storyboard Media,LLC",27,218,-82.81%,"50,735","4,118","976,792"
16,美國,暫時停止呼吸2,2021/08/20,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,61,"1,110",-77.15%,"273,407","29,815","7,295,353"
17,日本,三島由紀夫vs東大全共鬪,2021/08/20,天馬行空數位有限公司,GAGA Corporation,9,362,-57.01%,"84,610","3,691","813,999"
18,南韓,咒術屍戰,2021/08/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,10,92,-90.17%,"23,255","10,711","2,678,429"
