序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額
1,加拿大,沙特與波娃(影展),2023/06/03,社團法人台灣電影文化協會,CBC Radio-Canada,1,82,"13,580",2.50%,162,"27,560"
2,日本,白晝的惡魔(影展),2023/06/03,社團法人台灣電影文化協會,"松竹株式会社SHOCHIKU CO., LTD.",1,80,"13,780",0.00%,160,"28,160"
3,日本,名偵探神助理：黃金螺旋之謎,2023/06/02,天馬行空數位有限公司,NIPPON TELEVISION NETWORK CORPORATION,24,501,"119,640",-42.35%,"1,370","327,697"
4,美國,鬼出櫃,2023/06/02,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",92,"13,414","3,364,614",1.12%,"26,679","6,686,389"
5,韓國,犯罪都市3,2023/06/02,車庫娛樂股份有限公司,RELAY MOTION KFT.,70,"32,939","7,901,905",13.35%,"61,998","14,846,821"
6,法國,烈火浩劫,2023/06/02,采昌國際多媒體股份有限公司,StudioCanal,34,498,"109,673",-28.65%,"1,196","269,409"
7,美國,催眠狙擊,2023/06/02,香港商甲上娛樂有限公司台灣分公司,HYPNOTIC FILM HOLDINGS LLC,62,"5,026","1,189,243",-26.47%,"11,861","2,845,832"
8,德國,萊茵金,2023/06/02,聯影企業股份有限公司,The Match Factory GmbH,11,144,"31,580",29.73%,255,"56,031"
9,法國,爛人,2023/06/02,政駒實業有限公司,PYRAMIDE INTERNATIONAL,15,473,"107,375",36.71%,819,"186,811"
10,捷克,米蘭昆德拉：從玩笑到無謂的盛宴,2023/06/02,佳映娛樂國際股份有限公司,WIDE,11,575,"126,705",74.77%,984,"213,190"
11,法國,安妮艾諾 超八時光,2023/06/02,佳映娛樂國際股份有限公司,TOTEM FILMS,11,172,"37,065",56.36%,363,"74,385"
12,日本,貞子 DX,2023/06/02,車庫娛樂股份有限公司,KADOKAWA CORPORATION,51,909,"212,011",-27.40%,"2,161","501,591"
13,中國大陸,熱帶往事,2023/06/02,秀泰國際娛樂有限公司,"壞猴子（上海）文化傳播有限公司,北京京西文化旅游股份有限公司,北京歡喜首映文化有限公司,北京阿里巴巴影業文化有限公司,騰訊影業文化傳播有限公司",26,264,"60,126",9.54%,505,"116,148"
14,法國,豪門心計,2023/06/02,原創娛樂股份有限公司,Charades,20,599,"133,575",5.83%,"1,165","262,736"
15,中國大陸,古董局中局,2023/06/02,風尚國際文化傳媒股份有限公司,"英皇影業有限公司,天津聯瑞影業有限公司,正夫影業有限公司,英皇（北京）影視文化傳媒,正夫君澤影視傳媒有限公司,阿那亞影視文化有限公司,天府正道影業有限公司,抖音文化（廈門）有限公司",1,26,"6,180",52.94%,43,"9,940"
