"110年動畫製作業者收入結構",""
"",""
"資料來源：台灣經濟研究院盤點整理、問卷調查回收。",""
"N","R"
"","%"
"","0"
"項目","比重"
"前期內容開發與編劇收入","14.43"
"電視節目、影集內容製作收入","9.49"
"電影內容製作收入","5.36"
"動畫內容製作收入","19.11"
"網路影音內容製作收入","10.54"
"廣告內容製作收入","13.83"
"其他收入","-"
"其他內容製作收入","1.52"
"不動產、場地、設備租賃收入","0"
"電影票房分成","0.14"
"電視節目、影集發行收入","0.28"
"內容後製特效收入","4.58"
"周邊衍生商品授權與銷售","2.08"
"廣告、贊助、置入性行銷收入","3.33"
"演藝經紀","0.06"
"電影發行代理收入","3.31"
"動畫發行代理收入","1.38"
"傳統版權收入","1.63"
"內容宣傳行銷收入","1.93"
"新媒體版權收入","0.87"
