"105-109年國內外動畫長片主要發行商",""
"",""
"資料來源：台灣經濟研究院盤點整理。",""
"N","R"
"","部"
"","0"
"發行商名稱","部數"
"車庫娛樂股份有限公司","37"
"曼迪傳播有限公司","31"
"木棉花國際股份有限公司","28"
"向洋影業有限公司","19"
"香港商甲上娛樂有限公司台灣分公司","16"
"采昌國際多媒體股份有限公司","14"
"台灣華特迪士尼股份有限公司","13"
"美商美國環球影片股份有限公司台灣分公司","13"
"博偉電影股份有限公司","12"
"其他","126"
