"108年動畫產業各環節創新與開發比重",""
"",""
"資料來源：台灣經濟研究院整理自問卷調查回收。",""
"N","R"
"","%"
"","0"
"分類","比重"
"創意開發","43.480000000000004"
"內容製作","39.129999999999995"
"映演播映","8.7"
"行銷宣傳","6.52"
"代理發行","2.17"
