"105-110年國內外動畫長片主要發行商",""
"",""
"資料來源：台灣經濟研究院盤點整理。",""
"N","R"
"","部"
"","0"
"發行商名稱","部數"
"車庫娛樂股份有限公司","48"
"曼迪傳播有限公司","34"
"木棉花國際股份有限公司","39"
"向洋影業有限公司","24"
"香港商甲上娛樂有限公司台灣分公司","15"
"采昌國際多媒體股份有限公司","16"
"台灣華特迪士尼股份有限公司","18"
"美商美國環球影片股份有限公司台灣分公司","13"
"博偉電影股份有限公司","0"
"其他","23"
