"109年動畫產業各環節創新與開發比重",""
"",""
"資料來源：台灣經濟研究院整理自問卷調查回收。",""
"N","R"
"","%"
"","0"
"分類","比重"
"創意開發","33.33333333333333"
"內容製作","40"
"映演播映","4.444444444444445"
"行銷宣傳","15.555555555555555"
"代理發行","6.666666666666667"
