"臺灣圖書進出口金額","",""
"","",""
"資料來源：財政部海關進出口統計，本研究整理。  ","",""
"T","R","R"
"年(民國)","億元新臺幣","億元新臺幣"
"","0","0"
"年度","出口金額","進口金額"
"102","22.2","30"
"103","23","29.6"
"104","25.8","30.4"
"105","35.6","29.5"
"106","39.8","27.4"
"107","43.5","28.8"
"108","50.9","29.9"
