"我國申請ISBN之出版機構家數",""
"",""
"",""
"T","R"
"年(民國)","家"
"","0"
"年度","申請ISBN之出版機構家數"
"102","5117"
"103","5087"
"104","5030"
"105","4979"
"106","4987"
"107","4940"
"108","4952"
"109","4694"
