"104-108年集管團體與版權業者之國內外音樂授權收入比例","","",""
"","","",""
"104年-107年為版權公司及集管單位
資料來源：107年產調、本調查","","",""
"T","R","R","R"
"年(民國)","家","%","%"
"","0","0","0"
"年度","樣本數","國內","國外"
"104","-","84.2","15.8"
"105","7","77.4","22.6"
"106","13","74.68","25.32"
"107","14","78.87","21.13"
"108","8","65.44","34.56"
