"108年電視內容海外收入來源國別（家數比重）",""
"",""
"資料來源：台灣經濟研究院整理自問卷調查回收。",""
"N","R"
"","%"
"","0"
"類別","比重"
"中國大陸（不含港澳）","65.63"
"東南亞","53.13"
"香港","43.75"
"日本","37.5"
"美國","37.5"
"歐洲","25"
"韓國","15.629999999999999"
"紐澳","6.25"
"其他","3.1300000000000003"
