"106-108年自製內容海外版權交易地區（家數比重）",""
"",""
"資料來源：台灣經濟研究院整理自問卷調查回收。",""
"N","R"
"","%"
"","0"
"類別","比重"
"中國大陸（不含港澳）","22.06"
"東南亞","17.65"
"香港","11.76"
"日本","7.35"
"美洲","5.88"
"歐洲","4.41"
"韓國","2.94"
"紐澳","1.47"
"其他","2.94"
"國際OTT平臺","7.35"
