"代理發行單機-遊戲類型",""
"",""
"1. 本題為複選題，故百分比加總大於100。
2. 有代理發行單機遊戲廠商共計29家。
3. 其他代理發行單機遊戲類型包括文字冒險、格鬥、回格制、恐怖、節奏、益智、親子互動遊戲等。",""
"N","I"
"","家"
"","0"
"單機遊戲類型","家數"
"角色扮演","13"
"動作遊戲","7"
"即時戰略","1"
"模擬","4"
"射擊","4"
"第一人稱射擊","2"
"解謎","4"
"其他","10"
