108年主機開發成本,,
,,
"1. 主機遊戲開發家數較少，不再進行資本額拆分。
2. 109年度調查已刪除此題項。",,
N,I,I
,萬元新臺幣,月
,,0
分類,平均開發金額,平均開發時間
整體,667,12
