海內外收入結構,,,
,,,
,,,
C,R,R,T
,%,%,年
,0,0,0
收支項目,國內占比,海外占比,年度
整體營收,66.8,33.2,108
授權收入,48.7,51.3,108
授權支出,10.8,89.2,108
整體營收,52.1,47.9,109
授權收入,36.8,63.2,109
授權支出,27,73,109
