"政府補助狀況","",""
"","",""
"109年度調查已刪除此題項。","",""
"N","R","T"
"","家","年"
"","0","0"
"補助單位","家數","年度"
"文化內容策進院","2","108"
"行政院","1","108"
"經濟部工業局","1","108"
"體育署","1","108"
"高雄市政府","1","108"
"未說明","2","108"
