"製作成本","",""
"","",""
"由於兩岸合拍片與一般國片製作規模略有差異，為更真實反映我國國片的製作成本規模，故排除兩岸合拍片數據後再行計算。","",""
"T","R","R"
"年(民國)","萬元","萬元"
"","0","0"
"年度","平均製作成本","排除旗艦及策略型、大型製作、跨國合作之國片平均製作成本"
"99","2763","2957"
"100","4791","2064"
"101","6359","3204"
"102","5737","4070"
"103","6111","3962"
"104","5146","3054"
"105","4005","2970"
"106","4945","3115"
"107","3370","2813"
"108","4919","3281"
"109","3499","2816"
"110","5137","2878"
