"跨國合作影片數量","",""
"","",""
"1. 2017年以前國片發行部數資料為臺北市影片商業同業公會提供；2017年以後國片發行部數資料為電影片映演業依電影法規定提供予文化部影視局之電影票房資料。
2. 該年度國片總發行部數為全新上映之影片，已扣除跨年度上映、重複上映之影片以及影展片。重複上映是指非於當年度首次於電影院播映，即再次上映的意思。","",""
"T","R","R"
"年(民國)","部","部"
"","0","0"
"年度","該年度跨國合作影片之發行部數","該年度國片全新上映總部數"
"97","5","29"
"98","9","31"
"99","11","38"
"100","11","36"
"101","12","45"
"102","10","56"
"103","10","54"
"104","20","59"
"105","15","48"
"106","13","48"
"107","12","46"
"108","21","57"
"109","12","46"
